r,h,value
RI,hh5,15.20706667626364
SC,hh1,1.4617994179672968
SC,hh2,6.9775566467986785
SC,hh3,12.907847903503761
SC,hh4,34.693788601072086
SC,hh5,40.9067443480156
SD,hh1,0.257489743245018
SD,hh2,1.5391480198334944
SD,hh3,2.72994841335511
SD,hh4,8.769094672835427
SD,hh5,7.018115352857171
TN,hh1,2.364175817030618
TN,hh2,10.382766875251697
TN,hh3,17.32822417859718
TN,hh4,53.79190698072752
TN,hh5,57.94109966312622
TX,hh1,10.32415234641609
TX,hh2,44.38643981552448
TX,hh3,69.05026611315995
TX,hh4,205.53200712996102
TX,hh5,351.43394092422443
UT,hh1,0.5818449456088475
UT,hh2,2.932190951560537
UT,hh3,6.224484297275819
UT,hh4,22.492810942775492
UT,hh5,39.13794353425407
VT,hh1,0.13984173146069784
VT,hh2,0.592943491719745
VT,hh3,1.0247127367410764
VT,hh4,4.654614977210362
VT,hh5,6.1035754002765845
VA,hh1,3.182809010887688
VA,hh2,11.493901641406646
VA,hh3,21.99813847837637
VA,hh4,75.30370164990143
VA,hh5,168.8991781945301
WA,hh1,1.5647496342514564
WA,hh2,7.986481069043657
WA,hh3,19.503901527616183
WA,hh4,70.64973597474497
WA,hh5,141.9764454545693
WV,hh1,0.6575975514870427
WV,hh2,2.450239012709736
WV,hh3,3.058725682732495
WV,hh4,9.5569889258899
WV,hh5,10.677943999248798
WI,hh1,1.5831973223830413
WI,hh2,6.661874688246557
WI,hh3,12.3908514005823
WI,hh4,35.883677048883044
WI,hh5,59.10222591324223
WY,hh1,0.17949690666451706
WY,hh2,0.9821540438087767
WY,hh3,1.465004221210456
WY,hh4,5.254654745572075
WY,hh5,5.6970118853753835
