r,g,value
IA,soc,1.3600239163
IA,alt,0.0970902324
IA,pmt,3.2366214976
IA,trk,0.3535389341
IA,fdd,2.7788751409
IA,wtt,0.0549025747
IA,wpd,1.1157953849
IA,wht,0.6092293435
IA,wrh,0.8538830647
IA,ott,0.063966571
IA,che,3.3105671576
IA,air,1.044633846
IA,mmf,0.5769973769
IA,otr,2.2265858599
IA,min,0.6678402201
KS,ppd,1.3708408287
KS,res,5.572512423
KS,com,2.6434210004
KS,amb,5.9721938916
KS,fbp,6.7406182588
KS,rec,0.9440869317
KS,con,9.8804894916
KS,agr,2.7512048882
KS,eec,0.5658950073
KS,fnd,1.6238068856
KS,pub,1.8506457384
KS,hou,10.0082342838
KS,ins,5.3613446064
KS,tex,0.2207984564
KS,leg,2.3223931488
KS,fen,0.3469512436
KS,uti,0.59306798
KS,nmp,0.4479062139
KS,brd,3.8812573892
KS,bnk,6.0669827328
KS,ore,7.4720111469
KS,edu,1.9965892117
KS,ote,2.0776413297
KS,man,3.0592347593
KS,mch,1.7426206445
KS,dat,3.0939415136
KS,amd,0.7146592879
KS,oil,3.5310241847
KS,hos,5.5738269101
KS,rnt,2.1361375909
KS,pla,1.4631320427
KS,fof,0.352180732
KS,fin,0.9740334035
KS,tsv,11.0773212232
KS,nrs,1.1845949255
KS,sec,2.8293623373
KS,art,0.8544047575
KS,mov,0.7583480628
KS,fpd,0.2856679021
KS,slg,6.8866495126
KS,pri,0.4393477058
KS,grd,0.6017909786
KS,pip,0.0003736067
KS,sle,0.5591026997
KS,osv,5.5181126731
KS,trn,0.0664093763
KS,smn,0.1680604474
KS,fmt,2.4932997874
KS,pet,1.1267869508
KS,cep,0.9512354318
KS,wst,0.8417330452
KS,mot,2.8805786297
KS,adm,5.3729011642
KS,soc,1.2779849658
KS,alt,0.0912892226
KS,pmt,1.5434143669
KS,trk,0.3223432155
KS,fdd,2.2585231552
KS,wtt,0.0646248545
KS,wpd,0.8198459414
KS,wht,0.6766803232
KS,wrh,0.8418519168
KS,ott,0.058547067
KS,che,3.4202986859
KS,air,0.9881560747
KS,mmf,0.6325317043
KS,otr,1.7589853405
KS,min,0.1946977718
KY,ppd,2.0510899476
KY,res,9.6172403847
KY,com,4.0792326983
KY,amb,13.2424768811
KY,fbp,8.1459367028
KY,rec,1.5139565055
KY,con,16.4998830603
KY,agr,5.0401271241
KY,eec,1.3638951814
KY,fnd,4.4325044856
KY,pub,4.0512569541
KY,hou,18.8016811417
KY,ins,9.2295886134
KY,tex,0.3913259248
KY,leg,2.9363553124
KY,fen,0.6321130177
KY,uti,0.8262289184
KY,nmp,0.9714070895
KY,brd,5.9587410982
KY,bnk,8.1694899147
KY,ore,12.1064731458
KY,edu,3.5246668948
KY,ote,6.61836602
KY,man,6.1108456346
KY,mch,2.7460811208
KY,dat,4.2359826487
KY,amd,1.2723989055
KY,oil,2.0886455053
KY,hos,12.1168145642
KY,rnt,4.0411356251
KY,pla,2.6385206785
KY,fof,0.4697781672
KY,fin,1.5509301035
KY,tsv,17.9974817255
KY,nrs,2.566426605
KY,sec,4.5623925521
KY,art,1.1698208812
KY,mov,0.7112443556
KY,fpd,0.5063913337
KY,slg,18.3323399731
KY,pri,0.5020162451
KY,grd,0.9475221724
KY,pip,0.0001374596
KY,sle,1.0131732033
KY,osv,6.8378391364
KY,trn,0.1111864788
KY,smn,0.1071825929
KY,fmt,3.5794092731
KY,pet,3.4921368132
KY,cep,2.4794094323
KY,wst,1.3575412851
KY,mot,9.2104443747
KY,adm,8.3626306808
KY,soc,2.9209357714
KY,alt,0.1434268511
KY,pmt,4.1517294433
KY,trk,0.6230329692
KY,fdd,6.5113177076
KY,wtt,0.0634743523
KY,wpd,1.2434485844
KY,wht,1.0381412113
KY,wrh,1.5420871982
KY,ott,0.1332167285
KY,che,7.002087506
KY,air,1.0668012368
KY,mmf,1.1649092918
KY,otr,3.6446274674
KY,min,0.4417096232
LA,ppd,1.1495141391
LA,res,6.7156704205
LA,com,2.8674367604
LA,amb,10.773023856
LA,fbp,10.1714480075
LA,rec,1.0086073493
LA,con,14.1825855357
LA,agr,2.6043475875
LA,eec,0.7862989228
LA,fnd,2.5794172028
LA,pub,2.0830439101
LA,hou,14.7501824986
LA,ins,6.694264767
LA,tex,0.3819128331
LA,leg,1.8102664278
LA,fen,0.4139787082
LA,uti,0.9004463374
LA,nmp,0.804204597
LA,brd,4.7588636099
LA,bnk,7.0591689042
LA,ore,9.1772430859
LA,edu,2.5697824028
LA,ote,1.8513816444
LA,man,6.3508819509
LA,mch,1.2916992186
LA,dat,3.7300632192
LA,amd,0.8484300782
LA,oil,21.226175829
LA,hos,9.5447303767
LA,rnt,2.5856398744
LA,pla,1.1623680266
LA,fof,0.3737884766
LA,fin,1.295271734
LA,tsv,12.869994041
LA,nrs,1.9651203485
LA,sec,5.3642047109
LA,art,0.8011442614
LA,mov,0.5605132698
LA,fpd,0.6314084508
LA,slg,10.9394426022
LA,pri,0.5345314591
LA,grd,0.6535252825
LA,pip,0.0036454208
LA,sle,0.5797110216
LA,osv,4.755814404
LA,trn,0.0581786498
LA,smn,2.3070924216
LA,fmt,2.1686492005
LA,pet,1.4957213002
LA,cep,1.126568065
LA,wst,0.8679230719
LA,mot,4.8960742339
LA,adm,5.9123027691
LA,soc,2.4781999412
LA,alt,0.1642047069
LA,pmt,0.8613135601
LA,trk,0.3550692623
LA,fdd,4.2106835852
LA,wtt,0.0412341996
LA,wpd,1.485321579
LA,wht,0.64525267
LA,wrh,1.4132973106
LA,ott,0.0883001479
LA,che,4.802388192
LA,air,0.8608848549
LA,mmf,0.891474056
LA,otr,2.0096115865
LA,min,1.4717015115
ME,ppd,0.3127553622
ME,res,2.8508903916
ME,com,1.2681605456
ME,amb,3.9450155074
ME,fbp,2.966125402
ME,rec,0.7530584036
ME,con,4.3636020234
ME,agr,0.9822289083
ME,eec,0.2306028116
ME,fnd,1.4836583039
ME,pub,0.8062402373
ME,hou,6.444322348
ME,ins,2.4985189356
ME,tex,0.0889495929
ME,leg,0.8404873008
ME,fen,0.1607261621
ME,uti,0.862509192
ME,nmp,0.1705307784
ME,brd,1.7911387301
ME,bnk,2.2543652063
ME,ore,3.8173647487
ME,edu,1.1283336764
ME,ote,0.9672345283
ME,man,1.2990800527
ME,mch,0.3819367169
ME,dat,1.2729662749
ME,amd,0.4749641198
ME,oil,0.3731942312
ME,hos,3.3988391687
ME,rnt,1.1314195631
ME,pla,0.5159183439
ME,fof,0.219926126
ME,fin,0.5198189933
ME,tsv,5.7328384864
ME,nrs,0.7170974007
ME,sec,1.4703790181
ME,art,0.3845544133
ME,mov,0.2129900827
ME,fpd,0.1612022339
ME,slg,7.7076165455
ME,pri,0.0813170024
ME,grd,0.2459215479
ME,sle,0.4232161183
ME,osv,2.0240773276
ME,trn,0.023152075
ME,smn,0.000448163
ME,fmt,0.7625304458
ME,pet,1.037072421
ME,cep,0.4694355071
ME,wst,0.3469716789
ME,mot,1.4249744922
ME,adm,2.3394583188
ME,soc,0.7792752133
ME,alt,0.0296555495
ME,pmt,0.3903600687
ME,trk,0.1431941509
ME,fdd,1.8304810622
ME,wtt,0.0272082133
ME,wpd,0.2176972916
ME,wht,0.1951085579
ME,wrh,0.4618766094
ME,ott,0.0387080145
ME,che,1.651212155
ME,air,0.4739909528
ME,mmf,0.2834958348
ME,otr,0.7274379306
ME,min,0.0960256094
MD,ppd,2.4235434951
MD,res,13.9215845454
MD,com,10.934751845
MD,amb,14.9331836592
MD,fbp,11.1128371804
MD,rec,2.6168447335
MD,con,32.4957299512
MD,agr,4.0650262065
MD,eec,1.5947282455
MD,fnd,10.3458427276
MD,pub,4.8165614565
MD,hou,32.8083748141
MD,ins,13.1667427705
MD,tex,0.6093366481
MD,leg,4.749616082
MD,fen,0.8262485215
MD,uti,1.3987369382
MD,nmp,1.8763632205
MD,brd,11.6589280265
MD,bnk,14.703503061
MD,ore,19.6243893177
MD,edu,5.163930014
MD,ote,6.1571242814
MD,man,7.1649776081
MD,mch,2.211831393
MD,dat,7.8027257506
MD,amd,2.3940470085
MD,oil,3.4783643167
MD,hos,14.2427160358
MD,rnt,4.9351124128
MD,pla,3.3265750525
MD,fof,0.582311937
MD,fin,1.9327421012
MD,tsv,35.7703951498
MD,nrs,3.0602957135
MD,sec,7.7445807389
MD,art,2.0569282993
MD,mov,1.6901306868
MD,fpd,0.8991469871
MD,slg,43.8772574549
MD,pri,0.9339127194
MD,grd,1.5649170676
MD,pip,6.4712e-06
MD,sle,1.7587600855
MD,osv,14.2374141447
MD,trn,0.132914507
MD,smn,0.0475758776
MD,fmt,4.8353438887
MD,pet,9.3023222378
MD,cep,2.7239929609
MD,wst,2.7352526285
MD,mot,5.5703897568
MD,adm,14.7602731031
MD,soc,3.2656303897
MD,alt,0.2437743172
MD,pmt,1.0257293495
MD,trk,0.8954416862
MD,fdd,14.3898425159
MD,wtt,0.1910195097
MD,wpd,2.1503965777
MD,wht,0.9496558733
MD,wrh,1.7668646244
MD,ott,0.1683792081
MD,che,9.0496092529
MD,air,2.1324632253
MD,mmf,1.6875542207
MD,otr,3.5459424933
MD,min,1.4758706333
MA,ppd,2.6952819981
MA,res,18.0863528525
MA,com,14.7634708574
MA,amb,21.108219698
MA,fbp,17.0677631143
MA,rec,3.8766583422
MA,con,29.9418467531
MA,agr,5.6783441208
MA,eec,1.8251374021
MA,fnd,17.2823156829
MA,pub,9.0592141842
MA,hou,38.7692522862
MA,ins,21.1016558511
MA,tex,0.598451641
MA,leg,7.1278342414
MA,fen,1.4133158117
MA,uti,1.7814062476
MA,nmp,2.1342555878
MA,brd,15.1301463277
MA,bnk,21.4077997285
MA,ore,30.024139734
MA,edu,6.8492122116
MA,ote,3.3567004854
MA,man,9.5948956026
MA,mch,4.3989413942
MA,dat,8.5894523451
MA,amd,3.4273071019
MA,oil,1.6632297886
MA,hos,20.0178370515
MA,rnt,7.7230977839
MA,pla,4.0985108186
MA,fof,0.2844841623
MA,fin,3.405443066
MA,tsv,56.0287153889
MA,nrs,4.23440382
MA,sec,12.6134786001
MA,art,2.8237225646
MA,mov,1.8722790596
MA,fpd,1.1907509536
MA,slg,67.0094645301
MA,pri,1.2625389412
MA,grd,1.9564632945
MA,pip,1.6273e-06
MA,sle,1.9292724516
MA,osv,17.8599125236
MA,trn,0.1238356044
MA,smn,0.0105350682
MA,fmt,4.8989928833
MA,pet,9.9774944067
MA,cep,4.6329666124
MA,wst,2.7147144352
MA,mot,6.574649807
MA,adm,23.3805864217
MA,soc,4.5895069869
MA,alt,0.2458293659
MA,pmt,3.2087658697
MA,trk,0.8489227535
MA,fdd,24.7462396616
MA,wtt,0.1709195666
MA,wpd,2.4580816289
MA,wht,1.3817061045
MA,wrh,2.7600705451
MA,ott,0.19660158
MA,che,7.9447591172
MA,air,3.1692739331
MA,mmf,2.2296489327
MA,otr,5.8434528046
MA,min,1.2044864162
MI,ppd,3.4356808802
MI,res,14.7868454763
MI,com,6.5657163479
MI,amb,22.2099801352
MI,fbp,17.4560766698
MI,rec,3.4046877823
MI,con,25.1908647429
MI,agr,5.0441244728
MI,eec,2.5344636699
MI,fnd,6.2106101887
MI,pub,4.7126719542
MI,hou,39.8688104771
MI,ins,22.0014080407
MI,tex,1.0513349028
MI,leg,5.7351634828
MI,fen,1.1119841555
MI,uti,3.1050122259
MI,nmp,2.5022550171
MI,brd,10.6167032302
MI,bnk,21.3295581993
MI,ore,21.246267463
MI,edu,8.7259638931
MI,ote,2.8296080978
MI,man,9.2752456069
MI,mch,7.8536162057
MI,dat,6.7874259247
MI,amd,2.4422024843
MI,oil,2.8513203865
MI,hos,18.4028964397
MI,rnt,6.5506662529
MI,pla,6.0006091692
MI,fof,0.5593962128
MI,fin,5.7575205973
MI,tsv,31.5184482037
MI,nrs,3.8812745165
MI,sec,14.5360607313
MI,art,1.9317677203
MI,mov,1.4375958394
MI,fpd,1.1641499758
MI,slg,40.8132472944
MI,pri,0.8911871116
MI,grd,1.6846717696
MI,pip,8.24171e-05
MI,sle,3.1712090428
MI,osv,12.8957311778
MI,trn,0.1638000479
MI,smn,0.1418734167
MI,fmt,7.5356917652
MI,pet,8.1599239183
MI,cep,4.4424626751
MI,wst,1.8943691526
MI,mot,30.3028930236
MI,adm,14.2502067244
MI,soc,4.4238758669
MI,alt,0.3221054107
MI,pmt,12.4171951418
MI,trk,0.9026775037
MI,fdd,10.295638149
MI,wtt,0.1176531565
MI,wpd,1.7886527204
MI,wht,1.9589713479
MI,wrh,2.4665719793
MI,ott,0.2089495338
MI,che,14.173349602
MI,air,1.7629262498
MI,mmf,2.5257139561
MI,otr,5.8206050731
MI,min,0.9440372578
MN,ppd,1.5293042114
MN,res,9.8391361007
MN,com,5.5892999406
MN,amb,12.7710125761
MN,fbp,6.7478755656
MN,rec,1.7287773583
MN,con,21.0073291791
MN,agr,3.6019475277
MN,eec,1.5471939024
MN,fnd,6.4752769167
MN,pub,3.936051593
MN,hou,23.5880692698
MN,ins,12.8536358092
MN,tex,0.5468686702
MN,leg,3.8437989392
MN,fen,0.8111933772
MN,uti,3.2389152768
MN,nmp,0.9350701828
MN,brd,6.9674461393
MN,bnk,9.9489863232
MN,ore,15.6946247824
MN,edu,4.6489486424
MN,ote,1.307104184
MN,man,5.8787563325
MN,mch,3.1554175787
MN,dat,5.0046748269
MN,amd,1.6243416287
MN,oil,3.833118154
MN,hos,12.2846882159
MN,rnt,5.6032294112
MN,pla,2.4389875011
MN,fof,1.1254205705
MN,fin,1.8558918496
MN,tsv,24.5236459928
MN,nrs,2.5917781649
MN,sec,7.355536231
MN,art,1.4007953386
MN,mov,1.2017159458
MN,fpd,0.6213341274
MN,slg,35.5158141497
MN,pri,0.5816867983
MN,grd,0.8100051673
MN,pip,2.0226e-05
MN,sle,1.8909996647
MN,osv,9.9166442204
MN,trn,0.1133326602
MN,smn,0.0253132358
MN,fmt,3.7438323086
MN,pet,2.1734561572
MN,cep,3.0925433339
MN,wst,1.2897029622
MN,mot,6.24973281
MN,adm,11.060200691
MN,soc,2.816643047
MN,alt,0.2014729801
MN,pmt,3.225495472
MN,trk,0.5900807253
MN,fdd,10.9244537408
MN,wtt,0.0764572365
MN,wpd,1.4560845338
MN,wht,1.0275203783
MN,wrh,2.1117369738
MN,ott,0.1040501831
MN,che,5.9048968255
MN,air,1.1974088703
MN,mmf,1.5422188552
MN,otr,4.3209558581
MN,min,0.4104277396
MS,ppd,0.9518728983
MS,res,5.2022009479
MS,com,1.9839923863
MS,amb,7.8215282085
MS,fbp,5.0459873647
MS,rec,0.8488164219
MS,con,8.909909317
MS,agr,1.5074837422
MS,eec,0.5777153708
MS,fnd,1.9072405199
MS,pub,1.2122151023
MS,hou,12.5593882318
MS,ins,4.6713221065
MS,tex,0.3049654932
MS,leg,1.4508764895
MS,fen,0.3381227049
MS,uti,0.4909615764
MS,nmp,0.4457027119
MS,brd,3.3249697012
MS,bnk,4.1196650721
MS,ore,6.6964459911
MS,edu,2.152856787
MS,ote,0.5338737585
MS,man,3.1841423671
MS,mch,1.7295715759
MS,dat,2.3940320006
MS,amd,0.6789348648
MS,oil,3.3288407979
MS,hos,7.8162595388
MS,rnt,1.906275992
MS,pla,1.3307783906
MS,fof,0.2433013459
MS,fin,0.8209827084
MS,tsv,8.909409555
MS,nrs,1.7354996159
MS,sec,2.5368989518
MS,art,0.6222365206
MS,mov,0.4250095051
MS,fpd,0.474340677
MS,slg,8.088706307
MS,pri,0.3181952236
MS,grd,0.5105511211
MS,pip,0.000497981
MS,sle,0.5729286893
MS,osv,3.947780987
MS,trn,0.0755032868
MS,smn,0.27937769
MS,fmt,1.6859832737
MS,pet,2.6450792979
MS,cep,1.4273005124
MS,wst,0.7520228426
MS,mot,4.0696502447
MS,adm,4.2644901535
MS,soc,1.7483089884
MS,alt,0.0970528459
MS,pmt,1.4548550262
MS,trk,0.3493510056
MS,fdd,2.6527457883
MS,wtt,0.0412916556
MS,wpd,0.8998733067
MS,wht,0.4871471354
MS,wrh,0.8834148422
MS,ott,0.0812760345
MS,che,3.9280418326
MS,air,0.7192118001
MS,mmf,0.8701040184
MS,otr,1.6777319523
MS,min,0.3646868651
MO,ppd,1.8229904242
MO,res,12.1238713743
MO,com,5.7634465379
MO,amb,16.0907404067
MO,fbp,8.5118697524
MO,rec,2.498865829
MO,con,19.6381481501
MO,agr,3.7963368493
MO,eec,1.3333081496
MO,fnd,2.7656031611
MO,pub,3.2701882849
MO,hou,24.2040638609
MO,ins,12.1088299806
MO,tex,0.5140651987
MO,leg,3.7421807477
MO,fen,0.8160724173
MO,uti,1.7335915148
MO,nmp,0.9235942785
MO,brd,7.839812273
MO,bnk,10.694523164
MO,ore,17.1861042356
MO,edu,4.4570671248
MO,ote,3.5179583124
MO,man,6.3126016698
MO,mch,3.0039740199
MO,dat,5.1727752125
MO,amd,2.0723577543
MO,oil,1.2235149883
MO,hos,13.988194181
MO,rnt,5.0293156109
MO,pla,2.9237669333
MO,fof,0.4063758556
MO,fin,2.8678613499
MO,tsv,22.5565018976
MO,nrs,2.9554130556
MO,sec,5.2940039192
MO,art,1.7315624702
MO,mov,1.1653448494
MO,fpd,0.5961629862
MO,slg,11.7290669415
MO,pri,0.5803385653
MO,grd,1.214011313
MO,pip,2.8592e-06
MO,sle,1.3032001792
MO,osv,9.7457062467
MO,trn,0.1560522151
MO,smn,0.041624083
MO,fmt,4.0742968653
MO,pet,6.0350202945
MO,cep,1.9673136888
MO,wst,1.4639350012
MO,mot,9.1773758162
MO,adm,10.9128131735
MO,soc,3.2071971931
MO,alt,0.2069674246
MO,pmt,3.0327660102
MO,trk,0.7473547594
MO,fdd,3.8466266111
MO,wtt,0.098231658
MO,wpd,1.5122640196
MO,wht,1.1268641228
MO,wrh,1.925110123
MO,ott,0.1559380736
MO,che,5.7939030956
MO,air,1.8125046587
MO,mmf,1.2785583284
MO,otr,4.1848414494
MO,min,0.5247253568
MT,ppd,0.3170925726
MT,res,1.8836751732
MT,com,1.0337387049
MT,amb,2.9281789211
MT,fbp,2.9682437897
MT,rec,0.5905718436
MT,con,4.4924691863
MT,agr,0.5310655059
MT,eec,0.244048263
MT,fnd,1.314582462
MT,pub,0.5735095319
MT,hou,4.7934949508
MT,ins,1.9356087476
MT,tex,0.0772739015
MT,leg,0.5948486785
MT,fen,0.1185969292
MT,uti,0.2163022249
MT,nmp,0.2288920982
MT,brd,1.2208345369
MT,bnk,1.7639366098
MT,ore,2.5116452167
MT,edu,1.0355031064
MT,ote,0.3935036987
MT,man,1.6167575041
MT,mch,0.3610157106
MT,dat,0.9252807457
MT,amd,0.3486879855
MT,oil,0.9828281519
MT,hos,2.3912892275
MT,rnt,0.8308529277
MT,pla,0.5311381757
MT,fof,0.0657840268
MT,fin,0.4355562673
MT,tsv,4.3475980427
MT,nrs,0.5057363046
MT,sec,1.1252966574
MT,art,0.3022194648
MT,mov,0.1803855116
MT,fpd,0.162953021
MT,slg,6.1168540171
MT,pri,0.1166821642
MT,grd,0.2588265598
MT,pip,0.0004326125
MT,sle,0.2311651707
MT,osv,1.3726888949
MT,trn,0.0208081681
MT,smn,0.0563932587
MT,fmt,0.6041017794
MT,pet,0.0996842715
MT,cep,0.3228157293
MT,wst,0.2665019399
MT,mot,1.1850962478
MT,adm,1.7864141655
MT,soc,0.5916135558
MT,alt,0.0334950699
MT,pmt,0.1874947918
MT,trk,0.1176407384
MT,fdd,1.6885027187
MT,wtt,0.0344005101
MT,wpd,0.2370175229
MT,wht,0.1347423883
MT,wrh,0.3851126472
MT,ott,0.0220761078
MT,che,1.4429400538
MT,air,0.395391031
MT,mmf,0.2879415996
MT,otr,0.5687129749
MT,min,0.0520541718
NE,ppd,0.9951731029
NE,res,3.9408038977
NE,com,1.9079854353
NE,amb,4.523603252
NE,fbp,3.3446618477
NE,rec,0.5274037329
NE,con,7.304134076
NE,agr,3.0724168655
NE,eec,0.4761948708
NE,fnd,1.4605705618
NE,pub,0.9944861887
NE,hou,7.0470670465
NE,ins,6.5466278319
NE,tex,0.1629832325
NE,leg,1.425737463
NE,fen,0.2363408829
NE,uti,0.4317648077
NE,nmp,0.2838360775
NE,brd,2.4554835846
NE,bnk,4.1771457499
NE,ore,5.3153699708
NE,edu,1.4648915416
NE,ote,0.8336658747
NE,man,2.0779889381
NE,mch,1.2257363858
NE,dat,1.5542919123
NE,amd,0.4430590755
NE,oil,0.4025355345
NE,hos,4.4862143032
NE,rnt,2.4051114696
NE,pla,1.3046802186
NE,fof,0.7515764692
NE,fin,1.0574941953
NE,tsv,8.0672589869
NE,nrs,0.9224213348
NE,sec,2.1560233985
NE,art,0.4156677698
NE,mov,0.3022735247
NE,fpd,0.2107638593
NE,slg,6.4333738811
NE,pri,0.3060772353
NE,grd,0.4589111154
NE,pip,6.8205e-06
NE,sle,0.4080009859
NE,osv,2.646011882
NE,trn,0.081315362
NE,smn,0.0399769361
NE,fmt,1.6270106733
NE,pet,3.4569425102
NE,cep,0.6637815538
NE,wst,0.473016173
NE,mot,2.8513989313
NE,adm,3.2980163008
NE,soc,0.9744523337
NE,alt,0.061444907
NE,pmt,1.0099954592
NE,trk,0.2876068892
NE,fdd,2.4376961158
NE,wtt,0.0502203833
NE,wpd,0.7929159694
NE,wht,0.3856137182
NE,wrh,0.7457486501
NE,ott,0.040044471
NE,che,2.1916228252
NE,air,0.6915685689
NE,mmf,0.5863252765
NE,otr,1.8459840541
NE,min,0.3411983014
NV,ppd,1.2614537549
NV,res,7.864430272
NV,com,3.1672906577
NV,amb,7.3913388745
NV,fbp,10.6493066365
NV,rec,1.5492685211
NV,con,20.4944770195
NV,agr,1.9817209013
NV,eec,1.0657901067
NV,fnd,2.099140634
NV,pub,1.7262477409
NV,hou,18.2727215233
NV,ins,8.4209605232
NV,tex,0.2931879054
NV,leg,2.3004412508
NV,fen,0.9178144584
NV,uti,3.3513472007
NV,nmp,0.8489897334
NV,brd,4.8503704649
NV,bnk,7.7589461076
NV,ore,15.4181144679
NV,edu,3.1390120277
NV,ote,0.8577847258
NV,man,7.0621976384
NV,mch,1.1576036984
NV,dat,4.0279453535
NV,amd,1.3385065064
NV,oil,0.4160309125
NV,hos,7.3215975033
NV,rnt,4.1542785462
NV,pla,1.9487775414
NV,fof,0.5450637544
NV,fin,1.5767034265
NV,tsv,15.7011326712
NV,nrs,1.5737729564
NV,sec,4.9599392397
NV,art,1.5161733823
NV,mov,0.9521782492
NV,fpd,0.5584815812
NV,slg,8.902564678
NV,pri,0.4480981664
NV,grd,0.7312503595
NV,pip,1.9312e-06
NV,sle,0.8334344358
NV,osv,5.9666809729
NV,trn,0.0623847413
NV,smn,0.0736181356
NV,fmt,2.7356930483
NV,pet,4.5101306039
NV,cep,2.4473546262
NV,wst,1.222281913
NV,mot,2.816696062
NV,adm,7.4541559588
NV,soc,1.8319253763
NV,alt,0.1314928515
NV,pmt,1.8726873139
NV,trk,0.4328098991
NV,fdd,2.9196561302
NV,wtt,0.078641121
NV,wpd,1.3957185062
NV,wht,0.5699367792
NV,wrh,1.1204588395
NV,ott,0.0994880715
NV,che,3.9417689983
NV,air,0.9685010363
NV,mmf,0.9989197956
NV,otr,2.4553185196
NV,min,0.1160133554
NH,ppd,0.5486734413
NH,res,3.7148489344
NH,com,2.6439813675
NH,amb,4.6771730669
NH,fbp,3.6061838914
NH,rec,0.9502845519
NH,con,5.372842255
NH,agr,1.1630633623
NH,eec,0.4219769644
NH,fnd,1.9594020188
NH,pub,1.5564060917
NH,hou,8.915735897
NH,ins,4.6548238797
NH,tex,0.1603107017
NH,leg,1.4496538036
NH,fen,0.2958860019
NH,uti,0.5435128281
NH,nmp,0.2053089377
NH,brd,2.7711236635
NH,bnk,4.4512376893
NH,ore,6.1231078589
NH,edu,1.5548984167
NH,ote,1.300733651
NH,man,2.1781199251
NH,mch,1.0930445444
NH,dat,1.8007596487
NH,amd,0.7183343432
NH,oil,0.3157677495
NH,hos,4.4943770786
NH,rnt,1.6322845227
NH,pla,0.6934674558
NH,fof,0.1000855111
NH,fin,0.968331324
NH,tsv,9.358542173
NH,nrs,0.9495317679
NH,sec,2.0678858454
NH,art,0.6373658002
NH,mov,0.3403617364
NH,fpd,0.2282665873
NH,slg,8.0277804046
NH,pri,0.2428222251
NH,grd,0.3761606343
NH,sle,0.5033466354
NH,osv,3.5551398017
NH,trn,0.0274856868
NH,smn,0.0110704493
NH,fmt,1.1544345193
NH,pet,1.6987505277
NH,cep,0.8992352054
NH,wst,0.5450560055
NH,mot,1.8145148757
NH,adm,3.9256157605
NH,soc,1.0304804253
NH,alt,0.0628388589
NH,pmt,0.989884717
NH,trk,0.1954750423
NH,fdd,2.8071671148
NH,wtt,0.0327477672
NH,wpd,0.3962943614
NH,wht,0.3650068122
NH,wrh,0.6475389576
NH,ott,0.0479753164
NH,che,2.253861352
NH,air,0.5839275874
NH,mmf,0.4681060593
NH,otr,1.0762685877
NH,min,0.1424941024
NJ,ppd,2.9878743042
NJ,res,19.888088254
NJ,com,10.6647391918
NJ,amb,21.9451192075
NJ,fbp,16.5321114858
NJ,rec,5.1657428482
NJ,con,28.3656097978
NJ,agr,7.3906580042
NJ,eec,1.581990105
NJ,fnd,15.3735358906
NJ,pub,6.524691402
NJ,hou,48.014265796
NJ,ins,22.0750350848
NJ,tex,0.8146267128
NJ,leg,7.1610216219
NJ,fen,1.7619907635
NJ,uti,2.5915046621
NJ,nmp,1.3692288129
NJ,brd,12.9831419661
NJ,bnk,25.3865298988
NJ,ore,30.1272132413
NJ,edu,8.3185753855
NJ,ote,3.0410449421
NJ,man,11.0599921668
NJ,mch,2.9491954601
NJ,dat,8.4563917916
NJ,amd,3.952370252
NJ,oil,5.4319073621
NJ,hos,22.407711609
NJ,rnt,8.8401614123
NJ,pla,4.0219241058
NJ,fof,0.6086260841
NJ,fin,4.6901469735
NJ,tsv,45.3452909758
NJ,nrs,4.4632680203
NJ,sec,9.6173739793
NJ,art,3.4808510463
NJ,mov,2.5486157839
NJ,fpd,1.3441531089
NJ,slg,75.5129433928
NJ,pri,1.3327840323
NJ,grd,1.5842601683
NJ,pip,1.31277e-05
NJ,sle,3.862667111
NJ,osv,19.9160715753
NJ,trn,0.1988657071
NJ,smn,0.0256955352
NJ,fmt,5.4540125922
NJ,pet,4.9500084721
NJ,cep,3.3631285973
NJ,wst,2.7493016001
NJ,mot,7.9080633883
NJ,adm,20.6716049982
NJ,soc,4.8445458472
NJ,alt,0.4816107443
NJ,pmt,5.4118594642
NJ,trk,1.1803696741
NJ,fdd,24.2319779174
NJ,wtt,0.1475290376
NJ,wpd,2.6526894468
NJ,wht,1.9849432035
NJ,wrh,3.0881860087
NJ,ott,0.2843577239
NJ,che,14.1214717968
NJ,air,2.3208217294
NJ,mmf,2.9274006402
NJ,otr,7.2923324184
NJ,min,1.1406975541
NM,ppd,0.6757068704
NM,res,4.0541011507
NM,com,2.2929431368
NM,amb,4.6690428145
NM,fbp,4.1069743773
NM,rec,0.5317616375
NM,con,7.5792292646
NM,agr,0.9434081455
NM,eec,0.4308865866
NM,fnd,2.0953945664
NM,pub,1.0587787632
NM,hou,8.4036484473
NM,ins,3.5775774961
NM,tex,0.164022266
NM,leg,1.2394665179
NM,fen,0.1889315897
NM,uti,0.410122723
NM,nmp,0.3472810971
NM,brd,3.2997143767
NM,bnk,3.7681935407
NM,ore,4.2739205131
NM,edu,1.3250717745
NM,ote,1.3768632832
NM,man,3.0106326801
NM,mch,0.7979305782
NM,dat,2.2069495635
NM,amd,0.4748696895
NM,oil,0.4149292444
NM,hos,4.0574139639
NM,rnt,1.4912737749
NM,pla,1.0274150032
NM,fof,0.037787928
NM,fin,0.5629490709
NM,tsv,9.0057327018
NM,nrs,0.9603488208
NM,sec,2.2596197389
