r,m,s,value
NJ,trd,mot,4.56235408248269
NJ,trd,alt,10.514153122284553
NJ,trd,pmt,0.5773899638302455
NJ,trd,wpd,1.104908631940218
NJ,trd,che,18.56502125801175
NJ,trd,mmf,10.23927733326598
NJ,trd,min,0.20674968334590565
NM,trn,ppd,0.07003628664018632
NM,trn,fbp,0.19800620509219338
NM,trn,agr,0.3615752369673595
NM,trn,eec,0.04077100600098227
NM,trn,pub,0.026540569337059464
NM,trn,tex,0.02344024068960893
NM,trn,nmp,0.15417576959756515
NM,trn,ote,0.03703591137554091
NM,trn,mch,0.06826051623558847
NM,trn,oil,0.44217917422062464
NM,trn,pla,0.03743294326706337
NM,trn,fof,0.02683688122113588
NM,trn,mov,0.0008562325036829923
NM,trn,fpd,0.08336895812034148
NM,trn,pri,0.021587537343182993
NM,trn,fmt,0.06705253991488683
NM,trn,pet,0.32165350264237996
NM,trn,cep,0.05649747586961255
NM,trn,mot,0.07164510600621112
NM,trn,alt,0.04294935751873474
NM,trn,pmt,0.03177192264123844
NM,trn,wpd,0.04883341224325017
NM,trn,che,0.23684836070390305
NM,trn,mmf,0.13344866475425063
NM,trn,min,0.1862879514573065
NM,trd,ppd,0.333531289844208
NM,trd,fbp,4.148942037710022
NM,trd,agr,0.7805644033193093
NM,trd,eec,0.44423021576578775
NM,trd,pub,0.4774599754233829
NM,trd,tex,0.3521805573009955
NM,trd,nmp,0.28681409739606223
NM,trd,ote,0.2338649198078389
NM,trd,mch,0.7638399074683749
NM,trd,oil,0.15115848013906258
NM,trd,pla,0.6227791342336932
NM,trd,fof,0.06113131468390909
NM,trd,mov,0.05338275618254815
NM,trd,fpd,0.43708759643057254
NM,trd,pri,0.08424969258575181
NM,trd,fmt,0.677664833977596
NM,trd,pet,1.6246905854189
NM,trd,cep,1.2661882076323983
NM,trd,mot,1.1774738733167205
NM,trd,alt,1.4298219154854135
NM,trd,pmt,0.08836516939182375
NM,trd,wpd,0.21813042443231684
NM,trd,che,2.9277526429468863
NM,trd,mmf,1.7202507271336922
NM,trd,min,0.06078976965323
NY,trn,ppd,0.7796607967131058
NY,trn,fbp,1.7984989705045897
NY,trn,agr,3.2637256108976906
NY,trn,eec,0.5392670689873578
NY,trn,pub,0.6352984726743581
NY,trn,tex,0.32446068765660413
NY,trn,nmp,1.6946906273007318
NY,trn,ote,0.21124932705094587
NY,trn,mch,0.7455888818722595
NY,trn,oil,0.8560009653129831
NY,trn,pla,0.40963134551186137
NY,trn,fof,0.18572634635460117
NY,trn,mov,0.025379376586479412
NY,trn,fpd,1.0225782973434003
NY,trn,pri,0.28699805111948773
NY,trn,fmt,0.7033636453155004
NY,trn,pet,2.043717231678266
NY,trn,cep,0.6915214674748911
NY,trn,mot,0.6125674065027309
NY,trn,alt,0.6304656477226056
NY,trn,pmt,0.4596819297230554
NY,trn,wpd,0.5659834881232199
NY,trn,che,2.3519730901797855
NY,trn,mmf,1.3246606865308566
NY,trn,min,1.3530749216825242
NY,trd,ppd,3.7129505809560612
NY,trd,fbp,37.68502093169444
NY,trd,agr,7.04569277319807
NY,trd,eec,5.875712912403151
NY,trd,pub,11.428903023796959
NY,trd,tex,4.874896436188152
NY,trd,nmp,3.152643011956803
NY,trd,ote,1.3339433294695815
NY,trd,mch,8.343191261155953
NY,trd,oil,0.2926230190337302
NY,trd,pla,6.81511611023456
NY,trd,fof,0.4230631581420126
NY,trd,mov,1.5823051175393177
NY,trd,fpd,5.361183589492883
NY,trd,pri,1.1200674349805921
NY,trd,fmt,7.108527261363025
NY,trd,pet,10.322934829836887
NY,trd,cep,15.49797250167599
NY,trd,mot,10.067430380238655
NY,trd,alt,20.98875634359068
NY,trd,pmt,1.2784832710632235
NY,trd,wpd,2.528150559519127
NY,trd,che,29.073435047001983
NY,trd,mmf,17.075843459404407
NY,trd,min,0.4415374809223432
NC,trn,ppd,0.563402897883057
NC,trn,fbp,1.2108228984610527
NC,trn,agr,4.031939718111789
NC,trn,eec,0.42883305894105483
NC,trn,pub,0.23882472718057635
NC,trn,tex,0.23917875768731758
NC,trn,nmp,0.9477588289071777
NC,trn,ote,0.15180788970537834
NC,trn,mch,0.6896452219281319
NC,trn,oil,0.45674736678476985
NC,trn,pla,0.26645484014555054
NC,trn,fof,0.2306127617372997
NC,trn,mov,0.0025663806520104682
NC,trn,fpd,0.7989002270014084
NC,trn,pri,0.1084661107502998
NC,trn,fmt,0.46889905433149326
NC,trn,pet,1.2586919379103334
NC,trn,cep,0.41390657778602774
NC,trn,mot,0.5163242108745862
NC,trn,alt,0.2808284752967195
NC,trn,pmt,0.4817707110407881
NC,trn,wpd,0.4705360044611931
NC,trn,che,1.4836679475699173
NC,trn,mmf,0.6416317064797715
NC,trn,min,0.8377625176228732
NC,trd,ppd,2.6830733645018485
NC,trd,fbp,25.371093907425315
NC,trd,agr,8.704104425634268
NC,trd,eec,4.672452828274533
NC,trd,pub,4.296413046833602
NC,trd,tex,3.5935683977093418
NC,trd,nmp,1.7631213631798472
NC,trd,ote,0.9585977132344038
NC,trd,mch,7.717177829208221
NC,trd,oil,0.1561386012636062
NC,trd,pla,4.433060832922352
NC,trd,fof,0.5253092261997026
NC,trd,mov,0.16000382142536157
NC,trd,fpd,4.188481994747209
NC,trd,pri,0.4233107436671362
NC,trd,fmt,4.7389166795045705
NC,trd,pet,6.357726325583464
NC,trd,cep,9.276230836642231
NC,trd,mot,8.485691519710958
NC,trd,alt,9.34902712564331
NC,trd,pmt,1.3399173531249415
NC,trd,wpd,2.1018031230859444
NC,trd,che,18.340058347221756
NC,trd,mmf,8.271101188284474
NC,trd,min,0.27337994793547366
ND,trn,ppd,0.030378375350826402
ND,trn,fbp,0.09276790834531677
ND,trn,agr,0.44725040920363823
ND,trn,eec,0.031251041933085394
ND,trn,pub,0.016759458339339308
ND,trn,tex,0.012618077913866913
ND,trn,nmp,0.09729233748886633
ND,trn,ote,0.010142302140459426
ND,trn,mch,0.15176761959320936
ND,trn,oil,0.34303113844242467
ND,trn,pla,0.02087132484699307
ND,trn,fof,0.047911022187342396
ND,trn,mov,0.00017665804874819683
ND,trn,fpd,0.0467357349910092
ND,trn,pri,0.008846232292460638
ND,trn,fmt,0.04833727351542907
ND,trn,pet,0.13310980289605923
ND,trn,cep,0.02439471981859764
ND,trn,mot,0.04031075487605026
ND,trn,alt,0.02166230409763624
ND,trn,pmt,0.05109996045170309
ND,trn,wpd,0.044659301953499285
ND,trn,che,0.11362153857731959
ND,trn,mmf,0.04695826097498417
ND,trn,min,0.0991502930472778
ND,trd,ppd,0.1446698447361553
ND,trd,fbp,1.9438212782529096
ND,trd,agr,0.9655189656305746
ND,trd,eec,0.3405031776872452
ND,trd,pub,0.30149958221268236
ND,trd,tex,0.189581744087764
ND,trd,nmp,0.18099351171238098
ND,trd,ote,0.06404402075310815
ND,trd,mch,1.698290181496357
ND,trd,oil,0.11726482962188935
ND,trd,pla,0.34724027778914834
ND,trd,fof,0.10913577289508207
ND,trd,mov,0.0110139401429465
ND,trd,fpd,0.24502657266208794
ND,trd,pri,0.03452419511006941
ND,trd,fmt,0.4885194576274416
ND,trd,pet,0.6723453710766428
ND,trd,cep,0.5467201160294334
ND,trd,mot,0.6624996922484686
ND,trd,alt,0.7211571704000247
ND,trd,pmt,0.14212097619076383
ND,trd,wpd,0.19948539416911806
ND,trd,che,1.404509445945923
ND,trd,mmf,0.6053262708615988
ND,trd,min,0.03235487549378958
OH,trn,ppd,0.5571791385881605
OH,trn,fbp,1.1147600177131383
OH,trn,agr,2.8805304644632996
OH,trn,eec,0.5118285798244134
OH,trn,pub,0.1817217141020265
OH,trn,tex,0.1725526217825687
OH,trn,nmp,1.1218366689727046
OH,trn,ote,0.1658193628364745
OH,trn,mch,0.9328042567771082
OH,trn,oil,3.824747557074056
OH,trn,pla,0.29121742680057006
OH,trn,fof,0.175292168237592
OH,trn,mov,0.0023607695727805348
OH,trn,fpd,0.636926218003371
OH,trn,pri,0.10919556597082085
OH,trn,fmt,0.5971116029825403
OH,trn,pet,1.184251750296856
OH,trn,cep,0.32564250613555856
OH,trn,mot,0.8740066480645873
OH,trn,alt,0.27293494312388084
OH,trn,pmt,1.1773031831358796
OH,trn,wpd,0.39514926142619605
OH,trn,che,1.6812216847319141
OH,trn,mmf,0.7028131410671531
OH,trn,min,1.2742931884978221
OH,trd,ppd,2.6534341793752687
OH,trd,fbp,23.35823110843892
OH,trd,agr,6.218455561545721
OH,trd,eec,5.576750312342502
OH,trd,pub,3.2691403129734677
OH,trd,tex,2.5925364550574845
OH,trd,nmp,2.086959400151376
OH,trd,ote,1.0470737873605973
OH,trd,mch,10.43814428129471
OH,trd,oil,1.3074858820792026
OH,trd,pla,4.845040787807949
OH,trd,fof,0.39929530595818685
OH,trd,mov,0.1471847727864117
OH,trd,fpd,3.3392830617944633
OH,trd,pri,0.42615758891432587
OH,trd,fmt,6.034693627040696
OH,trd,pet,5.981724600127674
OH,trd,cep,7.298108363713219
OH,trd,mot,14.36413525736086
OH,trd,alt,9.086244491784568
OH,trd,pmt,3.274356304402742
OH,trd,wpd,1.7650635527916967
OH,trd,che,20.78207852579139
OH,trd,mmf,9.059774552156954
OH,trd,min,0.4158293050810417
OK,trn,ppd,0.1503338281617279
OK,trn,fbp,0.2952473159354981
OK,trn,agr,0.7417537848513208
OK,trn,eec,0.09248045020858178
OK,trn,pub,0.05676761541101558
OK,trn,tex,0.05444270545233137
OK,trn,nmp,0.3022194359781199
OK,trn,ote,0.05824841951456161
OK,trn,mch,0.26841270027957137
OK,trn,oil,0.9536115120547531
OK,trn,pla,0.06968789399354054
OK,trn,fof,0.05847041113474451
OK,trn,mov,0.0007981995847317958
OK,trn,fpd,0.16728518870677417
OK,trn,pri,0.03013039311511841
OK,trn,fmt,0.1662505766821207
OK,trn,pet,0.42009613400016305
OK,trn,cep,0.07974036728084133
OK,trn,mot,0.17918868311294092
OK,trn,alt,0.10497208300008345
OK,trn,pmt,0.18241679937950842
OK,trn,wpd,0.10156421520081173
OK,trn,che,0.4109611354424125
OK,trn,mmf,0.19806992930517675
OK,trn,min,0.2767490721759793
OK,trd,ppd,0.7159293848858637
OK,trd,fbp,6.186492994174027
OK,trd,agr,1.6012894172135397
OK,trd,eec,1.007642792755364
OK,trd,pub,1.0212389913256679
OK,trd,tex,0.8179806086921158
OK,trd,nmp,0.5622206068558545
OK,trd,ote,0.36781225175148957
OK,trd,mch,3.003556718459045
OK,trd,oil,0.3259910805599998
OK,trd,pla,1.1594110027157192
OK,trd,fof,0.13318884088366217
OK,trd,mov,0.0497646300899182
OK,trd,fpd,0.8770444383475904
OK,trd,pri,0.1175899000002513
OK,trd,fmt,1.6802073357545695
OK,trd,pet,2.121930052910962
OK,trd,cep,1.7870942226922184
OK,trd,mot,2.9449323829770826
OK,trd,alt,3.494613038674734
OK,trd,pmt,0.507343907358081
OK,trd,wpd,0.4536698205428072
OK,trd,che,5.080012151505462
OK,trd,mmf,2.553266010851535
OK,trd,min,0.09030918112371063
OR,trn,ppd,0.1712375343717796
OR,trn,fbp,0.4410014296347424
OR,trn,agr,1.024711799756816
OR,trn,eec,0.1445184254928971
OR,trn,pub,0.10525724793751154
OR,trn,tex,0.06510710586313646
OR,trn,nmp,0.36922241177611814
OR,trn,ote,0.053872391672611604
OR,trn,mch,0.23843961616788942
OR,trn,oil,0.14064999857107321
OR,trn,pla,0.08409342151713106
OR,trn,fof,0.1839435653191083
OR,trn,mov,0.001078688767316776
OR,trn,fpd,0.2714345844160822
OR,trn,pri,0.03702198210832613
OR,trn,fmt,0.16982041051111274
OR,trn,pet,0.37335049971932877
OR,trn,cep,0.3639765809130508
OR,trn,mot,0.1818139355914694
OR,trn,alt,0.12407498861096915
OR,trn,pmt,0.2085224476572102
OR,trn,wpd,0.39366529293384134
OR,trn,che,0.42003929591744216
OR,trn,mmf,0.25396678404088247
OR,trn,min,0.305063197173045
OR,trd,ppd,0.815478353416734
OR,trd,fbp,9.24056581585351
OR,trd,agr,2.2121358787179335
OR,trd,eec,1.5746349584137043
OR,trd,pub,1.893558588556837
OR,trd,tex,0.9782091033433352
OR,trd,nmp,0.686866639604807
OR,trd,ote,0.3401796281079851
OR,trd,mch,2.668155829966019
OR,trd,oil,0.04808105233141732
OR,trd,pla,1.3990785569156365
OR,trd,fof,0.419002188925985
OR,trd,mov,0.06725203635091652
OR,trd,fpd,1.4230799180589637
OR,trd,pri,0.14448570774686534
OR,trd,fmt,1.7162857729341638
OR,trd,pet,1.8858151301708048
OR,trd,cep,8.157229106483706
OR,trd,mot,2.9880779148443852
OR,trd,alt,4.130565580688412
OR,trd,pmt,0.579949838644982
OR,trd,wpd,1.758434921651421
OR,trd,che,5.192229978324587
OR,trd,mmf,3.2738172818639435
OR,trd,min,0.09954868976095521
PA,trn,ppd,0.6090796140443315
PA,trn,fbp,1.1503939978990856
PA,trn,agr,2.665918335065738
PA,trn,eec,0.48463333376491424
PA,trn,pub,0.28757415339112596
PA,trn,tex,0.1895121988199564
PA,trn,nmp,1.1051549618526828
PA,trn,ote,0.14146833536052358
PA,trn,mch,0.6841372483389163
PA,trn,oil,2.28785681001684
PA,trn,pla,0.2737978115200038
PA,trn,fof,0.18661682616287134
PA,trn,mov,0.005457905236700001
PA,trn,fpd,0.7249353199016291
PA,trn,pri,0.12029074397913747
PA,trn,fmt,0.548281815076382
PA,trn,pet,1.219698696577716
PA,trn,cep,0.39132346660644374
PA,trn,mot,0.45620438461771146
PA,trn,alt,0.3275088087001392
PA,trn,pmt,0.8770689734123059
PA,trn,wpd,0.46159007465852153
PA,trn,che,1.7364997081003137
PA,trn,mmf,0.841542414169864
PA,trn,min,1.2538344933671828
PA,trd,ppd,2.9005979476566632
PA,trd,fbp,24.104891135055592
PA,trd,agr,5.755153400332129
PA,trd,eec,5.280438025505038
PA,trd,pub,5.173406284800511
PA,trd,tex,2.847347545596505
PA,trd,nmp,2.055926321586934
PA,trd,ote,0.8933081346092326
PA,trd,mch,7.655543223015025
PA,trd,oil,0.7821014157609303
PA,trd,pla,4.555227271256058
PA,trd,fof,0.4250915682590629
PA,trd,mov,0.34027909856839533
PA,trd,fpd,3.8006980498190903
PA,trd,pri,0.46945874557358946
PA,trd,fmt,5.5411965849213205
PA,trd,pet,6.160769191376513
PA,trd,cep,8.770111428171093
PA,trd,mot,7.497633456405508
PA,trd,alt,10.90305651230552
PA,trd,pmt,2.439334543239037
PA,trd,wpd,2.0618431986170536
PA,trd,che,21.465386523080163
PA,trd,mmf,10.848096176574447
PA,trd,min,0.4091531923498206
RI,trn,ppd,0.04069544026236344
RI,trn,fbp,0.10432025634235038
RI,trn,agr,0.1362550905152072
RI,trn,eec,0.027071642718852287
RI,trn,pub,0.02033180481334669
RI,trn,tex,0.01760961663927329
RI,trn,nmp,0.07804004471538627
RI,trn,ote,0.022680880045816525
RI,trn,mch,0.04148491701800101
RI,trn,oil,0.06012113166971611
RI,trn,pla,0.021435450974280266
RI,trn,fof,0.009144979358847602
RI,trn,mov,0.0003105931755990409
RI,trn,fpd,0.05343479332100383
RI,trn,pri,0.01181948395434788
RI,trn,fmt,0.038323555408130414
RI,trn,pet,0.12227608204591592
RI,trn,cep,0.035670517182505405
RI,trn,mot,0.03920644593045673
RI,trn,alt,0.024587492137970287
RI,trn,pmt,0.05165663420753894
RI,trn,wpd,0.026298067309544548
RI,trn,che,0.12633765379610695
RI,trn,mmf,0.09093553861943636
RI,trn,min,0.0792499010187559
RI,trd,ppd,0.19380243203379352
RI,trd,fbp,2.1858845116593137
RI,trd,agr,0.29414589981122596
RI,trd,eec,0.2949655371721839
RI,trd,pub,0.3657654401911589
RI,trd,tex,0.2645776843334802
RI,trd,nmp,0.1451783574307213
RI,trd,ote,0.14321943206152912
RI,trd,mch,0.46421909654181975
RI,trd,oil,0.02055234488022359
RI,trd,pla,0.3566257535355786
RI,trd,fof,0.020831206366978293
RI,trd,mov,0.019364272780639017
RI,trd,fpd,0.2801484617899206
RI,trd,pri,0.04612790583037436
RI,trd,fmt,0.38731606358308873
RI,trd,pet,0.6176236157539474
RI,trd,cep,0.7994266561726119
RI,trd,mot,0.6443505819464533
RI,trd,alt,0.8185392549902545
RI,trd,pmt,0.14366921648096806
RI,trd,wpd,0.11746892794233287
RI,trd,che,1.5616971074065173
RI,trd,mmf,1.1722254900073599
RI,trd,min,0.02586094908599359
SC,trn,ppd,0.3114321242212245
SC,trn,fbp,0.46583295342169856
SC,trn,agr,0.7850678082398941
SC,trn,eec,0.20490803178733333
SC,trn,pub,0.07376321359595935
SC,trn,tex,0.1328174057828874
SC,trn,nmp,0.46314375729404195
SC,trn,ote,0.07077242579746877
SC,trn,mch,0.3522722283627064
SC,trn,oil,0.2853390332274449
SC,trn,pla,0.12781101247957619
SC,trn,fof,0.08485259756244304
SC,trn,mov,0.0011286871322342162
SC,trn,fpd,0.30967735559404164
SC,trn,pri,0.04285965425118308
SC,trn,fmt,0.2345279771609514
SC,trn,pet,0.5383089831619042
SC,trn,cep,0.12479509476667404
SC,trn,mot,0.4337854223314816
SC,trn,alt,0.14634735234438767
SC,trn,pmt,0.3203953704674054
SC,trn,wpd,0.2154960358578246
SC,trn,che,0.6778596436595664
SC,trn,mmf,0.3121919118800815
SC,trn,min,0.39184778298378464
SC,trd,ppd,1.4831220082251677
SC,trd,fbp,9.760875534693529
SC,trd,agr,1.694795225590324
SC,trd,eec,2.23262431078686
SC,trd,pub,1.3269866860579769
SC,trd,tex,1.9955301913186176
SC,trd,nmp,0.8615890749865884
SC,trd,ote,0.4468956498978428
SC,trd,mch,3.9419506495903103
SC,trd,oil,0.09754284485024095
SC,trd,pla,2.1264165932578223
SC,trd,fof,0.19328441336363508
SC,trd,mov,0.07036923934476824
SC,trd,fpd,1.62357949622198
SC,trd,pri,0.16726839368428723
SC,trd,fmt,2.3702511926858723
SC,trd,pet,2.719030042591971
SC,trd,cep,2.796834282094343
SC,trd,mot,7.129182018052969
SC,trd,alt,4.872032173333322
SC,trd,pmt,0.8910946782603911
SC,trd,wpd,0.9625836001588507
SC,trd,che,8.379223556258395
SC,trd,mmf,4.024381693184845
SC,trd,min,0.1278683687290011
SD,trn,ppd,0.03416198989098179
SD,trn,fbp,0.10412840901681968
SD,trn,agr,0.5702093148542651
SD,trn,eec,0.02713409416261696
SD,trn,pub,0.012778529193966237
SD,trn,tex,0.01466140768017836
SD,trn,nmp,0.0769188447648492
SD,trn,ote,0.009457365589425358
SD,trn,mch,0.07391714113683277
SD,trn,oil,0.026147596763780312
SD,trn,pla,0.020084822925633555
SD,trn,fof,0.05987862228936731
SD,trn,mov,0.00023845700396711483
SD,trn,fpd,0.06087763118674522
SD,trn,pri,0.008752850211707108
SD,trn,fmt,0.0353255215377672
SD,trn,pet,0.10225928648136282
SD,trn,cep,0.02225923814266515
SD,trn,mot,0.0485460411271865
SD,trn,alt,0.022106147358377414
SD,trn,pmt,0.035075409668308986
SD,trn,wpd,0.04482562499007572
SD,trn,che,0.11351369135763506
SD,trn,mmf,0.07858753718459112
SD,trn,min,0.07202213772173503
SD,trd,ppd,0.16268841622802574
SD,trd,fbp,2.181864620296081
SD,trd,agr,1.2309612166734494
SD,trd,eec,0.29564599176625983
SD,trd,pub,0.22988339690131462
SD,trd,tex,0.22028198413130104
SD,trd,nmp,0.14309258252164714
SD,trd,ote,0.0597189582493992
SD,trd,mch,0.8271379321454438
SD,trd,oil,0.008938528127356002
SD,trd,pla,0.33415509284489103
SD,trd,fof,0.13639658318893566
SD,trd,mov,0.014866863904421827
SD,trd,fpd,0.31916984560838535
SD,trd,pri,0.03415975281767485
SD,trd,fmt,0.35701650852376077
SD,trd,pet,0.5165176149275185
SD,trd,cep,0.4988609564110282
SD,trd,mot,0.7978450764699211
SD,trd,alt,0.7359331032174461
SD,trd,pmt,0.09755294169087536
SD,trd,wpd,0.20022833046815386
SD,trd,che,1.40317631456377
SD,trd,mmf,1.013050735534863
SD,trd,min,0.023502374296283345
TN,trn,ppd,0.4397814224204043
TN,trn,fbp,0.6417999264824964
TN,trn,agr,2.0077436486451847
TN,trn,eec,0.2966758957112799
TN,trn,pub,0.11865244310522002
TN,trn,tex,0.12579746304166894
TN,trn,nmp,0.6341899055862547
TN,trn,ote,0.07656940083730567
TN,trn,mch,0.4474297839134917
TN,trn,oil,0.519822571219971
TN,trn,pla,0.18146048296509731
TN,trn,fof,0.12379252583974586
TN,trn,mov,0.0030427715541854177
TN,trn,fpd,0.3796060493874081
TN,trn,pri,0.06488184836908446
TN,trn,fmt,0.32920283991800375
TN,trn,pet,0.6266849840860896
TN,trn,cep,0.17784753098310227
TN,trn,mot,0.7282571847242665
TN,trn,alt,0.18286606409279155
TN,trn,pmt,0.5216444372026665
TN,trn,wpd,0.2880293172257032
TN,trn,che,0.82857029178488
TN,trn,mmf,0.4671121752049598
TN,trn,min,0.5581096988794192
TN,trd,ppd,2.094355256482623
TN,trd,fbp,13.448016407074784
TN,trd,agr,4.334293565751947
TN,trd,eec,3.232502949796113
TN,trd,pub,2.134535693242946
TN,trd,tex,1.8900582646621922
TN,trd,nmp,1.179787237794908
TN,trd,ote,0.483500908212475
TN,trd,mch,5.00677029109389
TN,trd,oil,0.17770079277497872
TN,trd,pla,3.018993234712233
TN,trd,fof,0.2819850708533691
TN,trd,mov,0.18970493563090798
TN,trd,fpd,1.9902023421924446
TN,trd,pri,0.25321442147808915
TN,trd,fmt,3.3270803483531797
TN,trd,pet,3.16542237315563
TN,trd,cep,3.9858142867664004
TN,trd,mot,11.96877017662132
TN,trd,alt,6.087772230920585
TN,trd,pmt,1.450815538493312
TN,trd,wpd,1.2865772496591663
TN,trd,che,10.242202455743993
TN,trd,mmf,6.021417003527852
TN,trd,min,0.18212321178425178
TX,trn,ppd,1.136395953301078
TX,trn,fbp,2.584591173586599
TX,trn,agr,5.498484096314309
TX,trn,eec,0.9193014799735784
TX,trn,pub,0.49687436676988034
TX,trn,tex,0.44134798896638666
TX,trn,nmp,3.090175807949202
TX,trn,ote,0.4640611176896451
TX,trn,mch,2.029379833996863
TX,trn,oil,19.385703677349518
TX,trn,pla,0.6713717189532955
TX,trn,fof,0.36441050813294545
TX,trn,mov,0.009826289823619817
TX,trn,fpd,1.6574011818791603
TX,trn,pri,0.29018565993343304
TX,trn,fmt,1.4586790368238336
TX,trn,pet,3.7551737443448707
TX,trn,cep,1.1722912739282525
TX,trn,mot,1.759414551716846
TX,trn,alt,0.8388189777633024
TX,trn,pmt,1.525923265357094
TX,trn,wpd,1.043209785775385
TX,trn,che,4.317807150582624
TX,trn,mmf,1.8120409988125095
TX,trn,min,2.6468195257842564
TX,trd,ppd,5.411817591436463
TX,trd,fbp,54.156479416364014
TX,trd,agr,11.870063320148596
TX,trd,eec,10.01646843819924
TX,trd,pub,8.938678742478722
TX,trd,tex,6.631082964380981
TX,trd,nmp,5.748672359253104
TX,trd,ote,2.9303346952627782
TX,trd,mch,22.70890098850695
TX,trd,oil,6.626982171784314
TX,trd,pla,11.169741446610034
TX,trd,fof,0.8300850334745202
TX,trd,mov,0.6126308351727318
TX,trd,fpd,8.689439273824826
TX,trd,pri,1.1325077174634541
TX,trd,fmt,14.742103558948997
TX,trd,pet,18.96760140626401
TX,trd,cep,26.272702702399407
TX,trd,mot,28.915648010908626
TX,trd,alt,27.925022091608085
TX,trd,pmt,4.243950526531578
TX,trd,wpd,4.659838067625188
TX,trd,che,53.37369133264565
TX,trd,mmf,23.35853154876915
TX,trd,min,0.8637142017366131
UT,trn,ppd,0.1535778436693577
UT,trn,fbp,0.28258749974359704
UT,trn,agr,0.6521139018998171
UT,trn,eec,0.1602434308010946
UT,trn,pub,0.09181352633423998
UT,trn,tex,0.051650849332033635
UT,trn,nmp,0.4296081066156482
UT,trn,ote,0.05508338007709561
UT,trn,mch,0.14906660840916244
UT,trn,oil,1.369425961865761
UT,trn,pla,0.08086253946554527
UT,trn,fof,0.050969120576629924
UT,trn,mov,0.0010008136033182462
UT,trn,fpd,0.3011715302358084
UT,trn,pri,0.0332700051531357
UT,trn,fmt,0.16851307642185331
UT,trn,pet,0.4055300832048987
UT,trn,cep,0.15987681929773878
UT,trn,mot,0.15479943987980505
UT,trn,alt,0.08211432712662602
UT,trn,pmt,0.22063114181814447
UT,trn,wpd,0.15659984722581538
UT,trn,che,0.40145514050831893
UT,trn,mmf,0.29200665918154683
UT,trn,min,0.506610115970017
UT,trd,ppd,0.731378243305401
UT,trd,fbp,5.921224319569592
UT,trd,agr,1.4077758836637584
UT,trd,eec,1.7459705026190748
UT,trd,pub,1.6517085021936175
UT,trd,tex,0.7760340494664453
UT,trd,nmp,0.7992025053912514
UT,trd,ote,0.3478264685821177
UT,trd,mch,1.668065679153408
UT,trd,oil,0.46813680771704497
UT,trd,pla,1.345325745854471
UT,trd,fof,0.11610176769266903
UT,trd,mov,0.062396823690187384
UT,trd,fpd,1.5789850710868858
UT,trd,pri,0.12984286544213902
UT,trd,fmt,1.7030732333394552
UT,trd,pet,2.048356081543049
UT,trd,cep,3.5830652635838005
UT,trd,mot,2.544099746976872
UT,trd,alt,2.7336582264303693
UT,trd,pmt,0.6136269573616173
UT,trd,wpd,0.6995044903118484
UT,trd,che,4.962505736390665
UT,trd,mmf,3.764179047501006
UT,trd,min,0.16531778900833244
VT,trn,ppd,0.023451307377694568
VT,trn,fbp,0.07917994379993648
VT,trn,agr,0.17678956100073656
VT,trn,eec,0.017624521790299403
VT,trn,pub,0.011979935888419153
VT,trn,tex,0.008266230836817464
VT,trn,nmp,0.0448345968102799
VT,trn,ote,0.011371026590366543
VT,trn,mch,0.040816833096635356
VT,trn,oil,0.021986031510154616
VT,trn,pla,0.011818113809864302
VT,trn,fof,0.014175689523977719
VT,trn,mov,0.0001558433387700945
VT,trn,fpd,0.03728946117403967
VT,trn,pri,0.005470449529921327
VT,trn,fmt,0.020503018027013303
VT,trn,pet,0.0473675347296432
VT,trn,cep,0.02790473429028835
VT,trn,mot,0.027411292372681435
VT,trn,alt,0.013779964574236324
VT,trn,pmt,0.0173444662414236
VT,trn,wpd,0.0224436938059715
VT,trn,che,0.05359660387218565
VT,trn,mmf,0.03621788173768193
VT,trn,min,0.040203277034968815
VT,trd,ppd,0.11168131797734973
VT,trd,fbp,1.659104557971378
VT,trd,agr,0.381651241808022
VT,trd,eec,0.19203217888430088
VT,trd,pub,0.21551684977877897
VT,trd,tex,0.124196923633962
VT,trd,nmp,0.08340606601038741
VT,trd,ote,0.07180285627978654
VT,trd,mch,0.45674319116021067
VT,trd,oil,0.007515901474152913
VT,trd,pla,0.19662025062449612
VT,trd,fof,0.032290582874033275
VT,trd,mov,0.009716224180293819
VT,trd,fpd,0.19550155506591804
VT,trd,pri,0.021349526065662237
VT,trd,fmt,0.2072132438972812
VT,trd,pet,0.2392561781468206
VT,trd,cep,0.6253844964157481
VT,trd,mot,0.4504994465341454
VT,trd,alt,0.45874714969277974
VT,trd,pmt,0.048239028992374006
VT,trd,wpd,0.10025210672027549
VT,trd,che,0.6625234735567371
VT,trd,mmf,0.46687494033172705
VT,trd,min,0.01311919494063925
VA,trn,ppd,0.47134074897408174
VA,trn,fbp,1.045455594238962
VA,trn,agr,3.033506152683235
VA,trn,eec,0.28127877478508834
VA,trn,pub,0.19138923948697023
VA,trn,tex,0.15100090921289303
VA,trn,nmp,0.8598745072494784
VA,trn,ote,0.2062750224342232
VA,trn,mch,0.35337928087712656
VA,trn,oil,0.5589000494742095
VA,trn,pla,0.22947260731125055
VA,trn,fof,0.16267692779858078
VA,trn,mov,0.003070478740585584
VA,trn,fpd,0.5067745160115038
VA,trn,pri,0.1162230581670666
VA,trn,fmt,0.38610599729178247
VA,trn,pet,1.4247363577496082
VA,trn,cep,0.28384063382170194
VA,trn,mot,0.36461691657797923
