r,g,value
DC,osv,0.33013808323875693
DC,trn,0.023839902915468128
DC,smn,1.982323508697142e-08
DC,mvt,0.10601077863877205
DC,cep,0.0016039712727471797
DC,wst,0.03335559419608665
DC,adm,0.5403951485522349
DC,soc,0.06923250685398163
DC,alt,0.0016950187621064467
DC,pmt,0.0029257473412479854
DC,trk,0.020676083754087894
DC,fdd,1.8791799688008106
DC,gmt,0.07386661658151915
DC,wtt,0.007803928085593156
DC,wpd,0.0005322787944702812
DC,wht,0.6899250230830208
DC,wrh,0.00033348559975534544
DC,ott,0.4126363791920076
DC,che,0.002876110193550708
DC,air,0.0043515314636314644
DC,mmf,0.002160740108186598
DC,otr,0.04480072211349991
DC,min,0.0021046586317942594
FL,ppd,1.6995468455612643
FL,res,45.922548167870744
FL,com,14.692845168793742
FL,amb,45.84053383538304
FL,fbp,12.96227114952194
FL,rec,7.202139545275342
FL,con,77.99943575248996
FL,agr,5.599878770286325
FL,eec,0.7445961432604906
FL,fnd,9.662488746868073
FL,pub,5.379786228482571
FL,hou,106.17835978438183
FL,fbt,7.8443252999865365
FL,ins,40.97880113460653
FL,tex,0.1925494328898831
FL,leg,12.213337716667171
FL,fen,2.064910794020796
FL,uti,36.654125821380006
FL,nmp,5.343673021870514
FL,brd,19.907426562191002
FL,bnk,16.309250621979338
FL,ore,59.85995974889669
FL,edu,10.849547944050904
FL,ote,2.7869987425744576
FL,man,16.94718319022814
FL,mch,3.3485655246636474
FL,dat,8.836287749520599
FL,amd,6.7614519934751
FL,oil,0.006684799281095837
FL,hos,37.62795540108806
FL,rnt,15.454645711800236
FL,pla,2.039641154041383
FL,fof,2.202039295016735
FL,fin,4.5754784204461005
FL,tsv,64.78474207088318
FL,nrs,7.915846955393618
FL,sec,14.544971145347828
FL,art,6.227449694521173
FL,mov,1.6960835718341314
FL,fpd,1.0687426225599417
FL,slg,40.979117657805325
FL,pri,1.2152121155107565
FL,grd,1.8456010494528676
FL,pip,0.34302488220449207
FL,sle,2.9583630642956726
FL,osv,32.291773604345394
FL,trn,1.532290581994573
FL,smn,0.08745921141520635
FL,fmt,4.592936299095929
FL,pet,3.7935181131953057
FL,mvt,9.55312285602784
FL,cep,0.3414140665444272
FL,wst,4.778367648599735
FL,mot,0.801387561624348
FL,adm,37.79472249240115
FL,soc,8.477597910077016
FL,alt,0.07979429854684522
FL,pmt,3.3724860784602493
FL,trk,11.711633371321494
FL,fdd,13.439378022748143
FL,gmt,6.656463354229823
FL,wtt,0.9385581569706822
FL,wpd,3.926535769607067
FL,wht,64.45952317713075
FL,wrh,4.553880858109762
FL,ott,37.470857491986806
FL,che,6.03856076349714
FL,air,5.50585360022339
FL,mmf,2.5239494611774775
FL,otr,12.715042265274471
FL,min,1.2030409385194454
GA,ppd,3.0136655225630316
GA,res,11.142094562725346
GA,com,8.017027324269163
GA,amb,17.323898652339075
GA,fbp,15.47789955755031
GA,rec,2.4523628295072952
GA,con,31.986271814518016
GA,agr,3.311802197491096
GA,eec,1.3201019820206654
GA,fnd,3.616341878204334
GA,pub,4.29286558172586
GA,hou,34.07085211523361
GA,fbt,3.8650055646641808
GA,ins,14.339256000856507
GA,tex,1.050243726692522
GA,leg,4.795269655839765
GA,fen,1.0549832893875168
GA,uti,19.38275248176
GA,nmp,2.6966012490059774
GA,brd,12.983851035118072
GA,bnk,14.708278248370501
GA,ore,22.52809392073259
GA,edu,5.761733615536983
GA,ote,1.5010795344969219
GA,man,9.149523189856117
GA,mch,2.819871890221576
GA,dat,5.75664929763505
GA,amd,2.5804362924909667
GA,hos,16.647673646266988
GA,rnt,7.174808039483042
GA,pla,3.316963509455423
GA,fof,1.360563083864955
GA,fin,2.0247878497609966
GA,tsv,31.486833059644766
GA,nrs,3.228786081573003
GA,sec,4.765840475967202
GA,art,1.6039769488121174
GA,mov,3.022476756687398
GA,fpd,1.2187783387965538
GA,slg,15.33709411722659
GA,pri,0.6503454196703056
GA,grd,0.729178505641008
GA,pip,0.663466168805932
GA,sle,1.516499086359557
GA,osv,13.330339313986013
GA,trn,1.1648238561611712
GA,smn,0.09689509661657147
GA,fmt,3.3153109845813975
GA,pet,2.1738006659603317
GA,mvt,4.706953318028709
GA,wst,1.7233069910507541
GA,mot,5.604284237922328
GA,adm,17.401256631248042
GA,soc,2.3074961549039585
GA,alt,0.1520705003342347
GA,pmt,2.1953450390539095
GA,trk,6.1401377570642195
GA,fdd,5.029903457963859
GA,gmt,3.279729858363423
GA,wtt,0.11638611363745381
GA,wpd,3.565022849338395
GA,wht,32.01490705637242
GA,wrh,2.7296548109286047
GA,ott,18.419497496574536
GA,che,3.392768253776113
GA,air,2.4050436930957826
GA,mmf,0.5953583810874539
GA,otr,6.069611426348559
GA,min,1.066517765358043
HI,ppd,0.024318945853536732
HI,res,3.2131069253947935
HI,com,0.7279522017546362
HI,amb,3.0683926755872446
HI,fbp,1.278813291442713
HI,rec,0.5728240229403815
HI,con,6.502652457220999
HI,agr,0.6816770113560138
HI,eec,0.0017129281869204087
HI,fnd,1.267708801510608
HI,pub,0.1836384824888677
HI,hou,7.1271001830866805
HI,fbt,0.6116347974791638
HI,ins,1.9694562025133502
HI,tex,0.013280329147175573
HI,leg,0.5235810881065436
HI,fen,0.24916490413995412
HI,uti,3.83252711634
HI,nmp,0.2389913604528935
HI,brd,1.1868291170771617
HI,bnk,1.2356533299200152
HI,ore,4.712566633508891
HI,edu,1.1671394814395324
HI,ote,0.006068401607358383
HI,man,0.9131684136248722
HI,mch,0.004336424195603271
HI,dat,0.35027120860955885
HI,amd,0.4988463139514693
HI,oil,0.0017354070361271334
HI,hos,2.891411750573548
HI,rnt,1.3149459682720805
HI,pla,0.04574586108809574
HI,fof,0.20746441399412555
HI,fin,0.39133308557529484
HI,tsv,3.724456635577612
HI,nrs,0.5414097686401265
HI,sec,0.2421332489391979
HI,art,0.44364547189810305
HI,mov,0.2606768655648355
HI,fpd,0.03982664502969434
HI,slg,5.3764190047839175
HI,pri,0.06691034469592301
HI,grd,0.47197760262588456
HI,pip,0.018505041983820324
HI,sle,0.43196364863395487
HI,osv,2.7105703113111757
HI,trn,0.0031060201644133
HI,smn,0.002396487803125191
HI,fmt,0.0388023501305734
HI,pet,1.2139257884007175
HI,mvt,0.7448725212033455
HI,cep,0.015255888782699727
HI,wst,0.5742073224519502
HI,mot,0.0021635456502892845
HI,adm,2.2593789586091177
HI,soc,0.5434961315922981
HI,alt,0.019864309728904687
HI,pmt,0.006193501950039466
HI,trk,0.773698639836887
HI,fdd,1.763232874305803
HI,gmt,0.5190152702615254
HI,wtt,0.08252028220270301
HI,wpd,0.03994136144648286
HI,wht,4.508365633658097
HI,wrh,0.05742968409599048
HI,ott,2.912552693033141
HI,che,0.12342182233934351
HI,air,0.405025434838605
HI,mmf,0.036617107298610334
HI,otr,0.9548507450301675
HI,min,0.12539502860738724
ID,ppd,0.31219569493485566
ID,res,2.191372750520029
ID,com,0.791779723714956
ID,amb,2.706088919594936
ID,fbp,3.4588728802113513
ID,rec,0.2605714092336815
ID,con,5.66561171541172
ID,agr,2.3642171080799677
ID,eec,0.11911594569037912
ID,fnd,1.0408597749880064
ID,pub,0.282756254834146
ID,hou,5.071456431896992
ID,fbt,0.6026090006543559
ID,ins,1.5738225127840932
ID,tex,0.012032583097243156
ID,leg,0.34250472468186965
ID,fen,0.15779911794392693
ID,uti,2.47748799519
ID,nmp,0.2529311398257993
ID,brd,0.638621661673878
ID,bnk,1.435698917920195
ID,ore,3.3142795871389796
ID,edu,0.592139306213878
ID,ote,0.008211536761349841
ID,man,0.8024694379864086
ID,mch,0.2048134594405933
ID,dat,0.4427133315944
ID,amd,0.3336558195469848
ID,oil,0.009937489732800155
ID,hos,2.6849733607777684
ID,rnt,0.5488292055315354
ID,pla,0.3897359421764609
ID,fof,0.480499355485121
ID,fin,0.3804089973528841
ID,tsv,3.8406510876321813
ID,nrs,0.5679529528462416
ID,sec,0.39956673381998054
ID,art,0.2839190750611088
ID,mov,0.050393712610848344
ID,fpd,0.16873050447310692
ID,slg,2.9920379003513267
ID,pri,0.03998773513523016
ID,grd,0.11062596578242637
ID,pip,0.031248216250774993
ID,sle,0.16785431714222096
ID,osv,1.670014125749336
ID,trn,0.1916068940269548
ID,smn,0.05586383223598772
ID,fmt,0.4820172499016179
ID,pet,0.05264367976328293
ID,mvt,0.7338805566119376
ID,cep,0.49775227276341144
ID,wst,0.35601463906691655
ID,mot,0.22107835248564084
ID,adm,2.0766803834902468
ID,soc,0.5643671483912702
ID,alt,0.009127913049752067
ID,pmt,0.12104768343536286
ID,trk,0.9974865109457928
ID,fdd,1.4128920748841312
ID,gmt,0.5113562449777115
ID,wtt,0.012518809283507955
ID,wpd,0.6697288035537
ID,wht,4.934637655310842
ID,wrh,0.13333604920427108
ID,ott,2.866976774779628
ID,che,0.1988196315209103
ID,air,0.1659695308831834
ID,mmf,0.039776008150519945
ID,otr,0.804323780463053
ID,min,0.2401554711184496
IL,ppd,2.0021400565769842
IL,res,20.818532217664835
IL,com,11.347081940191897
IL,amb,21.89032942664268
IL,fbp,16.06741657697574
IL,rec,3.616349594009662
IL,con,35.85588376448899
IL,agr,10.645901086090399
IL,eec,2.8333883704326026
IL,fnd,7.206692379726615
IL,pub,4.509942496466032
IL,hou,46.91500298119574
IL,fbt,5.683105065951052
IL,ins,27.196549671251738
IL,tex,0.19231611020547015
IL,leg,8.436087312111386
IL,fen,1.344282189620308
IL,uti,24.71627235339
IL,nmp,2.777390261067912
IL,brd,12.435909284240656
IL,bnk,20.69648197676598
IL,ore,33.73217566599823
IL,edu,8.266383794974994
IL,ote,0.02101653326161707
IL,man,12.429042614150301
IL,mch,5.557207140095254
IL,dat,7.659121932424867
IL,amd,3.735844766242185
IL,oil,0.10218676524592459
IL,hos,24.27554540607132
IL,rnt,9.797923382055547
IL,pla,4.441994756373867
IL,fof,0.803688135901661
IL,fin,3.827945030410637
IL,tsv,50.22113467498048
