r,s,g,value
NH,ore,bnk,0.008913928673350125
NH,ore,ore,7.238220533859054
NH,ore,amd,0.0003494063757380062
NH,ore,tsv,0.004030254830217851
NH,ore,osv,0.001302197875768396
NH,edu,res,0.041381384419353455
NH,edu,com,0.03839823323063604
NH,edu,con,0.0043527283647514245
NH,edu,ins,0.001010131658403125
NH,edu,ore,0.0007147581847682066
NH,edu,edu,2.4550505540350582
NH,edu,amd,0.1408987764920733
NH,edu,tsv,0.28445234624846655
NH,edu,art,0.013505457377124334
NH,edu,osv,0.00013959814455733377
NH,edu,ott,0.005394103103909126
NH,ote,com,0.000537330533362402
NH,ote,con,0.0009681788890919113
NH,ote,eec,0.0004530391642546702
NH,ote,ote,0.28610190601747476
NH,ote,mch,0.0007265203720886935
NH,ote,pla,0.00024020863955836411
NH,ote,tsv,0.01781133344652152
NH,ote,fmt,4.167043548855127e-05
NH,ote,cep,0.0004990657671525164
NH,ote,mot,0.0052224740321557715
NH,ote,pmt,1.2595941440209146e-06
NH,ote,wht,0.0010740782224954943
NH,ote,che,2.8532049788272454e-05
NH,ote,mmf,5.436458556971818e-06
NH,man,com,0.13800165769983988
NH,man,con,0.0008211315842950732
NH,man,man,6.3698166917327
NH,man,tsv,0.06287393599135256
NH,mch,com,0.003347173216096375
NH,mch,con,0.00443542298647928
NH,mch,eec,0.007376200747140885
NH,mch,nmp,0.0011797392178269572
NH,mch,ote,0.0011844448384259322
NH,mch,mch,2.3985671840947784
NH,mch,rnt,7.207859881460117e-05
NH,mch,pla,0.0004758956339238068
NH,mch,tsv,0.07125764327194466
NH,mch,fpd,3.8270237279156126e-05
NH,mch,smn,1.3102260739051067e-05
NH,mch,fmt,0.011567171609619595
NH,mch,cep,0.0033664926971065097
NH,mch,mot,0.005852428774539526
NH,mch,alt,6.324487292341797e-06
NH,mch,pmt,0.00018511719603206878
NH,mch,wht,0.029563436159298028
NH,mch,che,0.0005364390041375173
NH,mch,mmf,0.0003458397748509337
NH,dat,com,0.03418830371244493
NH,dat,con,0.0012696292849572574
NH,dat,pub,0.031136158309862924
NH,dat,brd,0.005172082444538351
NH,dat,edu,0.00023070597877491005
NH,dat,dat,0.5562908918094986
NH,dat,rnt,4.4123216665141805e-05
NH,dat,tsv,0.3965214463797786
NH,dat,osv,0.00020236999314867226
NH,dat,cep,0.001240784528664814
NH,dat,adm,0.00012645643533851393
NH,dat,wht,0.0073470079518594454
NH,dat,ott,0.00026094732181062424
NH,amd,res,0.17932382245506395
NH,amd,com,0.00041206057444265545
NH,amd,rec,0.14018487436802826
NH,amd,con,0.005545701134233326
NH,amd,fbt,0.0010155445406402417
NH,amd,brd,0.0006424124313641562
NH,amd,ore,0.0047149258452814325
NH,amd,amd,0.8311009838336799
NH,amd,rnt,0.004103015216687757
NH,amd,tsv,2.1362264851819244e-05
NH,amd,art,0.003987987506655377
NH,amd,osv,0.008029855025879646
NH,amd,mvt,1.5479257207162228e-05
NH,amd,gmt,0.002048849165355451
NH,amd,ott,0.0032476454362085684
NH,hos,res,0.009115930749488467
NH,hos,com,0.014703826890942366
NH,hos,amb,0.013795615985545075
NH,hos,con,0.00635929311675877
NH,hos,hos,5.227359515337132
NH,hos,rnt,0.000851691294717097
NH,hos,tsv,0.04608252799400105
NH,hos,ott,0.00830780634380249
NH,rnt,com,0.0005806454748028808
NH,rnt,con,0.0002902142911161754
NH,rnt,ins,0.002461044058397166
NH,rnt,bnk,0.0002849490773180672
NH,rnt,ore,0.004455275550464927
NH,rnt,edu,1.107603832661161e-05
NH,rnt,rnt,1.7233375040961414
NH,rnt,tsv,0.0010886957019766992
NH,rnt,sec,0.00034420203721536284
NH,rnt,osv,0.004424565316266091
NH,rnt,mvt,0.0019758449261323965
NH,rnt,trk,0.004467718109637619
NH,rnt,gmt,0.010850199123973555
NH,rnt,ott,0.0010134750603564328
NH,pla,ppd,0.00410663801127801
NH,pla,com,0.0010184627721224117
NH,pla,con,0.0007389205754307668
NH,pla,eec,0.0020576208543969902
NH,pla,tex,0.006176945310805307
NH,pla,nmp,0.0005331833993701318
NH,pla,ote,0.000573287338353325
NH,pla,mch,0.0021732644882123463
NH,pla,pla,1.468424358757045
NH,pla,tsv,0.010157567350968816
NH,pla,fpd,0.0013623844902846461
NH,pla,pri,0.00024588323330041525
NH,pla,fmt,0.0028718020825410405
NH,pla,pet,1.1426780909658192e-05
NH,pla,cep,0.0010256607191200227
NH,pla,mot,0.006597749150668038
NH,pla,pmt,3.884819844096196e-05
NH,pla,wpd,0.0011193496848378504
NH,pla,wht,0.011023935414814334
NH,pla,che,0.010098040484954612
NH,pla,mmf,0.007955220157852414
NH,fof,con,0.0020457944683013192
NH,fof,agr,7.848352834658167e-05
NH,fof,fof,0.17230201796609507
NH,fin,com,6.525423425094432e-06
NH,fin,fin,0.08816692582405421
NH,fin,tsv,6.511288987241028e-06
NH,tsv,com,0.06268734022727593
NH,tsv,con,0.0028630638443530557
NH,tsv,dat,0.31825561389058027
NH,tsv,rnt,0.00016148805983094662
NH,tsv,tsv,7.543354547890636
NH,tsv,sec,0.002640977585505136
NH,tsv,pri,4.370379859652618e-05
NH,tsv,osv,0.011080895066916794
NH,tsv,adm,0.0071377473545533145
NH,tsv,gmt,0.00255632434104111
NH,tsv,ott,0.010113051056901443
NH,nrs,res,0.002365894460253696
NH,nrs,com,0.0001715050225932425
NH,nrs,amb,0.00012085321246761969
NH,nrs,con,0.0002608951710675407
NH,nrs,ore,0.0008565898858459898
NH,nrs,tsv,0.00012301210646481145
NH,nrs,nrs,1.367995048695751
NH,nrs,soc,0.003080986752901887
NH,nrs,ott,9.833389742662304e-05
NH,sec,com,0.005210968735996495
NH,sec,con,4.894354028934259e-06
NH,sec,ins,0.02063993953111753
NH,sec,bnk,0.13200053029757677
NH,sec,tsv,0.010412408828047382
NH,sec,sec,3.6276837258125494
NH,art,res,0.01865449666309414
NH,art,com,0.000777472432122604
NH,art,rec,0.014436547088557255
NH,art,con,0.003119652806956906
NH,art,ore,0.006119153140500843
NH,art,edu,0.0015876864940011022
NH,art,amd,4.607912385914529e-05
NH,art,rnt,0.00850596463487809
NH,art,tsv,0.04365731793194221
NH,art,art,0.9805554024307366
NH,art,osv,0.0019109537894858026
NH,art,ott,0.006488278986322855
NH,mov,com,0.00064817634770494
NH,mov,rec,9.080913861041872e-05
NH,mov,con,9.858502858484337e-05
NH,mov,ore,0.00010665673362040478
NH,mov,rnt,7.931891927411519e-05
NH,mov,tsv,0.003393312590005859
NH,mov,mov,0.20240334332485238
NH,mov,cep,8.708832031110637e-06
NH,mov,wht,2.432792098375195e-06
NH,mov,ott,0.0001407047237245157
NH,fpd,ppd,1.6292972132177459e-06
NH,fpd,com,0.00011024928919676367
NH,fpd,con,0.0006817094223885799
NH,fpd,eec,4.238918474810038e-05
NH,fpd,tex,0.00011437753231884515
NH,fpd,nmp,5.650593762560046e-05
NH,fpd,mch,6.691373262162918e-05
NH,fpd,pla,1.6192460964720286e-05
NH,fpd,tsv,0.000451577944583131
NH,fpd,fpd,0.11603440456378401
NH,fpd,pri,8.037950290427084e-06
NH,fpd,fmt,0.00033170898233856103
NH,fpd,cep,1.6298606329825746e-05
NH,fpd,alt,3.185798246058064e-06
NH,fpd,pmt,3.905107181999929e-05
NH,fpd,wpd,0.0008549041512337957
NH,fpd,wht,0.0013036966628351017
NH,fpd,che,1.4644528845670664e-05
NH,fpd,mmf,0.0001870709517048471
NH,slg,ppd,0.00293006125565314
NH,slg,res,0.060211104205155346
NH,slg,com,0.02065890525159256
NH,slg,amb,0.1506673893056271
NH,slg,fbp,0.013839253824598089
NH,slg,rec,0.010545513484963399
NH,slg,con,0.09197548596167306
NH,slg,agr,0.002559563914940161
NH,slg,pub,0.002536735088705354
NH,slg,uti,0.005680737435166349
NH,slg,edu,0.45595227739573846
NH,slg,dat,0.011044107636190648
NH,slg,amd,0.04784742977254448
NH,slg,hos,1.0261009896143949
NH,slg,fof,0.012935384218078567
NH,slg,fin,0.1464958167455843
NH,slg,tsv,0.25488871311303307
NH,slg,art,0.014087560586821013
NH,slg,mov,4.092502578832496e-06
NH,slg,slg,8.950794515890841
NH,slg,pri,0.007856852065631055
NH,slg,osv,0.00545938501588124
NH,slg,wst,0.06215075394462175
NH,slg,adm,0.03952679123136196
NH,slg,soc,0.01681458605679756
NH,slg,alt,0.005585583276941721
NH,slg,wpd,0.0009648706437310276
NH,slg,che,0.0004918158383573175
NH,slg,mmf,0.005295587986361196
NH,slg,min,0.0031739548448687666
NH,pri,ppd,0.0029197211191924824
NH,pri,com,0.001005744546223106
NH,pri,con,8.245914788581119e-05
NH,pri,eec,5.321131656019549e-05
NH,pri,tex,0.0026767738237394563
NH,pri,mch,0.00040191786538884577
NH,pri,pla,0.0009512900922805372
NH,pri,tsv,0.07020297327498211
NH,pri,fpd,8.5787975505168e-05
NH,pri,pri,0.28599710214540597
NH,pri,fmt,0.0005837732291275435
NH,pri,cep,4.8359271934671276e-05
NH,pri,adm,0.0013238085972120328
NH,pri,alt,2.8358191647944935e-05
NH,pri,wpd,8.121089689838994e-05
NH,pri,wht,0.0024922202582254834
NH,pri,mmf,0.0032634197979530665
NH,grd,com,9.292819490656254e-05
NH,grd,tsv,0.0003902681067704477
NH,grd,grd,0.3028899659496515
NH,grd,otr,2.3231535716953283e-05
NH,pip,com,2.2770361663278133e-05
NH,pip,con,0.0001648221079414598
NH,pip,uti,0.00034059014421543434
NH,pip,tsv,0.0005583448816276296
NH,pip,pip,0.09465780662380706
NH,sle,rec,0.196554718873742
NH,sle,hou,0.14266890572799026
NH,sle,fbt,0.02779432297101471
NH,sle,ins,0.0020519509622510318
NH,sle,uti,0.633523647087291
NH,sle,bnk,0.00010054134173454755
NH,sle,ore,0.10908199890992483
NH,sle,art,0.0006098797105754156
NH,sle,grd,0.09925804377843532
NH,sle,sle,0.47434726154908086
NH,sle,osv,0.01275395155525519
NH,sle,trn,0.000537019869368102
NH,sle,wtt,0.0017499551352011292
NH,sle,otr,0.06384187214790052
NH,osv,res,0.013412423514884989
NH,osv,com,0.005471665417902891
NH,osv,con,0.0023101939678655693
NH,osv,ore,0.007793832128337934
NH,osv,edu,3.386429327200048e-05
NH,osv,dat,0.003899411541086333
NH,osv,rnt,0.001904404431544757
NH,osv,tsv,0.005527308311758933
NH,osv,osv,3.8378823250890237
NH,osv,mvt,0.007468599644591278
NH,osv,gmt,0.0008155541621701538
NH,osv,wht,0.002520196304265556
NH,osv,ott,0.018467723653540543
NH,trn,com,4.546344275696883e-05
NH,trn,con,4.020882151693908e-05
NH,trn,rnt,0.00015302760528474276
NH,trn,tsv,0.00014948484164093568
NH,trn,trn,0.02126050863248966
NH,smn,com,9.464098375093686e-06
NH,smn,con,0.001660858594266503
NH,smn,oil,5.6893538083058605e-05
NH,smn,tsv,4.0399531745077614e-05
NH,smn,smn,0.018055197715856754
NH,smn,fmt,0.00033606337908439354
NH,smn,pet,3.1499526424332136e-05
NH,smn,wht,5.292349612893391e-05
NH,fmt,com,0.0028058994482887344
NH,fmt,con,0.021094005411415123
NH,fmt,eec,0.001955385877409597
NH,fmt,tex,0.0009788609247162897
NH,fmt,nmp,0.0018665524420938585
NH,fmt,ote,0.0014065278782042791
NH,fmt,mch,0.02506934556580823
NH,fmt,pla,0.0061041747576933425
NH,fmt,tsv,0.04055127812410846
NH,fmt,fpd,0.0004663821553775129
NH,fmt,pri,0.0005359296572094837
NH,fmt,osv,0.003779020669406421
NH,fmt,fmt,3.209364971046858
NH,fmt,pet,2.651514868036778e-05
NH,fmt,cep,0.003164467167184153
NH,fmt,mot,0.007346425950239443
NH,fmt,alt,8.564049686150986e-06
NH,fmt,pmt,0.0365488917435127
NH,fmt,wpd,0.0019911622568177492
NH,fmt,wht,0.028875894197858385
NH,fmt,che,0.0002800360717561808
NH,fmt,mmf,0.004058468241695189
NH,pet,com,3.315975116368213e-05
NH,pet,con,0.00023302991758677774
NH,pet,eec,6.568985949355466e-06
NH,pet,nmp,0.00014794101647320636
NH,pet,oil,8.306508864283305e-07
NH,pet,tsv,0.00045331785969140683
NH,pet,pet,0.4654341526518592
NH,pet,pmt,0.00011376130710062451
NH,pet,wht,0.010066539374420161
NH,pet,che,0.026538352934786156
NH,pet,min,3.7716192395171405e-05
NH,mvt,com,0.0004890966253624809
NH,mvt,rec,0.000669905172694006
NH,mvt,con,4.1354770832541607e-05
NH,mvt,bnk,0.0232473618106326
NH,mvt,rnt,0.0009491208804577119
NH,mvt,tsv,2.596218565566454e-05
NH,mvt,osv,0.31165536220324247
NH,mvt,mvt,1.6214465041062136
NH,cep,com,0.01172894267979858
NH,cep,con,0.0004972492722320901
NH,cep,eec,0.0045568859690041
NH,cep,tex,0.00014357804164010922
NH,cep,nmp,0.00011003860371582412
NH,cep,ote,0.00467353819487828
NH,cep,mch,0.004852691619378126
NH,cep,pla,0.001171632885027758
NH,cep,tsv,0.5087391945611792
NH,cep,pri,8.428272003822111e-06
NH,cep,fmt,0.000869688994951616
NH,cep,cep,2.6806951948794873
NH,cep,mot,6.063206130560788e-05
NH,cep,pmt,0.0004887631333779013
NH,cep,wht,0.017133716634359076
NH,cep,che,0.0022184398616095532
NH,cep,mmf,0.014576430029074104
NH,wst,com,0.0001102692529547205
NH,wst,con,4.381946071696937e-06
NH,wst,oil,0.0013257456704881866
NH,wst,rnt,0.0007161874042880607
NH,wst,tsv,0.0008626962400879822
NH,wst,wst,0.6089505665246977
NH,wst,ott,0.00041306415947386867
NH,wst,otr,0.0026993140817896818
NH,mot,com,0.00020403343413932475
NH,mot,con,0.0004539651249775425
NH,mot,eec,0.0001099396281750709
NH,mot,tex,0.0003960339844436995
NH,mot,ote,0.0039028698633268516
NH,mot,mch,0.0010940975454806746
NH,mot,pla,7.304539592682231e-05
NH,mot,tsv,0.012914588922860267
NH,mot,fmt,0.0007892363734466872
NH,mot,cep,4.444694508471205e-05
NH,mot,mot,0.5264410151499422
NH,mot,pmt,1.2958815524966689e-05
NH,mot,wht,0.0017554206491212606
NH,mot,che,1.6135658964859789e-06
NH,mot,mmf,7.194088212910912e-06
NH,adm,com,0.06733180777370482
NH,adm,con,0.006608448079924744
NH,adm,ins,0.0007445439112650617
NH,adm,ore,0.001380254137921967
NH,adm,edu,0.00011850460168633905
NH,adm,rnt,0.0011184396574188675
NH,adm,tsv,0.23929237764474556
NH,adm,pri,0.008022285363782179
NH,adm,wst,0.0023164522769799504
NH,adm,adm,5.336589802221761
NH,adm,soc,0.0011524142292062296
NH,adm,ott,0.005321809054722389
NH,soc,com,0.0006662887132251643
NH,soc,amb,0.0015812065890438703
NH,soc,con,0.0009556760210471433
NH,soc,tsv,0.00013942181864740565
NH,soc,nrs,0.011594540703290883
NH,soc,soc,1.4285631906831873
NH,soc,ott,0.0005245438099619799
NH,alt,com,8.769976547616388e-05
NH,alt,fbp,0.003521124872259849
NH,alt,con,9.173150552998869e-06
NH,alt,tex,0.0010895933593302117
NH,alt,nmp,0.00024465940219354777
NH,alt,pla,9.087982750804652e-06
NH,alt,tsv,0.0009857772367044436
NH,alt,pri,4.511898112870633e-05
NH,alt,alt,0.07363268032045955
NH,alt,wht,0.0016330329840087427
NH,alt,che,0.0007944029074279361
NH,alt,mmf,9.504336038277538e-05
NH,pmt,ppd,5.868465870244998e-06
NH,pmt,com,0.00021689874747333188
NH,pmt,con,0.0007337268539636287
NH,pmt,eec,0.0009426258674669598
NH,pmt,tex,5.7849824514168745e-06
NH,pmt,nmp,0.0003509187517646465
NH,pmt,mch,0.0006792312165333842
NH,pmt,pla,2.911682599138343e-06
NH,pmt,tsv,0.0019765961331005212
NH,pmt,fpd,5.763413385036939e-06
NH,pmt,fmt,0.004085571010755892
NH,pmt,pet,0.0025089602471678103
NH,pmt,cep,2.9359498696892346e-06
NH,pmt,pmt,0.9484081522316787
NH,pmt,wht,0.0026274349745725695
NH,pmt,che,0.0006180689336467667
NH,trk,com,0.00017702624901559042
NH,trk,con,7.924675110144395e-05
NH,trk,rnt,0.0007798801387945715
NH,trk,tsv,0.0009551526112019452
NH,trk,wst,0.01031446714650155
NH,trk,trk,0.8094447551902427
NH,trk,wrh,0.014759735143442506
NH,trk,otr,0.04757207443787878
NH,fdd,com,0.006019712977737979
NH,fdd,con,8.968095930253451e-06
NH,fdd,edu,0.0007961916234844961
NH,fdd,mch,8.95224058339959e-06
NH,fdd,dat,4.819252454284767e-05
NH,fdd,hos,0.005083338084573027
NH,fdd,tsv,0.0819092750083246
NH,fdd,art,6.87140442042225e-05
NH,fdd,mov,0.00014256016882958927
NH,fdd,fdd,2.180760555811669
NH,fdd,mmf,5.893933061354075e-06
NH,gmt,res,0.044479284613702784
NH,gmt,fbp,0.012523126503724445
NH,gmt,con,0.006089613596201781
NH,gmt,tsv,5.192805790219803e-06
NH,gmt,osv,0.011230797482792666
NH,gmt,gmt,1.1022340933423327
NH,wtt,com,1.885003613478535e-05
NH,wtt,rec,0.00011323459761583741
NH,wtt,con,1.2484107257324936e-06
NH,wtt,tsv,7.774893982011472e-05
NH,wtt,wtt,0.04578663929319248
NH,wtt,otr,0.002042027034911361
NH,wpd,ppd,9.965856241843874e-05
NH,wpd,com,8.455570677684393e-05
NH,wpd,con,0.002872070732290751
NH,wpd,nmp,0.0001975033971654884
NH,wpd,pla,0.0004991921790408097
NH,wpd,tsv,0.0010125540253417963
NH,wpd,fpd,0.0037137066812625344
NH,wpd,fmt,0.0024467932249678448
NH,wpd,wpd,0.6234779822459531
NH,wpd,wht,0.005833152809889595
NH,wpd,che,9.953334487056786e-05
NH,wpd,mmf,0.0001223168603220254
NH,wht,com,0.037588956422199345
NH,wht,fbp,0.006468446117196778
NH,wht,con,0.041670163563436495
NH,wht,mch,5.012287960053792e-06
NH,wht,rnt,0.06243354699568494
NH,wht,fof,0.0004328863409218937
NH,wht,tsv,0.0060567561945572505
NH,wht,pip,0.00038738815773457905
NH,wht,osv,0.4196945282759765
NH,wht,mot,0.0003448707077997444
NH,wht,adm,0.00013049464200843935
NH,wht,wht,10.429086111496405
NH,wht,wrh,0.0017394256871932482
NH,wht,mmf,2.9712950743262573e-05
NH,wht,otr,0.003643571604361383
NH,wrh,com,0.0004102906535439482
NH,wrh,con,0.00022518567318177495
NH,wrh,tsv,0.002212279608861506
NH,wrh,trk,0.0008645462170542635
NH,wrh,wrh,0.34799499952314183
NH,wrh,otr,0.004667209103302969
NH,ott,res,0.10499241682232548
NH,ott,com,0.010896009291930995
NH,ott,amb,4.5720604601188887e-05
NH,ott,rec,0.0019036512999581494
NH,ott,con,0.02519111632466274
NH,ott,agr,0.0011426972092643767
NH,ott,bnk,0.0018587568078643098
NH,ott,edu,0.0005741322000623208
NH,ott,rnt,0.0065742985158585236
NH,ott,tsv,0.05143007705713817
NH,ott,mov,0.003959511836204179
NH,ott,osv,0.09642953069636899
NH,ott,adm,0.0003962294221436672
NH,ott,ott,6.21011714410163
NH,ott,mmf,0.012475524807568817
NH,che,ppd,0.0001848622262006143
NH,che,com,0.0007372512410341144
NH,che,fbp,0.019103892604100534
NH,che,con,0.0002597128440343292
NH,che,eec,0.00016569148884017468
NH,che,tex,3.1784150631449558e-06
NH,che,nmp,0.00017519330336304546
NH,che,mch,0.00023833244114697185
NH,che,pla,0.004351538398562975
NH,che,tsv,0.10171216122119814
NH,che,fmt,7.379793769218648e-05
NH,che,pet,0.01752480473780683
NH,che,cep,0.0019474776636871386
NH,che,mot,1.62985055022601e-06
NH,che,alt,0.00022307118606408366
NH,che,pmt,5.5176428559491144e-06
NH,che,wpd,4.7646476158618566e-06
NH,che,wht,0.017865693889202366
NH,che,che,1.2602537901803421
NH,che,mmf,0.0026185917443588063
NH,air,com,0.00019794934205459133
NH,air,amb,0.00010312615001177128
NH,air,con,5.0703565396177893e-05
NH,air,rnt,0.0007036858093726535
NH,air,fof,0.0010872331490730063
NH,air,tsv,0.0024939642200336146
NH,air,air,0.25887468740931485
NH,air,otr,0.0020196464348458234
NH,mmf,ppd,0.0003759945775508352
NH,mmf,com,0.001976163362777055
NH,mmf,fbp,2.5332071131335398e-05
NH,mmf,con,0.004169418872023022
NH,mmf,eec,0.0003571300239079399
NH,mmf,tex,0.0005985877135792766
NH,mmf,nmp,0.00021470056650722572
NH,mmf,ote,9.771531256716397e-05
NH,mmf,mch,0.0014172420516055735
NH,mmf,pla,0.006048560047205249
NH,mmf,tsv,0.09496630571892377
NH,mmf,fpd,0.0014449410038811542
NH,mmf,pri,0.002282407960110735
NH,mmf,fmt,0.006175830382538788
NH,mmf,cep,0.005291556000947069
NH,mmf,mot,0.0002842367743473788
NH,mmf,alt,0.01133162613753593
NH,mmf,pmt,6.551957581157314e-05
NH,mmf,wpd,0.0006549020932655477
NH,mmf,wht,0.037287204052281295
NH,mmf,che,0.0008083257968898191
NH,mmf,mmf,0.9271295750443357
NH,otr,res,9.613654851236522e-05
NH,otr,com,0.0008266658477436782
NH,otr,con,0.00031784533852970647
NH,otr,fbt,2.8489827702015045e-05
NH,otr,rnt,1.4849728662275555e-05
NH,otr,tsv,0.024941985956299477
NH,otr,grd,0.001242176804167131
NH,otr,osv,0.003896284389040916
NH,otr,adm,1.4710764098344389e-05
NH,otr,trk,0.00259595370556957
NH,otr,wtt,0.0010842220795678926
NH,otr,wrh,0.005996925426842732
NH,otr,air,0.00010386374047533284
NH,otr,otr,1.0127671453195255
NH,min,com,3.3598656779730877e-06
NH,min,con,0.0225910007381854
NH,min,nmp,0.0003657516875375054
NH,min,tsv,7.711069859207504e-05
NH,min,smn,0.010312047947188947
NH,min,pet,0.00020463649815897946
NH,min,wht,0.00013495652894213254
NH,min,che,0.003457713481740522
NH,min,min,0.15051930018677348
NJ,ppd,ppd,3.976838532181617
NJ,ppd,com,0.0017382209952578494
NJ,ppd,con,0.0020178956562686154
NJ,ppd,tex,0.004733871819919079
NJ,ppd,nmp,0.000616155904496432
NJ,ppd,pla,0.008549322805357426
NJ,ppd,tsv,0.018515692172135337
NJ,ppd,pri,0.005787076649417422
NJ,ppd,cep,0.0012235908631547995
NJ,ppd,wpd,0.004321373276289876
NJ,ppd,wht,0.02247875990739637
NJ,ppd,che,0.00045548439524217187
NJ,ppd,mmf,0.008903703217246185
NJ,res,res,21.627606263055167
NJ,res,com,9.465057870948048e-05
NJ,res,rec,0.0469339984478529
NJ,res,con,0.017706385382009544
NJ,res,fbt,0.010769636936154493
NJ,res,amd,0.00043968717963859433
NJ,res,wht,0.0009179202925432991
NJ,res,ott,0.03815339211205116
NJ,com,com,17.360312720329667
NJ,com,con,0.0002859849868758282
NJ,com,pub,0.4766679758480704
NJ,com,brd,0.005939514888522927
NJ,com,edu,0.013891046344179977
NJ,com,dat,0.7479458133989977
NJ,com,rnt,0.004264396832562624
NJ,com,tsv,0.35707011206942835
NJ,com,osv,0.1497251498721528
NJ,com,adm,0.21642513994921983
NJ,com,wht,0.0043964408798812865
NJ,com,ott,0.04495214654420464
NJ,amb,res,0.0015458874916661825
NJ,amb,com,0.029206824948188288
NJ,amb,amb,41.52410607603368
NJ,amb,con,0.023002449660393137
NJ,amb,rnt,0.01668784177854383
NJ,amb,tsv,0.015551787582695095
NJ,amb,ott,0.3036119290162781
NJ,fbp,ppd,0.0006212877673710358
NJ,fbp,com,0.0019653059628722954
NJ,fbp,fbp,17.011961283816255
NJ,fbp,con,0.0029367511620683995
NJ,fbp,tsv,0.05875324650986737
NJ,fbp,pet,0.0006761150065060847
NJ,fbp,alt,0.010243608407830038
NJ,fbp,wht,0.14699657524106158
NJ,fbp,che,0.03801393222333104
NJ,fbp,mmf,4.85472787537457e-05
NJ,rec,res,0.15878243874495088
NJ,rec,com,0.0010763157207950881
NJ,rec,rec,2.4186933505611785
NJ,rec,con,0.008952826845039558
NJ,rec,ore,0.0010386978643651928
NJ,rec,edu,0.0611360148993991
NJ,rec,amd,0.002548516493483304
NJ,rec,rnt,0.0034008805350432473
NJ,rec,tsv,0.0013289368119404226
NJ,rec,art,0.0002260718639620065
NJ,rec,osv,0.045789542184315496
NJ,rec,mvt,8.787945682810165e-05
NJ,rec,soc,0.012719342663735075
NJ,rec,ott,0.039954570344552985
NJ,con,com,0.01094727121018736
NJ,con,con,46.94972780487878
NJ,con,tsv,0.000642608468763434
NJ,agr,rec,0.008414219507288774
NJ,agr,agr,2.1304283128129726
NJ,agr,fof,0.023904996171530808
NJ,agr,wpd,4.8739886977952303e-05
NJ,eec,ppd,0.00012136770673457983
NJ,eec,com,0.003233811762008357
NJ,eec,con,0.0012788274100950356
NJ,eec,eec,2.0558660302140024
NJ,eec,nmp,0.0013226896310373553
NJ,eec,ote,1.5513921593107118e-05
NJ,eec,mch,0.006443923633065888
NJ,eec,pla,0.0013870033667053088
NJ,eec,tsv,0.04407635847849625
NJ,eec,fpd,0.0001644761082097497
NJ,eec,fmt,0.0024527884050447807
NJ,eec,pet,4.591032185021013e-05
NJ,eec,cep,0.0025042279129928974
NJ,eec,mot,0.0010151786096588094
NJ,eec,pmt,0.010157525828000304
NJ,eec,wht,0.03195163712779163
NJ,eec,mmf,0.00018016451733613069
NJ,fnd,com,0.055925968843456866
NJ,fnd,con,0.009864026699702398
NJ,fnd,fnd,12.964012622092985
NJ,fnd,pub,0.0068982104120236505
NJ,fnd,fen,0.01721766121143797
NJ,fnd,uti,0.0020305181431709133
NJ,fnd,hos,0.051623480991622415
NJ,fnd,fof,0.003854358329709693
NJ,fnd,fin,0.0031468677001204415
NJ,fnd,tsv,0.9717272800424139
NJ,fnd,pri,0.00029754769453212474
NJ,fnd,pmt,2.8796820937136012e-05
NJ,fnd,che,0.0002510664391830609
NJ,fnd,mmf,0.0023135285925687823
NJ,pub,com,0.34885878076243976
NJ,pub,con,0.0004546412208863573
NJ,pub,pub,7.465927646684729
NJ,pub,edu,0.008422763304831223
NJ,pub,dat,0.98239415230196
NJ,pub,tsv,0.9100431120459115
NJ,pub,pri,0.031807447802536894
NJ,pub,osv,4.0657017947911936e-05
NJ,pub,wst,1.973150009887579e-05
NJ,pub,adm,0.0033198603164053837
NJ,pub,wht,0.036978227049776
NJ,pub,ott,0.053371397694781886
NJ,hou,com,0.0032156822229747004
NJ,hou,con,0.7571076791794045
NJ,hou,hou,86.40071325547474
NJ,hou,tsv,0.006797077889396096
NJ,fbt,res,0.361677839570115
NJ,fbt,com,0.00034666753632613183
NJ,fbt,fbp,0.317396242902254
NJ,fbt,rec,3.1214526940809796e-05
NJ,fbt,fbt,7.871500999198864
NJ,fbt,bnk,0.001341292792337951
NJ,fbt,rnt,9.476130357596269e-05
NJ,fbt,tsv,3.1451858158520395e-05
NJ,fbt,adm,6.260534647100053e-05
NJ,ins,com,0.08546651707692055
NJ,ins,con,0.00016626357294140923
NJ,ins,ins,39.869050738416654
NJ,ins,leg,0.003193917012158779
NJ,ins,tsv,0.17905323412657403
NJ,ins,sec,0.060203789940019584
NJ,tex,ppd,1.7835548799028792e-05
NJ,tex,com,0.0002161697214862053
NJ,tex,con,0.0008053235354673718
NJ,tex,tex,0.7904015482311826
NJ,tex,nmp,1.7673159011656234e-05
NJ,tex,mch,0.00012506086001294107
NJ,tex,pla,0.012017391668939904
NJ,tex,tsv,0.0046379507790836215
NJ,tex,fpd,0.0009318198090312112
NJ,tex,pri,0.004381466511304942
NJ,tex,fmt,0.0017799473298851422
NJ,tex,cep,0.0006779841608012949
NJ,tex,mot,0.013197082055458338
NJ,tex,alt,0.004236443079921378
NJ,tex,wht,0.007605632350102073
NJ,tex,che,0.054451386959772564
NJ,tex,mmf,0.0005119227034082026
NJ,leg,com,0.010821791361029568
NJ,leg,con,5.57030563539751e-05
NJ,leg,leg,10.85659309252225
NJ,leg,tsv,0.009316269294992855
NJ,fen,res,0.03401528654882308
NJ,fen,com,0.016467102414351575
