r,s,g,value
NV,ppd,pri,0.0001690168512950845
NV,ppd,fmt,1.6908245172799343e-06
NV,ppd,cep,0.0009662354548813819
NV,ppd,alt,1.6541763263304552e-06
NV,ppd,wpd,0.0006353401750854319
NV,ppd,wht,0.0033377613758118693
NV,ppd,che,0.00014675818050630826
NV,ppd,mmf,0.0001430349534676332
NV,res,res,74.310668533042
NV,res,com,0.0001960305624938572
NV,res,rec,0.1273285117640042
NV,res,con,0.07203812375041371
NV,res,fbt,0.029821597745342595
NV,res,amd,0.001466204260878867
NV,res,wht,0.0028487623167352772
NV,res,ott,0.11880375538052944
NV,com,com,1.2888541136164404
NV,com,con,2.1323954260740843e-05
NV,com,pub,0.03604534914787261
NV,com,brd,0.00047462746394195466
NV,com,edu,0.0010480255420526174
NV,com,dat,0.05575991494854343
NV,com,rnt,0.0003332705304517699
NV,com,tsv,0.0294276067922776
NV,com,osv,0.01137933199302864
NV,com,adm,0.014875893844523189
NV,com,wht,0.00037036975418183754
NV,com,ott,0.002431855033286244
NV,amb,res,0.0003234926710486104
NV,amb,com,0.006022462304519033
NV,amb,amb,8.351684230712708
NV,amb,con,0.0032673319249993324
NV,amb,rnt,0.003025829015922325
NV,amb,tsv,0.001518278108734235
NV,amb,ott,0.060489988849850546
NV,fbp,ppd,5.913972201004575e-05
NV,fbp,com,0.00035322858640456317
NV,fbp,fbp,2.4239289635192884
NV,fbp,con,0.000445798151972485
NV,fbp,tsv,0.008476010325142464
NV,fbp,pet,5.125394254378889e-05
NV,fbp,alt,0.0016934433795420258
NV,fbp,wht,0.021449899816482727
NV,fbp,che,0.00436202122957581
NV,fbp,mmf,1.0591681247435743e-05
NV,rec,res,0.14984563098797946
NV,rec,com,0.0007590427601251597
NV,rec,rec,2.2337716497768194
NV,rec,con,0.00896566492258092
NV,rec,ore,0.0010205734688093098
NV,rec,edu,0.04771640357674893
NV,rec,amd,0.002517382402706753
NV,rec,rnt,0.003228995925986461
NV,rec,tsv,0.0012682669497009725
NV,rec,art,0.00021108490287278183
NV,rec,osv,0.03747483556911066
NV,rec,mvt,1.707473228230707e-05
NV,rec,soc,0.010310442903468756
NV,rec,ott,0.03464011541354381
NV,con,com,0.00493996001486358
NV,con,con,20.083453422282556
NV,con,tsv,0.00019156416841917105
NV,agr,rec,0.002442756704509265
NV,agr,agr,0.7071191058411769
NV,agr,fof,0.006611161324319482
NV,agr,wpd,2.6514090817105908e-05
NV,eec,ppd,0.0016622681549993883
NV,eec,com,0.0017757055968737178
NV,eec,con,0.0004888390930993588
NV,eec,eec,0.8347610806902263
NV,eec,tex,2.8290954777792362e-05
NV,eec,nmp,0.002374972578137787
NV,eec,ote,6.526978862835763e-05
NV,eec,mch,0.0033839678719478758
NV,eec,pla,0.0006395996361633941
NV,eec,tsv,0.01720101001038058
NV,eec,fpd,5.6632695712203466e-05
NV,eec,fmt,0.0005618325161873594
NV,eec,pet,0.00013720857545492939
NV,eec,cep,0.0014814864793206242
NV,eec,mot,0.00412793319793055
NV,eec,pmt,0.005737134495752696
NV,eec,wht,0.01562874457474178
NV,eec,che,2.842316500103372e-05
NV,eec,mmf,0.0001771659929202051
NV,fnd,com,0.014726087109843671
NV,fnd,con,0.0019090907261839058
NV,fnd,agr,0.0001474306187160625
NV,fnd,fnd,2.829360734585143
NV,fnd,pub,0.0021772963285671704
NV,fnd,fen,0.0038009277856893425
NV,fnd,uti,0.0005980609398973787
NV,fnd,hos,0.015441659572060002
NV,fnd,fof,0.0007272832655423714
NV,fnd,fin,0.0009349947558809318
NV,fnd,tsv,0.12931685206951646
NV,fnd,pri,8.16830808917148e-05
NV,fnd,pmt,3.4804755403461965e-05
NV,fnd,che,8.140762097864547e-05
NV,fnd,mmf,0.0006864296030996511
NV,pub,com,0.028222716830723728
NV,pub,con,3.826184031901881e-05
NV,pub,pub,0.6748134345418014
NV,pub,edu,0.0007581406618545463
NV,pub,dat,0.08126614235155315
NV,pub,tsv,0.11634681942633804
NV,pub,pri,0.004134212347832135
NV,pub,osv,2.418126795315862e-06
NV,pub,wst,2.3767039632392666e-06
NV,pub,adm,0.0004290395925553216
NV,pub,wht,0.0033013699639994334
NV,pub,ott,0.004453283546585964
NV,hou,com,0.000680810427250097
NV,hou,con,0.18391272157281205
NV,hou,hou,18.32385174930323
NV,hou,tsv,0.0004891567414057085
NV,fbt,res,0.09393931269173982
NV,fbt,com,8.184912436586256e-05
NV,fbt,fbp,0.08411282790789223
NV,fbt,fbt,2.0700035194416997
NV,fbt,bnk,0.00035962566563334697
NV,fbt,rnt,7.158886738331932e-05
NV,fbt,tsv,1.0210557151504723e-05
NV,fbt,adm,2.0427187327161137e-05
NV,ins,com,0.016985996850453274
NV,ins,con,1.830193355192719e-05
NV,ins,ins,6.183583070624829
NV,ins,leg,0.00047030154634598945
NV,ins,tsv,0.01350278030920099
NV,ins,sec,0.008680364772166677
NV,tex,ppd,6.273011366857733e-06
NV,tex,com,4.089814926498588e-05
NV,tex,con,0.00014726639783034138
NV,tex,tex,0.13525356336747418
NV,tex,nmp,6.1997299785411425e-06
NV,tex,mch,9.355625894973959e-06
NV,tex,pla,0.0016326583413523612
NV,tex,tsv,0.0009261436060045392
NV,tex,fpd,0.00010184340543793505
NV,tex,pri,0.0005314707948257262
NV,tex,fmt,0.00010360079977217519
NV,tex,cep,4.657270093688103e-05
NV,tex,mot,0.0015632249718066395
NV,tex,alt,0.0003533741463566015
NV,tex,pmt,3.6381210670263057e-06
NV,tex,wht,0.001518431260842553
NV,tex,che,0.011055369863439945
NV,tex,mmf,6.796721607428433e-05
NV,leg,com,0.0023068656355077085
NV,leg,con,1.279967829800833e-05
NV,leg,leg,2.1705558602902824
NV,leg,tsv,0.0012375751187650513
NV,fen,res,0.011437117137465563
NV,fen,com,0.004218594497811139
NV,fen,ins,0.06789227161385812
NV,fen,fen,0.5242195248379827
NV,fen,uti,0.11871098554176357
NV,fen,ore,0.005923266137911508
NV,fen,mov,0.00013440641266117823
NV,fen,gmt,0.02224946847226022
NV,fen,ott,0.0004421778168242592
NV,uti,com,0.003690509824936819
NV,uti,con,0.019650726257767127
NV,uti,uti,3.2613210913105637
NV,uti,oil,0.000568012959157857
NV,uti,tsv,0.0010308328546285005
NV,uti,pip,0.017766388838812857
NV,uti,sle,0.030708638854325752
NV,uti,wst,3.703826499095109e-05
NV,uti,wht,0.010256319193844055
NV,uti,ott,0.006028535549362324
NV,nmp,ppd,0.00017890387827434158
NV,nmp,com,0.00034096511410679816
NV,nmp,con,0.00621076813578553
NV,nmp,eec,0.0012091076659473316
NV,nmp,tex,7.913745664437785e-05
NV,nmp,nmp,1.0934431146991097
NV,nmp,ote,2.704414735330165e-05
NV,nmp,mch,6.225639430858324e-05
NV,nmp,pla,0.0003622350199946412
NV,nmp,tsv,0.00677817317933283
NV,nmp,fpd,0.00019362092025323977
NV,nmp,fmt,0.0008595689053044121
NV,nmp,pet,0.00031418428280954923
NV,nmp,alt,0.00013143964430471005
NV,nmp,pmt,1.0385661487036263e-05
NV,nmp,wpd,0.0002554980432572243
NV,nmp,wht,0.009129137816655718
NV,nmp,che,0.0004946934991041517
NV,nmp,mmf,6.167227063068345e-05
NV,nmp,min,0.004208815022784933
NV,brd,com,0.010339849466364457
NV,brd,con,0.007955710038116053
NV,brd,brd,3.653102583469824
NV,brd,dat,3.6254021345451904e-05
NV,brd,rnt,0.0475995027982184
NV,brd,tsv,0.5355098645153407
NV,brd,mov,0.006439786265835491
NV,brd,osv,0.003559935187545679
NV,brd,wht,0.0005681584915518621
NV,brd,ott,0.017847222702306476
NV,bnk,com,0.02100938448247609
NV,bnk,con,1.3344296326714371e-05
NV,bnk,bnk,6.422002771672528
NV,bnk,rnt,0.4617120276683542
NV,bnk,tsv,0.013002786273906908
NV,bnk,sec,0.19470569538922086
NV,ore,com,0.002080625848722962
NV,ore,con,0.0026577487481414743
NV,ore,ins,0.003471159225525606
NV,ore,bnk,0.013401436935073929
NV,ore,ore,11.382029872831138
NV,ore,amd,0.0005322810975610683
NV,ore,tsv,0.002527611656430433
NV,ore,osv,0.0019495410439281276
NV,edu,res,0.04586543048617347
NV,edu,com,0.015397898033185128
NV,edu,con,0.002272097007550468
NV,edu,ins,0.0003538454466559893
NV,edu,ore,0.00020644769297740716
NV,edu,edu,0.9098930134792089
NV,edu,amd,0.08774380578891099
NV,edu,tsv,0.0988455631910317
NV,edu,art,0.005277456061480271
NV,edu,osv,5.2969076032318076e-05
NV,edu,ott,0.0019492707852795824
NV,ote,com,0.0004992658629827747
NV,ote,con,0.0006368136795900841
NV,ote,eec,0.00037975957497820163
NV,ote,ote,0.2691119420748196
NV,ote,mch,0.0003310186622085438
NV,ote,pla,0.0001456621364243678
NV,ote,tsv,0.016906268990511873
NV,ote,fmt,0.00018563767376078924
NV,ote,cep,0.0005694428674500173
NV,ote,mot,0.001910812485785107
NV,ote,alt,8.448165130015434e-07
NV,ote,pmt,1.0032561485322801e-06
NV,ote,wht,0.0006587441836103004
NV,ote,che,3.1513258781829436e-05
NV,ote,mmf,1.359061151214522e-05
NV,man,com,0.12802565075546204
NV,man,con,0.0008484907084205553
NV,man,man,6.265507025709328
NV,man,tsv,0.061304056147332295
NV,mch,com,0.0009988899293586135
NV,mch,con,0.0008470790412179509
NV,mch,eec,0.0022355212190486124
NV,mch,nmp,8.177720916238301e-05
NV,mch,ote,0.0002201298143268513
NV,mch,mch,0.48547752197093424
NV,mch,rnt,1.76841834982037e-05
NV,mch,pla,1.2058679343110207e-05
NV,mch,tsv,0.010637366200802186
NV,mch,fpd,1.0677235706454646e-05
NV,mch,fmt,0.002100820278505813
NV,mch,pet,1.361567126362803e-06
NV,mch,cep,0.000711704925851338
NV,mch,mot,0.0013185984559816524
NV,mch,pmt,1.418922453909611e-05
NV,mch,wht,0.0046960841364221805
NV,mch,che,0.0001286081832064199
NV,mch,mmf,0.00010287791636787505
NV,dat,com,0.05053358323330684
NV,dat,con,0.0021048879877657877
NV,dat,pub,0.045549614564388934
NV,dat,brd,0.007544455367430764
NV,dat,edu,0.00034425632662210044
NV,dat,dat,0.807189264285323
NV,dat,rnt,6.353793645721165e-05
NV,dat,tsv,0.51509167788412
NV,dat,osv,0.0002920590791046828
NV,dat,cep,0.0018150272375482088
NV,dat,adm,0.0001863883155569852
NV,dat,wht,0.010053157158601372
NV,dat,ott,0.00038045906763296074
NV,amd,res,1.5111395123662255
NV,amd,com,0.0013927550019232798
NV,amd,rec,1.1043379186398554
NV,amd,con,0.05911921990480882
NV,amd,fbt,0.004435582877556672
NV,amd,brd,0.0052001948575843724
NV,amd,ore,0.03842365669329784
NV,amd,amd,6.804243072299515
NV,amd,rnt,0.033336981369120555
NV,amd,tsv,7.512822507230802e-05
NV,amd,art,0.033872421964652774
NV,amd,osv,0.064670635612546
NV,amd,mvt,7.283211333526095e-05
NV,amd,gmt,0.01139486033775716
NV,amd,ott,0.02060948107259131
NV,oil,com,1.857411004227918e-06
NV,oil,con,1.3431312871284342e-05
NV,oil,mch,2.0810587626139227e-06
NV,oil,oil,0.003288716113755691
NV,oil,tsv,1.5247036464086089e-05
NV,oil,smn,0.00020990821010353553
NV,oil,pet,0.0004096830675859021
NV,oil,wht,1.85102084599421e-05
NV,oil,che,2.7188177134161574e-06
NV,oil,min,8.488538887874971e-07
NV,hos,res,0.009494715088317042
NV,hos,com,0.01591235502500344
NV,hos,amb,0.022244112129588864
NV,hos,con,0.007793531481928537
NV,hos,hos,5.241194910559973
NV,hos,rnt,0.0008485633735721017
NV,hos,tsv,0.044949151091102015
NV,hos,ott,0.008367411298593419
NV,rnt,com,0.0015762612184732057
NV,rnt,con,0.0006132104827879716
NV,rnt,ins,0.006811694793491784
NV,rnt,bnk,0.0008286879321480344
NV,rnt,ore,0.011882757069482015
NV,rnt,edu,2.4531832703961742e-05
NV,rnt,rnt,4.051620975623494
NV,rnt,tsv,0.0020767718233878187
NV,rnt,sec,0.0008466169487022669
NV,rnt,osv,0.01185594584306323
NV,rnt,mvt,0.005348644233877349
NV,rnt,trk,0.012232343353835788
NV,rnt,gmt,0.031190464339884816
NV,rnt,ott,0.0027873295122920988
NV,pla,ppd,0.002234060278499506
NV,pla,com,0.0006462586343904532
NV,pla,con,0.0003928747558390189
NV,pla,eec,0.0007775734826473991
NV,pla,tex,0.0009130248248238758
NV,pla,nmp,0.00017365336861165375
NV,pla,ote,0.0003372766380816422
NV,pla,mch,0.0009442418940052608
NV,pla,pla,0.9395117840026304
NV,pla,tsv,0.009665297807746833
NV,pla,fpd,0.00043633989888232073
NV,pla,pri,0.00015338922238718192
NV,pla,fmt,0.0008417210396585279
NV,pla,pet,0.00024350228644574209
NV,pla,cep,7.868681501814532e-05
NV,pla,mot,0.0018405435006297697
NV,pla,alt,4.098819770990185e-06
NV,pla,pmt,5.340264909079749e-05
NV,pla,wpd,4.944921074231411e-05
NV,pla,wht,0.010951811361827917
NV,pla,che,0.005548913457351726
NV,pla,mmf,0.003898246455250503
NV,fof,con,0.0008566770082536772
NV,fof,agr,2.81843063337976e-05
NV,fof,fof,0.05272551941976558
NV,fin,com,7.833027088458261e-06
NV,fin,fin,0.6180391091474111
NV,fin,tsv,1.5632369506479304e-05
NV,tsv,com,0.07173902968792831
NV,tsv,con,0.002983246199941712
NV,tsv,dat,0.3202496552040244
NV,tsv,rnt,0.00019922493691278137
NV,tsv,tsv,7.574249489472836
NV,tsv,sec,0.00278989686772269
NV,tsv,pri,4.053213139543771e-05
NV,tsv,osv,0.010378171530294342
NV,tsv,adm,0.007911320097430764
NV,tsv,gmt,0.0028913377534511378
NV,tsv,ott,0.00834117688103958
NV,nrs,res,0.0026948314647717523
NV,nrs,com,0.00018468260244538674
NV,nrs,amb,0.0008538357278307794
NV,nrs,con,0.00026003954259914557
NV,nrs,ore,0.0009966806543303904
NV,nrs,tsv,6.355003914801376e-05
NV,nrs,nrs,1.517928337803079
NV,nrs,soc,0.0037704870598581222
NV,nrs,ott,0.00011089379432345263
NV,sec,com,0.00219261170115164
NV,sec,con,1.678006743892579e-06
NV,sec,ins,0.00550611844582686
NV,sec,bnk,0.03557365078163811
NV,sec,tsv,0.0018546657592331491
NV,sec,sec,0.9336361900306505
NV,art,res,0.07642281907735254
NV,art,com,0.0020338193649805415
NV,art,rec,0.047063433646553306
NV,art,con,0.01225867896411446
NV,art,ore,0.020506331946463674
NV,art,edu,0.006035021365178684
NV,art,amd,0.0001478986194073563
NV,art,rnt,0.030579347898793626
NV,art,tsv,0.16149687905525245
NV,art,art,3.687606148863028
NV,art,osv,0.006720521704414112
NV,art,ott,0.02242100456060833
NV,mov,com,0.0012264134833011322
NV,mov,rec,0.00016237896106026826
NV,mov,con,0.00021576959686222256
NV,mov,ore,0.0005090702903647213
NV,mov,rnt,0.00020109477658390606
NV,mov,tsv,0.005370198016921744
NV,mov,mov,0.5620776118387796
NV,mov,cep,2.2905562081106758e-05
NV,mov,wht,1.1244657089853324e-05
NV,mov,ott,0.000696099636217219
NV,fpd,ppd,3.8772695997477815e-06
NV,fpd,com,0.00014778018611810782
NV,fpd,con,0.0016306291927641328
NV,fpd,eec,0.00011174932560150934
NV,fpd,tex,0.00035826502865783134
NV,fpd,nmp,7.663215769436272e-05
NV,fpd,mch,0.0003315146910583405
NV,fpd,pla,0.00011488370795613087
NV,fpd,tsv,0.0010555898743073778
NV,fpd,fpd,0.2797279084578612
NV,fpd,pri,3.8418535160921075e-05
NV,fpd,fmt,0.0003609125342670608
NV,fpd,cep,5.3730825020999125e-05
NV,fpd,mot,3.841817306959764e-06
NV,fpd,alt,3.7984456818024057e-06
NV,fpd,pmt,0.00013946908626887432
NV,fpd,wpd,0.0022339848369833824
NV,fpd,wht,0.0038290432795759135
NV,fpd,che,3.446057249756674e-05
NV,fpd,mmf,0.0006148242216291598
NV,slg,ppd,0.004408486010155967
NV,slg,res,0.1301344726349289
NV,slg,com,0.03406046060463105
NV,slg,amb,0.13241326038360823
NV,slg,fbp,0.01224718183437688
NV,slg,rec,0.01881062274192972
NV,slg,con,0.13865043098820798
NV,slg,agr,0.0036467037096759958
NV,slg,pub,0.0035935317299463994
NV,slg,uti,0.008072217677436606
NV,slg,edu,0.6837726923659145
NV,slg,dat,0.01926833689420779
NV,slg,amd,0.07211139535266133
NV,slg,hos,1.5351687622724441
NV,slg,fof,0.02153967176624011
NV,slg,fin,0.2026724410574183
NV,slg,tsv,0.3779047835410927
NV,slg,art,0.021964457643991398
NV,slg,mov,6.940192448328512e-06
NV,slg,slg,12.007833028721352
NV,slg,pri,0.011557105202607372
NV,slg,osv,0.008029656087436884
NV,slg,wst,0.09914516324844638
NV,slg,adm,0.06778504312957692
NV,slg,soc,0.025590024862223146
NV,slg,alt,0.008453368791313124
NV,slg,wpd,0.0013675526141309798
NV,slg,che,0.0007198837604846172
NV,slg,mmf,0.007760873876105025
NV,slg,min,0.004993013358112092
NV,pri,ppd,0.005672020061615464
NV,pri,com,0.001480314792468221
NV,pri,con,0.00010424447998810078
NV,pri,eec,7.408296084281719e-06
NV,pri,tex,0.0036853247965639726
NV,pri,mch,1.4821592259864797e-05
NV,pri,pla,0.00179623867817259
NV,pri,tsv,0.12362395301393285
NV,pri,fpd,8.06662443323508e-05
NV,pri,pri,0.46799831824269456
NV,pri,fmt,0.0005147803017206218
NV,pri,cep,3.6889974962528915e-05
NV,pri,adm,0.0027016562330099475
NV,pri,alt,5.841124874193475e-05
NV,pri,wpd,0.00016150316714898241
NV,pri,wht,0.006853378564888665
NV,pri,mmf,0.004265156017353433
NV,grd,com,2.419288188686274e-05
NV,grd,tsv,0.0013518721810232307
NV,grd,grd,1.8627586276437986
NV,grd,otr,0.00019596631096783053
NV,pip,com,4.145095965064547e-06
NV,pip,con,2.394667717387108e-05
NV,pip,uti,3.3806430642941007e-05
NV,pip,tsv,3.909144449652495e-05
NV,pip,pip,0.00919753434286341
NV,sle,rec,0.29219489358343254
NV,sle,hou,0.1865018559201312
NV,sle,fbt,0.03388835882176733
NV,sle,ins,0.0028040024496665808
NV,sle,uti,0.9576790124846276
NV,sle,bnk,0.00013885749269639127
NV,sle,ore,0.16121493707052956
NV,sle,art,0.0009506097505807862
NV,sle,grd,0.11657049001022714
NV,sle,sle,0.7108519467984362
NV,sle,osv,0.021893851981876374
NV,sle,trn,0.0008062258243851145
NV,sle,wtt,0.0026555027480010393
NV,sle,otr,0.09519681527570527
NV,osv,res,0.036447074602419666
NV,osv,com,0.013192570181895152
NV,osv,con,0.006469414601607042
NV,osv,ore,0.017130932567882673
NV,osv,edu,0.0001193259870011376
NV,osv,dat,0.009430430434587198
NV,osv,rnt,0.0045642144692634706
NV,osv,tsv,0.013855031843011461
NV,osv,osv,9.143224276441325
NV,osv,mvt,0.015083433721116556
NV,osv,gmt,0.0010421844654605757
NV,osv,wht,0.007243583488080926
NV,osv,ott,0.05314926653794757
NV,trn,com,0.0005930663542373785
NV,trn,con,0.000832159527704423
NV,trn,rnt,0.0019228270595689262
NV,trn,tsv,0.0016160407771110895
NV,trn,trn,0.3863471746883017
NV,smn,com,0.00012456798770334082
NV,smn,con,0.020767107946937938
NV,smn,oil,0.000853779961619802
NV,smn,tsv,0.0011556759241348959
NV,smn,smn,0.33625074589514364
NV,smn,fmt,0.0012463615505213567
NV,smn,pet,0.00011451895123236497
NV,smn,wht,0.0005151198966680279
NV,fmt,ppd,3.7888752535511404e-06
NV,fmt,com,0.0011857478862608271
NV,fmt,con,0.008875460387718434
NV,fmt,eec,0.0007492662177483443
NV,fmt,tex,0.00014520924930407124
NV,fmt,nmp,0.00015348222354730722
NV,fmt,ote,0.0004238438501497809
NV,fmt,mch,0.008949315343012331
NV,fmt,pla,0.0022597638487425204
NV,fmt,tsv,0.011267267796665145
NV,fmt,fpd,0.0002198760302689586
NV,fmt,pri,0.0004504377383577034
NV,fmt,osv,0.0008229153278343878
NV,fmt,fmt,1.2323358067935828
NV,fmt,pet,2.661522628693766e-05
NV,fmt,cep,0.000997429976903407
NV,fmt,mot,0.0018504187745137105
NV,fmt,pmt,0.014992297331199238
NV,fmt,wpd,0.0006192989529442493
NV,fmt,wht,0.014249069935450321
NV,fmt,che,8.229812627350861e-05
NV,fmt,mmf,0.0006006463890868517
NV,pet,com,2.9424382792564504e-05
NV,pet,con,0.0002317612799707039
NV,pet,eec,9.716835552639037e-06
NV,pet,nmp,0.0001466676603760893
NV,pet,oil,2.67075265138675e-06
NV,pet,tsv,0.00015570691252079716
NV,pet,fmt,8.897950694844421e-07
NV,pet,pet,0.4416652009344531
NV,pet,pmt,8.687096180609894e-05
NV,pet,wht,0.008927510700767631
NV,pet,che,0.0281516543986904
NV,pet,min,4.3321744682164966e-05
NV,mvt,com,0.0006832080587338283
NV,mvt,rec,0.0008967431340904318
NV,mvt,con,6.093727863453912e-05
NV,mvt,bnk,0.036580985245494704
NV,mvt,rnt,0.0015595238839032047
NV,mvt,tsv,3.0528583645206705e-05
NV,mvt,osv,0.512856543068422
NV,mvt,mvt,2.526181591774941
NV,cep,ppd,1.2232465762737819e-05
NV,cep,com,0.004309866281441559
NV,cep,con,0.00014053272580506968
NV,cep,eec,0.0017780260946111818
NV,cep,nmp,0.0001511034016731251
NV,cep,ote,0.0021048856764474587
NV,cep,mch,0.001544558364772888
NV,cep,pla,0.000187262568202595
NV,cep,tsv,0.1493539133322055
NV,cep,fpd,3.0089008828643003e-06
NV,cep,pri,9.090733966234435e-06
NV,cep,fmt,0.00018978473583754787
NV,cep,cep,0.9039696429976213
NV,cep,mot,1.817994778875867e-05
NV,cep,pmt,0.00014559312603696755
NV,cep,wht,0.0066845742988070975
NV,cep,che,0.00037749467409904376
NV,cep,mmf,0.0020420718456327313
NV,wst,com,0.00015249212995120066
NV,wst,con,7.99392466308339e-06
NV,wst,oil,0.001819041844993299
NV,wst,rnt,0.0010188696620511634
NV,wst,tsv,0.0011373022216479424
NV,wst,wst,0.889711770405536
NV,wst,ott,0.000582467698536941
NV,wst,otr,0.003656683866505573
NV,mot,com,0.00011099554251880677
NV,mot,con,0.00016706121654890436
NV,mot,eec,3.854497240354538e-05
NV,mot,tex,0.00022628374656665748
NV,mot,nmp,3.5163428491775804e-07
NV,mot,ote,0.000728240387418414
NV,mot,mch,0.0005256762074198583
NV,mot,pla,6.255169331950351e-05
NV,mot,tsv,0.005127157839213523
NV,mot,fpd,1.7503051538386549e-06
NV,mot,fmt,0.00028776558735743
NV,mot,cep,4.9307097922400536e-05
NV,mot,mot,0.2016506988087113
NV,mot,pmt,9.50219113776373e-06
NV,mot,wht,0.0012587740727696317
NV,mot,che,4.216407547449618e-06
NV,mot,mmf,1.3316352278872407e-05
NV,adm,com,0.10038009826007493
NV,adm,con,0.009648782675927454
NV,adm,ins,0.001158713519488417
NV,adm,ore,0.002183092735191036
NV,adm,edu,0.00020646073384124065
NV,adm,rnt,0.0017656967505217452
NV,adm,tsv,0.36025892745945426
NV,adm,pri,0.013121818393687158
NV,adm,wst,0.003246795724352007
NV,adm,adm,7.892669010086192
NV,adm,soc,0.0002506776339961613
NV,adm,ott,0.010775382910919597
NV,soc,com,0.0004907240448934775
NV,soc,amb,0.0011328017830938555
NV,soc,con,0.00059880457723216
NV,soc,tsv,6.176354382204036e-05
NV,soc,nrs,0.008610063949875752
NV,soc,soc,0.9704079189776593
NV,soc,ott,0.0003122328518466115
NV,alt,com,1.2439420546682662e-05
NV,alt,fbp,0.0005244615429235279
NV,alt,con,1.1799846165737397e-06
NV,alt,tex,0.00011321731652172669
NV,alt,nmp,9.922418865232896e-06
NV,alt,pla,1.7500724655433466e-06
NV,alt,tsv,0.00014364355948090967
NV,alt,pri,9.363553395430226e-06
NV,alt,alt,0.008009758505259212
NV,alt,wht,0.0002239201844950297
NV,alt,che,3.2663017340800456e-05
NV,alt,mmf,5.817313831847805e-06
NV,pmt,ppd,3.5724798505843473e-06
NV,pmt,com,0.00012552316601666756
NV,pmt,con,0.000342475495560768
NV,pmt,eec,0.0009248841331042027
NV,pmt,tex,3.493432976174458e-06
NV,pmt,nmp,1.9345618610464284e-05
NV,pmt,mch,0.0006487899676247224
NV,pmt,tsv,0.0009746287915996015
NV,pmt,fmt,0.002532190768378101
NV,pmt,pet,0.0030609189751174513
NV,pmt,cep,1.7628926393142814e-06
NV,pmt,pmt,0.4667316373113916
NV,pmt,wht,0.0016984815953782078
NV,pmt,che,0.0002178776352325061
NV,trk,com,0.0004984741370576006
NV,trk,con,0.00019859946849535483
NV,trk,rnt,0.0018996663250182933
NV,trk,tsv,0.0018157127798823427
NV,trk,wst,0.02869082796058807
NV,trk,trk,1.9708476263262225
NV,trk,wrh,0.03619775731441376
NV,trk,otr,0.1170408987932295
NV,fdd,com,0.009572217886939571
NV,fdd,con,1.616610527425559e-05
NV,fdd,edu,0.001083220585350843
NV,fdd,mch,1.0724891802808054e-05
NV,fdd,dat,7.018534448320624e-05
NV,fdd,hos,0.007212004465773418
NV,fdd,tsv,0.1163373396232753
NV,fdd,art,9.705415312337717e-05
NV,fdd,mov,0.00019410773611035632
NV,fdd,fdd,3.278836890029851
NV,fdd,mmf,5.311032862412297e-06
NV,gmt,res,0.06977462070769612
NV,gmt,fbp,0.02006629681025869
NV,gmt,con,0.023247217067755486
NV,gmt,osv,0.0183954575601519
NV,gmt,gmt,1.8073163806488335
NV,wtt,com,3.6668015690147403e-06
NV,wtt,rec,0.00013420402819646008
NV,wtt,con,4.5650190783680923e-07
NV,wtt,tsv,1.555098949248473e-05
NV,wtt,wtt,0.02321713638746479
NV,wtt,otr,0.0011041744245966281
NV,wpd,ppd,1.4069096958491178e-05
NV,wpd,com,4.515858820255144e-05
NV,wpd,con,0.001689436274276596
NV,wpd,nmp,0.000392113881297258
NV,wpd,pla,0.0003418656309216406
NV,wpd,tsv,0.00027883833313562055
NV,wpd,fpd,0.0007088033426317133
NV,wpd,fmt,0.000447823727484975
NV,wpd,wpd,0.2927249678152691
NV,wpd,wht,0.0028285093877568612
NV,wpd,che,5.558241909489871e-06
NV,wht,com,0.04347668241707199
NV,wht,fbp,0.006728494054444764
NV,wht,con,0.03349171402763527
NV,wht,mch,5.997717698129905e-06
NV,wht,rnt,0.06597454313659351
NV,wht,fof,0.0004719241684830662
NV,wht,tsv,0.002958446554663073
NV,wht,pip,0.00034992714272950116
NV,wht,osv,0.41766930804614283
NV,wht,mot,0.0003526356241471825
NV,wht,adm,0.0001268316052443981
NV,wht,wht,10.252071682533371
NV,wht,wrh,0.0019140829346328291
NV,wht,mmf,2.3766632521054186e-05
NV,wht,otr,0.0032096357049951393
NV,wrh,com,0.002002965205839153
NV,wrh,con,0.00102173957384957
NV,wrh,tsv,0.009522586496024141
NV,wrh,trk,0.004854509860929473
NV,wrh,wrh,1.954982336764769
NV,wrh,otr,0.025524078634066413
NV,ott,res,0.16553962287266358
NV,ott,com,0.015337158812198392
NV,ott,amb,9.121885667609767e-05
NV,ott,rec,0.003110235070357986
NV,ott,con,0.046934546532747215
NV,ott,agr,0.0019116894126479415
NV,ott,bnk,0.0030027422991109496
NV,ott,edu,0.001006279167661771
NV,ott,rnt,0.011791426549581006
NV,ott,tsv,0.04710767021185515
NV,ott,mov,0.00413894259381454
NV,ott,osv,0.11599723776632508
NV,ott,adm,0.0009269737596907912
NV,ott,ott,8.507677248872097
NV,ott,mmf,0.01638517966699525
NV,che,ppd,0.0002593446306070287
NV,che,com,0.0005621332564266185
NV,che,fbp,0.008873904008375568
NV,che,con,0.00013742995513892444
NV,che,eec,3.8104101182736716e-05
NV,che,tex,2.2169840746199703e-06
NV,che,nmp,0.00012035043391324698
NV,che,mch,9.529483650470155e-05
NV,che,pla,0.0031540830602238995
NV,che,tsv,0.05291311135642881
NV,che,fmt,4.288960913679719e-05
NV,che,pet,0.008032849604531293
