r,s,value
AZ,leg,0.15141771978960308
AZ,fen,0.012891268560046467
AZ,uti,0.09026538059648684
AZ,nmp,0.07662927130100645
AZ,brd,0.18606936379785416
AZ,bnk,1.3134015020166105
AZ,ore,0.0652642588076584
AZ,edu,0.042219253372835955
AZ,ote,2.338907351955959
AZ,man,0.04795041575517172
AZ,mch,1.5014593399497478
AZ,dat,0.0834735422868149
AZ,oil,0.21355602268839674
AZ,hos,0.052138347276380045
AZ,rnt,1.7856252935697572
AZ,pla,0.5998255729828138
AZ,fof,0.001782727646850624
AZ,tsv,2.0806266622326635
AZ,nrs,0.003704323074698405
AZ,sec,0.6711606864692897
AZ,art,0.026632626633769065
AZ,mov,0.08026509695574316
AZ,fpd,0.04783315674313973
AZ,pri,0.02532022264447523
AZ,pip,0.0006080982540685155
AZ,osv,0.001492366691702579
AZ,trn,0.025488153561600585
AZ,smn,0.004218030263694693
AZ,fmt,0.9931980804308098
AZ,pet,0.045619760162485375
AZ,cep,3.452144124595438
AZ,wst,0.0026047442577926596
AZ,mot,0.6298990255303715
AZ,adm,0.06321734902096043
AZ,alt,0.021176685120306047
AZ,pmt,0.22104445406088047
AZ,trk,0.0240331207471048
AZ,wtt,0.00013924359029479633
AZ,wpd,0.03394341235004135
AZ,wht,0.037872621817260775
AZ,wrh,0.0020373847067620705
AZ,che,0.9500074669903049
AZ,air,1.1732111166285497
AZ,mmf,0.46437881649588025
AZ,otr,0.16530507856251403
AZ,min,1.4930721198329604
CA,ppd,1.1253167177656775
CA,res,0.3168449381251089
CA,com,6.161646282321148
CA,amb,0.10096014616052434
CA,fbp,11.37340039283128
CA,rec,0.0008482872617954809
CA,con,0.013043265102385697
CA,agr,9.958502473305463
CA,eec,4.859202075623424
CA,pub,12.331708267442458
CA,ins,1.3800361262102319
CA,tex,1.0582196998649371
CA,leg,1.983112414977604
CA,fen,0.09800253793408947
CA,uti,0.488587538116389
CA,nmp,1.0508563599701222
CA,brd,2.0561291068448884
CA,bnk,5.548914196569066
CA,ore,0.4875767934416024
CA,edu,0.32226060733646034
CA,ote,7.8864883994370265
CA,man,0.46656510120532113
CA,mch,19.12665049302795
CA,dat,2.6101686219576252
CA,oil,0.2672205631812077
CA,hos,0.27631575380181234
CA,rnt,10.505020272508117
CA,pla,2.7697639819580298
CA,fof,0.40097145126729045
CA,tsv,24.870099594302538
CA,nrs,0.019631669897109225
CA,sec,8.698739558778959
CA,art,0.279256720101874
CA,mov,12.447944289588133
CA,fpd,0.6035411689979524
CA,pri,0.17550828580145217
CA,pip,0.0036423462158477605
CA,osv,0.011049253717470226
CA,trn,0.053583015293003126
CA,smn,0.08940304305900679
CA,fmt,2.9800240539779286
CA,pet,5.173425968373814
CA,cep,25.597989619627363
CA,wst,0.019791184935758762
CA,mot,9.07638138232045
CA,adm,0.3380131164396457
CA,alt,1.7593524566902095
CA,pmt,2.6314936481181523
CA,trk,0.18541823596509463
CA,wtt,0.5672087650658528
CA,wpd,0.4328039493560903
CA,wht,0.31552359619975395
CA,wrh,0.02066719135282308
CA,che,13.556234583118068
CA,air,5.460040830599869
CA,mmf,8.194440848769556
CA,otr,1.5158377164069252
CA,min,0.3831150793437384
CO,ppd,0.02000177120898449
CO,res,0.053908307066448946
CO,com,0.8618179867819947
CO,amb,0.014037916286730187
CO,fbp,1.9801891532500728
CO,rec,7.871119565183104e-05
CO,con,0.0024620629670875447
CO,agr,0.7696504062138916
CO,eec,0.1643398186406105
CO,pub,0.29246765666702135
CO,ins,0.23455977327031696
CO,tex,0.05684145784074284
CO,leg,0.1923546885521064
CO,fen,0.01302926096470159
CO,uti,0.05035303856871725
CO,nmp,0.15394921173205253
CO,brd,0.18756031768667464
CO,bnk,0.8667632412797195
CO,ore,0.06883106660440341
CO,edu,0.03267191151326761
CO,ote,0.19312268883402764
CO,man,0.08840876040198448
CO,mch,0.8425984925872049
CO,dat,0.10924433549290839
CO,oil,0.01930161869392234
CO,hos,0.03319763520497421
CO,rnt,1.282482470617113
CO,pla,0.20447077220233362
CO,fof,0.0018757301844986487
CO,tsv,3.5450603678932078
CO,nrs,0.0023586241708685052
CO,sec,1.013600994400324
CO,art,0.04308680624754975
CO,mov,0.10257172166794577
CO,fpd,0.032262783266551874
CO,pri,0.02258822732604859
CO,pip,0.014533173673723719
CO,osv,0.0015214077452331074
CO,trn,0.02225350746605315
CO,smn,0.16602212290917184
CO,fmt,0.265142874876671
CO,pet,0.020979637088111645
CO,cep,1.1288959103512552
CO,wst,0.002843326623901879
CO,mot,0.14403995771576916
CO,adm,0.04324947976840757
CO,alt,0.0521785380375632
CO,pmt,0.10289172540612751
CO,trk,0.02241205672961841
CO,wtt,0.001218381415079468
CO,wpd,0.005536261986298849
CO,wht,0.040568597032559495
CO,wrh,0.0015367981163657903
CO,che,0.7828078782401197
CO,air,1.3735033396045628
CO,mmf,0.2762152471982878
CO,otr,0.12746405964990878
CO,min,0.14535922846815416
CT,ppd,0.15607874005277178
CT,res,0.022872937101848963
CT,com,0.3961252576040297
CT,amb,0.010978702279308866
CT,fbp,0.22257090960928458
CT,rec,3.737141451135149e-05
CT,con,0.0008893175465137163
CT,agr,0.1253045706827411
CT,eec,0.6501648057510316
CT,pub,0.20811504140960693
CT,ins,0.8950400304874994
CT,tex,0.08695362763951428
CT,leg,0.16136397392483876
CT,fen,0.008332114252284407
CT,uti,0.05546987442550483
CT,nmp,0.14781930507902935
CT,brd,0.25046343805241855
CT,bnk,0.62918871453208
CT,ore,0.044180228817516744
CT,edu,0.06374489539556437
CT,ote,5.032658593015911
CT,man,0.07639475141009856
CT,mch,2.2439319631598593
CT,dat,0.03171920854491332
CT,oil,0.006413744829322959
CT,hos,0.035778959359366536
CT,rnt,1.4383428579101183
CT,pla,0.248340885049851
CT,fof,0.026941374044789343
CT,tsv,1.9785839837997565
CT,nrs,0.002542021979351086
CT,sec,3.557671524706001
CT,art,0.017335834336822387
