r,m,s,value
NJ,trd,fmt,2.429932509865069
NJ,trd,pet,4.199613713726217
NJ,trd,cep,5.895251274807792
NJ,trd,mot,3.631153431307713
NJ,trd,alt,8.971375060214761
NJ,trd,pmt,0.4081994193773541
NJ,trd,wpd,0.667992133701463
NJ,trd,che,14.500246577629898
NJ,trd,mmf,7.318245185001868
NJ,trd,min,0.145016607353215
NM,trn,ppd,0.05118321299149469
NM,trn,fbp,0.15653425960710807
NM,trn,agr,0.27904523349052107
NM,trn,eec,0.02877304698476379
NM,trn,pub,0.018128836252519955
NM,trn,tex,0.015628020024689337
NM,trn,nmp,0.11817061052882073
NM,trn,ote,0.025688724797804922
NM,trn,mch,0.04993438025596274
NM,trn,oil,0.35844613873720416
NM,trn,pla,0.027421501383614526
NM,trn,fof,0.02371278079069378
NM,trn,mov,0.0005340144532062974
NM,trn,fpd,0.060560841111625435
NM,trn,pri,0.01750660353979183
NM,trn,fmt,0.04788841613378322
NM,trn,pet,0.23988969823162978
NM,trn,cep,0.042308175552495005
NM,trn,mot,0.05151796654136985
NM,trn,alt,0.034204458516520875
NM,trn,pmt,0.019338311577374333
NM,trn,wpd,0.030526070175173507
NM,trn,che,0.18074007994779975
NM,trn,mmf,0.08300674716959942
NM,trn,min,0.21787103565040655
NM,trd,ppd,0.26623087442630533
NM,trd,fbp,3.23045806551141
NM,trd,agr,0.6402498453891354
NM,trd,eec,0.3613149244954028
NM,trd,pub,0.3507532763300491
NM,trd,tex,0.24480808751080943
NM,trd,nmp,0.2188668453816898
NM,trd,ote,0.15280568965608501
NM,trd,mch,0.5230727113633009
NM,trd,oil,0.11064952115064337
NM,trd,pla,0.4760658873625636
NM,trd,fof,0.0525181398368761
NM,trd,mov,0.03385506770664109
NM,trd,fpd,0.31403997692829205
NM,trd,pri,0.08310982154548636
NM,trd,fmt,0.45476967623755965
NM,trd,pet,1.1230193635816563
NM,trd,cep,1.023707340300601
NM,trd,mot,0.8545543096120102
NM,trd,alt,1.1826515983883743
NM,trd,pmt,0.04746492959064067
NM,trd,wpd,0.12566240930758565
NM,trd,che,2.236557817315445
NM,trd,mmf,1.1544252388167209
NM,trd,min,0.048003946604262285
NY,trn,ppd,0.651531998887365
NY,trn,fbp,1.4826262004650408
NY,trn,agr,2.443973388801092
NY,trn,eec,0.383486540619693
NY,trn,pub,0.4735590198038472
NY,trn,tex,0.2505403826412467
NY,trn,nmp,1.435389665436318
NY,trn,ote,0.15483824093840956
NY,trn,mch,0.7021933096301255
NY,trn,oil,0.4700353848491489
NY,trn,pla,0.33036620890906504
NY,trn,fof,0.13314881208704063
NY,trn,mov,0.01504344201383723
NY,trn,fpd,0.8261213931920267
NY,trn,pri,0.2577308263657941
NY,trn,fmt,0.5916906845663261
NY,trn,pet,1.825821471998127
NY,trn,cep,0.5608261942527383
NY,trn,mot,0.47545945232068004
NY,trn,alt,0.5477719415648995
NY,trn,pmt,0.404216587332537
NY,trn,wpd,0.38163531167428355
NY,trn,che,1.8752616790849634
NY,trn,mmf,0.936453102726751
NY,trn,min,1.4011094750663455
NY,trd,ppd,3.3889614121982916
NY,trd,fbp,30.597530402944063
NY,trd,agr,5.607526653445646
NY,trd,eec,4.815597407614808
NY,trd,pub,9.162329860459597
NY,trd,tex,3.924637402673742
NY,trd,nmp,2.658522339536407
NY,trd,ote,0.9210330360092639
NY,trd,mch,7.355616641012383
NY,trd,oil,0.14509624916212976
NY,trd,pla,5.735502232305888
NY,trd,fof,0.29489278351721093
NY,trd,mov,0.9537134151735027
NY,trd,fpd,4.283876156538232
NY,trd,pri,1.223536189492447
NY,trd,fmt,5.618957626439053
NY,trd,pet,8.547398586150322
NY,trd,cep,13.56999880500689
NY,trd,mot,7.886684030902739
NY,trd,alt,18.939734477338106
NY,trd,pmt,0.9921296272605059
NY,trd,wpd,1.571024781986018
NY,trd,che,23.20531875985053
NY,trd,mmf,13.02382196169133
NY,trd,min,0.3087091601094397
NC,trn,ppd,0.46477160465477946
NC,trn,fbp,0.9817424622232636
NC,trn,agr,3.4355367680001456
NC,trn,eec,0.2930912558494509
NC,trn,pub,0.1541969595567627
NC,trn,tex,0.18069151989285048
NC,trn,nmp,0.7297930254964939
NC,trn,ote,0.1457842423343152
NC,trn,mch,0.5578182142202396
NC,trn,oil,0.34506158604569115
NC,trn,pla,0.21374201935819667
NC,trn,fof,0.18039919856458703
NC,trn,mov,0.0015823322053258202
NC,trn,fpd,0.606749994269995
NC,trn,pri,0.09092751327694885
NC,trn,fmt,0.38450617518658514
NC,trn,pet,0.9429531120388224
NC,trn,cep,0.31677215162694894
NC,trn,mot,0.4360518749836958
NC,trn,alt,0.20275958191629914
NC,trn,pmt,0.38899091654420914
NC,trn,wpd,0.290996820980143
NC,trn,che,1.2443133273345273
NC,trn,mmf,0.38966808698267175
NC,trn,min,0.9285893186191575
NC,trd,ppd,2.4175221421976927
NC,trd,fbp,20.26059894686568
NC,trd,agr,7.88259973849545
NC,trd,eec,3.680466828333596
NC,trd,pub,2.983373450524086
NC,trd,tex,2.830476627525912
NC,trd,nmp,1.351668545649264
NC,trd,ote,0.867176625785192
NC,trd,mch,5.843258377581918
NC,trd,oil,0.10651781435823943
NC,trd,pla,3.7107845660569523
NC,trd,fof,0.39954109221949946
NC,trd,mov,0.10031556940839859
NC,trd,fpd,3.1463194814382
NC,trd,pri,0.43166393668796826
NC,trd,fmt,3.6514414741227634
NC,trd,pet,4.414339638489554
NC,trd,cep,7.664759176886769
NC,trd,mot,7.233010811528948
NC,trd,alt,7.0106048755617145
NC,trd,pmt,0.9547589711385003
NC,trd,wpd,1.1979059674360824
NC,trd,che,15.397684344521657
NC,trd,mmf,5.419350711998228
NC,trd,min,0.20459788027908588
ND,trn,ppd,0.02374980571118643
ND,trn,fbp,0.07424614275432599
ND,trn,agr,0.3265963649612063
ND,trn,eec,0.021719242010888772
ND,trn,pub,0.012888681790135885
ND,trn,tex,0.009025049361355965
ND,trn,nmp,0.08659040361767938
ND,trn,ote,0.009283727330568523
ND,trn,mch,0.10972356916488693
ND,trn,oil,0.16919260430762925
ND,trn,pla,0.017345083295039265
ND,trn,fof,0.03465406413640764
ND,trn,mov,0.00012236263806038363
ND,trn,fpd,0.038261474804172975
ND,trn,pri,0.008091290188227237
ND,trn,fmt,0.038148999545810275
ND,trn,pet,0.11022754980640634
ND,trn,cep,0.023352454716688124
ND,trn,mot,0.031598616359720146
ND,trn,alt,0.018021953132904386
ND,trn,pmt,0.03199434865161871
ND,trn,wpd,0.0310709331408288
ND,trn,che,0.08809474565907097
ND,trn,mmf,0.031500145814022204
ND,trn,min,0.11831534619775973
ND,trd,ppd,0.1235352603400402
ND,trd,fbp,1.5322463676375462
ND,trd,agr,0.749352603359086
ND,trd,eec,0.27273740912518374
ND,trd,pub,0.2493677642897353
ND,trd,tex,0.1413745996200261
ND,trd,nmp,0.16037632703527904
ND,trd,ote,0.05522291855638497
ND,trd,mch,1.1493765323478238
ND,trd,oil,0.05222843441646019
ND,trd,pla,0.3011287512931215
ND,trd,fof,0.0767504664381744
ND,trd,mov,0.007757459318609794
ND,trd,fpd,0.19840597396257684
ND,trd,pri,0.03841211586746807
ND,trd,fmt,0.36227984913445427
ND,trd,pet,0.516019127729405
ND,trd,cep,0.5650463295882119
ND,trd,mot,0.5241420731598896
ND,trd,alt,0.6231261245786174
ND,trd,pmt,0.07852854681606496
ND,trd,wpd,0.12790537057360557
ND,trd,che,1.0901234088483072
ND,trd,mmf,0.438091656330226
ND,trd,min,0.02606864902618581
OH,trn,ppd,0.459345002428685
OH,trn,fbp,0.9309738949270967
OH,trn,agr,2.2236393220713024
OH,trn,eec,0.34845630161140073
OH,trn,pub,0.14389112490009556
OH,trn,tex,0.1290206294777046
OH,trn,nmp,0.9080592648239874
OH,trn,ote,0.1910252749989677
OH,trn,mch,0.8568837611467974
OH,trn,oil,2.1035424077622653
OH,trn,pla,0.2430673120791274
OH,trn,fof,0.1271516567524859
OH,trn,mov,0.0016493241519302394
OH,trn,fpd,0.48229751482137406
OH,trn,pri,0.09835955236062464
OH,trn,fmt,0.5254132763887984
OH,trn,pet,0.9533999489431818
OH,trn,cep,0.2541163971252088
OH,trn,mot,0.8606954181798149
OH,trn,alt,0.22119227196613434
OH,trn,pmt,0.9640169434538707
OH,trn,wpd,0.2617268345806472
OH,trn,che,1.3239195289909473
OH,trn,mmf,0.48351158522699467
OH,trn,min,1.300754875127452
OH,trd,ppd,2.389295523129114
OH,trd,fbp,19.212868385466496
OH,trd,agr,5.101985489408887
OH,trd,eec,4.375708362528993
OH,trd,pub,2.7839781214036465
OH,trd,tex,2.0210681520742093
OH,trd,nmp,1.6818400600813572
OH,trd,ote,1.1362864103886852
OH,trd,mch,8.976030341594493
OH,trd,oil,0.6493470984482045
OH,trd,pla,4.219902258266868
OH,trd,fof,0.2816105183428447
OH,trd,mov,0.10456267709335881
OH,trd,fpd,2.500967583126947
OH,trd,pri,0.4669463625771148
OH,trd,fmt,4.989557911598709
OH,trd,pet,4.463245449027724
OH,trd,cep,6.148712810956408
OH,trd,mot,14.276785910760738
OH,trd,alt,7.647932618654209
OH,trd,pmt,2.366131922228304
OH,trd,wpd,1.0774143027621181
OH,trd,che,16.382766749447438
OH,trd,mmf,6.72448922863891
OH,trd,min,0.28659783703899394
OK,trn,ppd,0.12664359336839304
OK,trn,fbp,0.23446663736567894
OK,trn,agr,0.5696230695394126
OK,trn,eec,0.06575439134219667
OK,trn,pub,0.042783681937348
OK,trn,tex,0.03670942408059515
OK,trn,nmp,0.250879393448956
OK,trn,ote,0.043296802242469075
OK,trn,mch,0.2982092193876892
OK,trn,oil,1.0493842427601647
OK,trn,pla,0.0574111929301436
OK,trn,fof,0.05018576274810907
OK,trn,mov,0.0005442237108569368
OK,trn,fpd,0.11871310848332024
OK,trn,pri,0.026315751155171915
OK,trn,fmt,0.14476337237552883
OK,trn,pet,0.3431123280096106
OK,trn,cep,0.06163681216793113
OK,trn,mot,0.14378742516122875
OK,trn,alt,0.07806641518310527
OK,trn,pmt,0.1538951292435035
OK,trn,wpd,0.07155088507330647
OK,trn,che,0.32530877688923465
OK,trn,mmf,0.12796180276455438
OK,trn,min,0.31468427843771996
OK,trd,ppd,0.6587400952839657
OK,trd,fbp,4.838778690827259
OK,trd,agr,1.306960443798737
OK,trd,eec,0.8257047978139946
OK,trd,pub,0.8277705421329299
OK,trd,tex,0.5750417448017312
OK,trd,nmp,0.4646602160192184
OK,trd,ote,0.25754480919694955
OK,trd,mch,3.123801760211606
OK,trd,oil,0.32393671298429566
OK,trd,pla,0.9967182367032555
OK,trd,fof,0.11114946530690574
OK,trd,mov,0.034502306946930746
OK,trd,fpd,0.6155902257115649
OK,trd,pri,0.12492985160545719
OK,trd,fmt,1.3747373018635602
OK,trd,pet,1.6062456665659695
OK,trd,cep,1.4913915862609082
OK,trd,mot,2.3850740254057246
OK,trd,alt,2.6992203560876837
OK,trd,pmt,0.3777279854375594
OK,trd,wpd,0.29454353458554067
OK,trd,che,4.025514917350245
OK,trd,mmf,1.7796424959776158
OK,trd,min,0.06933499560521744
OR,trn,ppd,0.13911878316788326
OR,trn,fbp,0.3474562051709391
OR,trn,agr,0.7885343623671556
OR,trn,eec,0.09896442871905083
OR,trn,pub,0.07080879587144956
OR,trn,tex,0.04187711966524101
OR,trn,nmp,0.27336875470910676
OR,trn,ote,0.04530745245103038
OR,trn,mch,0.1802664758675202
OR,trn,oil,0.1056907067185135
OR,trn,pla,0.06442379460407675
OR,trn,fof,0.11559756607436586
OR,trn,mov,0.0007088315511744553
OR,trn,fpd,0.20684119605110357
OR,trn,pri,0.03220982946281307
OR,trn,fmt,0.13543884106709608
OR,trn,pet,0.3009208599155464
OR,trn,cep,0.3355643237921267
OR,trn,mot,0.13045958743345668
OR,trn,alt,0.08656971555607669
OR,trn,pmt,0.1847922859021323
OR,trn,wpd,0.2013773069263535
OR,trn,che,0.3108448253670163
OR,trn,mmf,0.16334518378957064
OR,trn,min,0.32135519183553796
OR,trd,ppd,0.7236301343189186
OR,trd,fbp,7.170588107828369
OR,trd,agr,1.8092371522509503
OR,trd,eec,1.2427368262140994
OR,trd,pub,1.369995117113172
OR,trd,tex,0.6559920936569666
OR,trd,nmp,0.5063133439131283
OR,trd,ote,0.2695048731625464
OR,trd,mch,1.8883277176284021
OR,trd,oil,0.032625895008037885
OR,trd,pla,1.1184643217158017
OR,trd,fof,0.2560209700196216
OR,trd,mov,0.04493799748963726
OR,trd,fpd,1.072580949065446
OR,trd,pri,0.1529110528253143
OR,trd,fmt,1.2861874097068338
OR,trd,pet,1.4087305752683792
OR,trd,cep,8.119462891581708
OR,trd,mot,2.163998506849857
OR,trd,alt,2.9932300324231185
OR,trd,pmt,0.45356352875710343
OR,trd,wpd,0.8289818316941252
OR,trd,che,3.846531573668909
OR,trd,mmf,2.271740662485549
OR,trd,min,0.07080481085438325
PA,trn,ppd,0.5490856279025434
PA,trn,fbp,0.9574170324841981
PA,trn,agr,2.051927487575739
PA,trn,eec,0.3394996134091542
PA,trn,pub,0.1975147425502276
PA,trn,tex,0.1452465661996781
PA,trn,nmp,0.9606805656103775
PA,trn,ote,0.12244781783085855
PA,trn,mch,0.6151832194950738
PA,trn,oil,2.0338130383776236
PA,trn,pla,0.23243884232482726
PA,trn,fof,0.1447407933231454
PA,trn,mov,0.00428423798039392
PA,trn,fpd,0.5696128228813934
PA,trn,pri,0.11184483903507383
PA,trn,fmt,0.47754146772252065
PA,trn,pet,1.068249234184986
PA,trn,cep,0.31207568268452063
PA,trn,mot,0.39995637225063735
PA,trn,alt,0.2718741846183214
PA,trn,pmt,0.7884769580277871
PA,trn,wpd,0.32008643903732176
PA,trn,che,1.4518233818857327
PA,trn,mmf,0.5842629157883347
PA,trn,min,1.4958978794461266
PA,trd,ppd,2.8560838272443534
PA,trd,fbp,19.758585643868418
PA,trd,agr,4.708004649413625
PA,trd,eec,4.263235563828277
PA,trd,pub,3.821477678323039
PA,trd,tex,2.2752424192368026
PA,trd,nmp,1.779301332824713
PA,trd,ote,0.7283632565570486
PA,trd,mch,6.444168385729952
PA,trd,oil,0.6278221871749836
PA,trd,pla,4.035380929033212
PA,trd,fof,0.3205662503669157
PA,trd,mov,0.27160906605942964
PA,trd,fpd,2.953743615053482
PA,trd,pri,0.5309656205934259
PA,trd,fmt,4.534945947251212
PA,trd,pet,5.000900763827955
PA,trd,cep,7.55112133580586
PA,trd,mot,6.634276632194101
PA,trd,alt,9.400307823732758
PA,trd,pmt,1.9352777075129144
PA,trd,wpd,1.3176551349484953
PA,trd,che,17.96550568670594
PA,trd,mmf,8.125699164100336
PA,trd,min,0.3295940725484271
RI,trn,ppd,0.03263643894569827
RI,trn,fbp,0.08116197373806959
RI,trn,agr,0.09770767656892426
RI,trn,eec,0.0202573460602356
RI,trn,pub,0.014336980776806636
RI,trn,tex,0.014935686936557644
RI,trn,nmp,0.060167901340103636
RI,trn,ote,0.01581386418533388
RI,trn,mch,0.03352259912134194
RI,trn,oil,0.041045301809839355
RI,trn,pla,0.016737997535981947
RI,trn,fof,0.007108795543727226
RI,trn,mov,0.00017566898462637536
RI,trn,fpd,0.04192136163096556
RI,trn,pri,0.010660585255219856
RI,trn,fmt,0.0302880942314845
RI,trn,pet,0.09639035506324611
RI,trn,cep,0.02650806484987158
RI,trn,mot,0.02601566344313746
RI,trn,alt,0.019462359149825796
RI,trn,pmt,0.031198184918608842
RI,trn,wpd,0.01838327955691125
RI,trn,che,0.10384610202400105
RI,trn,mmf,0.06543427384458678
RI,trn,min,0.07544696854972478
RI,trd,ppd,0.1697593248027988
RI,trd,fbp,1.674971046805056
RI,trd,agr,0.22418345597259742
RI,trd,eec,0.25437978348650575
RI,trd,pub,0.2773891776669808
RI,trd,tex,0.23396290437448042
RI,trd,nmp,0.1114385268944133
RI,trd,ote,0.09406649967981634
RI,trd,mch,0.3511559916126422
RI,trd,oil,0.012670363828558575
RI,trd,pla,0.2905891088225056
RI,trd,fof,0.01574428244973056
RI,trd,mov,0.011136937086205247
RI,trd,fpd,0.2173844219753385
RI,trd,pri,0.05060943638312957
RI,trd,fmt,0.28762919970092443
RI,trd,pet,0.4512416998166196
RI,trd,cep,0.6414008689717083
RI,trd,mot,0.4315348373638974
RI,trd,alt,0.6729295289335655
RI,trd,pmt,0.07657440229942841
RI,trd,wpd,0.0756758792350258
RI,trd,che,1.2850376703750275
RI,trd,mmf,0.9100341813840088
RI,trd,min,0.016623376480046977
SC,trn,ppd,0.24723199232056836
SC,trn,fbp,0.36350675131241655
SC,trn,agr,0.5865961575024851
SC,trn,eec,0.1392387129455432
SC,trn,pub,0.04917391353140921
SC,trn,tex,0.0979273717086483
SC,trn,nmp,0.37066263338847716
SC,trn,ote,0.05355630194354524
SC,trn,mch,0.2817690899943045
SC,trn,oil,0.19408022730513247
SC,trn,pla,0.0995793795870313
SC,trn,fof,0.06831518089022802
SC,trn,mov,0.0007881100473723969
SC,trn,fpd,0.20584970273783687
SC,trn,pri,0.0357318223114773
SC,trn,fmt,0.19512628415215688
SC,trn,pet,0.41782050312400776
SC,trn,cep,0.0979289536199332
SC,trn,mot,0.3316737914825169
SC,trn,alt,0.10845195623729637
SC,trn,pmt,0.26408780579025776
SC,trn,wpd,0.14941539919087957
SC,trn,che,0.5451464400297851
SC,trn,mmf,0.19359393348073092
SC,trn,min,0.45777434578951287
SC,trd,ppd,1.285983932126344
SC,trd,fbp,7.501829437162541
SC,trd,agr,1.3459040115070975
SC,trd,eec,1.7484774928910438
SC,trd,pub,0.9514075278116548
SC,trd,tex,1.534001910995817
SC,trd,nmp,0.6865138540586618
SC,trd,ote,0.31857196954409533
SC,trd,mch,2.951588086728908
SC,trd,oil,0.05991104909590141
SC,trd,pla,1.7288019734193272
SC,trd,fof,0.1513017918329734
SC,trd,mov,0.04996403908897416
SC,trd,fpd,1.0674395320787018
SC,trd,pri,0.16963115484119878
SC,trd,fmt,1.8530058881340608
SC,trd,pet,1.955984433548399
SC,trd,cep,2.3695323029066593
SC,trd,mot,5.501639271207223
SC,trd,alt,3.7498292607214956
SC,trd,pmt,0.6481904615833738
SC,trd,wpd,0.6150775039903704
SC,trd,che,6.745883549362366
SC,trd,mmf,2.692428393023604
SC,trd,min,0.10086230685267258
SD,trn,ppd,0.028014451928850964
SD,trn,fbp,0.08479194484074734
SD,trn,agr,0.3777247492950314
SD,trn,eec,0.01723288102507879
SD,trn,pub,0.008646657150233543
SD,trn,tex,0.010010025946673412
SD,trn,nmp,0.05842599591455181
SD,trn,ote,0.006098732429258146
SD,trn,mch,0.059635848176156324
SD,trn,oil,0.014874408922956689
SD,trn,pla,0.015847888430419763
SD,trn,fof,0.03837559328783286
SD,trn,mov,0.00014975245306363263
SD,trn,fpd,0.04611050859466471
SD,trn,pri,0.007545872894008021
SD,trn,fmt,0.02780633995816162
SD,trn,pet,0.07753475856987559
SD,trn,cep,0.016450499526182303
SD,trn,mot,0.03440834785441707
SD,trn,alt,0.016790843052894494
SD,trn,pmt,0.02647488685740014
SD,trn,wpd,0.02535830215973947
SD,trn,che,0.0827147626897661
SD,trn,mmf,0.05453632528536328
SD,trn,min,0.07306127531956587
SD,trd,ppd,0.14571793362857202
SD,trd,fbp,1.7498841645829242
SD,trd,agr,0.866663118773569
SD,trd,eec,0.21640033847342355
SD,trd,pub,0.16729387824469363
SD,trd,tex,0.15680395239238953
SD,trd,nmp,0.10821229878458395
SD,trd,ote,0.036277433863138024
SD,trd,mch,0.6246975458602462
SD,trd,oil,0.0045916137652431835
SD,trd,pla,0.2751358856287469
SD,trd,fof,0.08499276370844078
SD,trd,mov,0.009493899289175807
SD,trd,fpd,0.23910736359374293
SD,trd,pri,0.035822833835270976
SD,trd,fmt,0.2640613584879838
SD,trd,pet,0.3629711315928379
SD,trd,cep,0.3980435671509655
SD,trd,mot,0.5707484964882978
SD,trd,alt,0.5805593257733536
SD,trd,pmt,0.06498130075000554
SD,trd,wpd,0.1043889805355367
SD,trd,che,1.0235491162481383
SD,trd,mmf,0.7584697929808746
SD,trd,min,0.016097732077188117
TN,trn,ppd,0.32870221146870193
TN,trn,fbp,0.5199474587497372
TN,trn,agr,1.4923138813545676
TN,trn,eec,0.2162678280734494
TN,trn,pub,0.06960612841315515
TN,trn,tex,0.0914652186528046
TN,trn,nmp,0.4946931857722752
TN,trn,ote,0.056191466112150194
TN,trn,mch,0.36483430613284246
TN,trn,oil,0.4547243986075579
TN,trn,pla,0.14793869558521994
TN,trn,fof,0.08529085232714714
TN,trn,mov,0.0017451906999303793
TN,trn,fpd,0.2732334971257635
TN,trn,pri,0.053475033150844724
TN,trn,fmt,0.2755408890057011
TN,trn,pet,0.4944764785310431
TN,trn,cep,0.1232958285863663
TN,trn,mot,0.7667503592260314
TN,trn,alt,0.13684464175918956
TN,trn,pmt,0.43991503981673374
TN,trn,wpd,0.17289623032250298
TN,trn,che,0.6558022990484851
TN,trn,mmf,0.3143879755579096
TN,trn,min,0.5641461787903148
TN,trd,ppd,1.7097534928046592
TN,trd,fbp,10.730356830358549
TN,trd,agr,3.424010221775669
TN,trd,eec,2.7157636107333736
TN,trd,pub,1.3467261358362483
TN,trd,tex,1.4327742872594773
TN,trd,nmp,0.916234049373804
TN,trd,ote,0.3342468650988599
TN,trd,mch,3.8217129907097753
TN,trd,oil,0.1403698673912322
TN,trd,pla,2.5683701779772665
TN,trd,fof,0.18889884526244163
TN,trd,mov,0.11064035617837205
TN,trd,fpd,1.4168601287299445
TN,trd,pri,0.25386423198560193
TN,trd,fmt,2.6166587037096205
TN,trd,pet,2.314841630630776
TN,trd,cep,2.983320436394106
TN,trd,mot,12.718472173139848
TN,trd,alt,4.731533294971499
TN,trd,pmt,1.0797497137855203
TN,trd,wpd,0.7117377617835303
TN,trd,che,8.115188169519154
TN,trd,mmf,4.372384488492138
TN,trd,min,0.12429941851978497
TX,trn,ppd,0.8592459088126554
TX,trn,fbp,1.9597592952466798
TX,trn,agr,3.8145439402972747
TX,trn,eec,0.6152791151948023
TX,trn,pub,0.3248399129202912
TX,trn,tex,0.3038131076750858
TX,trn,nmp,2.4677075337452505
TX,trn,ote,0.39337197711475563
TX,trn,mch,1.7354996137286383
TX,trn,oil,13.67203703154539
TX,trn,pla,0.5320405477424927
TX,trn,fof,0.2581404238648952
TX,trn,mov,0.005974422064865131
TX,trn,fpd,1.14229511182305
TX,trn,pri,0.24633460634834514
TX,trn,fmt,1.1564958902970692
TX,trn,pet,2.9490820621966782
TX,trn,cep,0.8819638203019845
TX,trn,mot,1.5615027644924906
TX,trn,alt,0.6511855593062361
TX,trn,pmt,1.117244000311678
TX,trn,wpd,0.6544033020978869
TX,trn,che,3.4327927075356492
TX,trn,mmf,1.117018352799545
TX,trn,min,2.875391509505727
TX,trd,ppd,4.469390963955941
TX,trd,fbp,40.4443106428001
TX,trd,agr,8.752205287492771
TX,trd,eec,7.726311612667505
TX,trd,pub,6.284940861756762
TX,trd,tex,4.759138120705847
TX,trd,nmp,4.57050497427808
TX,trd,ote,2.3399167038269733
TX,trd,mch,18.17970872712693
TX,trd,oil,4.220450960983786
TX,trd,pla,9.236779267864712
TX,trd,fof,0.5717193186978551
TX,trd,mov,0.3787621520347162
TX,trd,fpd,5.923404034316643
TX,trd,pri,1.1694344438402722
TX,trd,fmt,10.982598800745029
TX,trd,pet,13.805829450168181
TX,trd,cep,21.34038693307486
TX,trd,mot,25.901428306503277
TX,trd,alt,22.515358405366193
TX,trd,pmt,2.7422201570277767
TX,trd,wpd,2.693890668813968
TX,trd,che,42.478897693747385
TX,trd,mmf,15.535052542879905
TX,trd,min,0.6335405717267698
UT,trn,ppd,0.10686000127824102
UT,trn,fbp,0.2087307084386989
UT,trn,agr,0.41461847648148836
UT,trn,eec,0.08429095449032044
UT,trn,pub,0.054894490472635914
UT,trn,tex,0.033260358446151085
UT,trn,nmp,0.28103141166237616
UT,trn,ote,0.04162175824479238
UT,trn,mch,0.10442149371231921
UT,trn,oil,0.548740304174036
UT,trn,pla,0.056177061192859125
UT,trn,fof,0.030789394741115177
UT,trn,mov,0.0005672981321830038
UT,trn,fpd,0.18120692465151336
UT,trn,pri,0.026667366415238508
UT,trn,fmt,0.11365813089291749
UT,trn,pet,0.3000427486633194
UT,trn,cep,0.10305421129128954
UT,trn,mot,0.12124036289891088
UT,trn,alt,0.058485546263303365
UT,trn,pmt,0.149092741480829
UT,trn,wpd,0.08030763982371825
UT,trn,che,0.2848017538190666
UT,trn,mmf,0.1834144083733213
UT,trn,min,0.43838285051067155
UT,trd,ppd,0.5558352029644908
UT,trd,fbp,4.307656370484959
UT,trd,agr,0.9513132051824466
UT,trd,eec,1.0584760061540484
UT,trd,pub,1.0620881626127159
UT,trd,tex,0.521013201177294
UT,trd,nmp,0.5205055491247204
UT,trd,ote,0.24758105057195373
UT,trd,mch,1.0938362218721325
UT,trd,oil,0.1693918425424327
UT,trd,pla,0.9752924215221908
UT,trd,fof,0.06819114775190205
UT,trd,mov,0.03596516266477735
UT,trd,fpd,0.939653700184229
UT,trd,pri,0.12659908924200858
UT,trd,fmt,1.0793481088106902
UT,trd,pet,1.4046197862395078
UT,trd,cep,2.4935453058448123
UT,trd,mot,2.0110746127953347
UT,trd,alt,2.0221932394428794
UT,trd,pmt,0.36594076212645127
UT,trd,wpd,0.3305912437514368
UT,trd,che,3.5242630692270898
UT,trd,mmf,2.550855555828195
UT,trd,min,0.09658974119857634
VT,trn,ppd,0.019542193359281198
VT,trn,fbp,0.06640574836952677
VT,trn,agr,0.13414556313934928
VT,trn,eec,0.013694002685215107
VT,trn,pub,0.009382901585311687
VT,trn,tex,0.006054903467901377
VT,trn,nmp,0.037244138472494616
VT,trn,ote,0.007167009756675712
VT,trn,mch,0.03352082517091131
VT,trn,oil,0.013734425398955573
VT,trn,pla,0.009752719108532806
VT,trn,fof,0.011759321086621978
VT,trn,mov,9.917567822850806e-05
VT,trn,fpd,0.030084854654203894
VT,trn,pri,0.0049676106127347274
VT,trn,fmt,0.01724212295185259
VT,trn,pet,0.041049139857930614
VT,trn,cep,0.020893391307476823
VT,trn,mot,0.02031491384139835
VT,trn,alt,0.010256197412971462
VT,trn,pmt,0.014297706112401382
VT,trn,wpd,0.01746511412537234
VT,trn,che,0.04438876443065879
VT,trn,mmf,0.02428898391335664
VT,trn,min,0.046296738362415005
VT,trd,ppd,0.10164925025542905
VT,trd,fbp,1.3704411159262784
VT,trd,agr,0.3077876478493024
VT,trd,eec,0.1719611951027771
VT,trd,pub,0.18153859556611182
VT,trd,tex,0.0948481852274162
VT,trd,nmp,0.06898083254334753
VT,trd,ote,0.042631928103114815
VT,trd,mch,0.35113740912384767
VT,trd,oil,0.0042397097623301395
VT,trd,pla,0.16931738388970366
VT,trd,fof,0.02604408460842816
VT,trd,mov,0.0062874689647793155
VT,trd,fpd,0.15600587587749956
VT,trd,pri,0.023582942893145376
VT,trd,fmt,0.16373886015684225
VT,trd,pet,0.19216739717733086
VT,trd,cep,0.5055457430136208
VT,trd,mot,0.33697364896231086
VT,trd,alt,0.35461775423162484
VT,trd,pmt,0.03509301270783159
VT,trd,wpd,0.0718961958493814
VT,trd,che,0.5492862353332839
VT,trd,mmf,0.3378016487924923
VT,trd,min,0.010200649892108428
VA,trn,ppd,0.3664649037597365
VA,trn,fbp,0.8644714003007523
VA,trn,agr,2.4033183990285933
VA,trn,eec,0.19453372988661907
VA,trn,pub,0.130819927007898
VA,trn,tex,0.10707567295233249
VA,trn,nmp,0.6697278913476304
VA,trn,ote,0.1516208252537995
VA,trn,mch,0.2794282157717481
VA,trn,oil,0.4044309923512982
VA,trn,pla,0.17436802089609585
VA,trn,fof,0.12677545282438046
VA,trn,mov,0.0017006916274198223
