r,s,value
AZ,nmp,0.4811121267652042
AZ,brd,1.6298433666420298
AZ,bnk,5.762419676087906
AZ,ore,1.83446832599501
AZ,edu,3.20429611043984
AZ,ote,4.0331479795780245
AZ,man,3.6286423049716783
AZ,mch,0.5718753684701937
AZ,dat,1.472194418305247
AZ,amd,1.678741953652636
AZ,oil,0.009056891792355306
AZ,hos,7.552090098313566
AZ,rnt,0.9605621682369925
AZ,pla,0.274727709819705
AZ,fof,0.48994824508904744
AZ,fin,0.017311439561258097
AZ,tsv,8.146166409699596
AZ,nrs,2.50679258765044
AZ,sec,2.3753828813800233
AZ,art,1.156581342079254
AZ,mov,0.16681138232724319
AZ,fpd,0.2863387656766233
AZ,slg,25.627914849644117
AZ,pri,0.34956290651739536
AZ,grd,0.5363690381442201
AZ,pip,0.04631262033643109
AZ,sle,1.6619637735385564
AZ,osv,6.146624760735044
AZ,trn,0.35389687292000016
AZ,smn,0.041380086550260334
AZ,fmt,1.374205862664186
AZ,pet,0.02564206848078661
AZ,mvt,2.6176420354536907
AZ,cep,4.456561149278378
AZ,wst,0.38944618399367054
AZ,mot,0.1960511843215406
AZ,adm,10.976811424273809
AZ,soc,1.873866202954696
AZ,alt,0.020433139817145285
AZ,pmt,0.26993734684399295
AZ,trk,1.4763066578547708
AZ,fdd,4.515191223614223
AZ,gmt,2.0570728003990797
AZ,wtt,0.00020901111417823872
AZ,wpd,0.238106273476644
AZ,wht,8.877270063569203
AZ,wrh,0.6881820362456613
AZ,ott,6.634392661738878
AZ,che,0.5008317695649371
AZ,air,1.54526460316615
AZ,mmf,0.9362040103150133
AZ,otr,1.358151086642119
AZ,min,1.0060590348416152
CA,ppd,1.8826336498701701
CA,res,37.537356995516326
CA,com,53.338875292910636
CA,amb,70.25145360984338
CA,fbp,15.454431229123553
CA,rec,12.543750334476538
CA,con,68.65364561432105
CA,agr,8.452313662392132
CA,eec,3.2767105788067585
CA,fnd,26.27499096509686
CA,pub,21.082883748172392
CA,hou,3.0072175485035766
CA,fbt,12.290122297639304
CA,ins,28.050207644607465
CA,tex,0.8390943481236437
CA,leg,17.661674371053977
CA,fen,8.458880902014121
CA,uti,11.087218354141518
CA,nmp,2.509918050998446
CA,brd,14.526202880439373
CA,bnk,25.07616141032614
CA,ore,14.852316294265007
CA,edu,24.02719461467968
CA,ote,9.405943277133185
CA,man,35.144024034023786
CA,mch,8.717714574330714
CA,dat,45.32884355897046
CA,amd,11.451051232918525
CA,oil,1.6690254561400126
CA,hos,39.401877849707645
CA,rnt,4.468713754114952
CA,pla,2.9087678507967816
CA,fof,9.248998248487698
CA,fin,0.35426108832261805
CA,tsv,94.59926759012666
CA,nrs,13.078371318429426
CA,sec,28.830853318758454
CA,art,10.639555481450119
CA,mov,18.8387520053127
CA,fpd,2.240036931936817
CA,slg,188.17348138713945
CA,pri,2.442653937275128
CA,grd,3.992680245502127
CA,pip,0.23220685171488464
CA,sle,12.275679779803447
CA,osv,43.865326745551606
CA,trn,1.122360267425836
CA,smn,1.030231928703416
CA,fmt,9.769361106481773
CA,pet,2.5600987607438617
CA,mvt,15.052805774289968
CA,cep,56.505595093529095
CA,wst,3.9610936836471335
CA,mot,3.487537821398367
CA,adm,56.97956804508629
CA,soc,11.533793677404997
CA,alt,2.496917393604464
CA,pmt,1.5296777346728672
CA,trk,8.606117843546725
CA,fdd,21.871137724398384
CA,gmt,11.85673564812839
CA,wtt,0.7835240812242222
CA,wpd,1.5257919648158595
CA,wht,74.48710098036743
CA,wrh,6.835200483129309
CA,ott,38.10714769748192
CA,che,12.39810933926027
CA,air,6.585802705772648
CA,mmf,8.98008822255012
CA,otr,13.534976584311487
CA,min,0.5517289467705028
CO,ppd,0.07574899093865901
CO,res,6.605782914892216
CO,com,7.406536370925067
CO,amb,9.839012005858905
CO,fbp,1.8967829217213326
CO,rec,1.1538085636479993
CO,con,12.174569191561076
CO,agr,0.5576092498149824
CO,eec,0.1670174666547958
CO,fnd,3.408658986717823
CO,pub,2.6802967278786385
CO,hou,0.43660393618768095
CO,fbt,1.7191577304462566
CO,ins,4.124673114180663
CO,tex,0.05013758319136702
CO,leg,2.0762687477137582
CO,fen,1.0956378459310823
CO,uti,1.0196806385974169
CO,nmp,0.6052354229199556
CO,brd,2.6535109887033395
CO,bnk,3.711994204965673
CO,ore,2.1542818149576015
CO,edu,2.3921796022460406
CO,ote,0.974600689222931
CO,man,6.671306675673062
CO,mch,0.9820333145541137
CO,dat,1.81914389899531
CO,amd,1.79860118360483
CO,oil,2.067046376549164
CO,hos,4.66797063182881
CO,rnt,0.8094645712968087
CO,pla,0.4373446377640984
CO,fof,0.2731531034014056
CO,fin,0.03831844817578475
CO,tsv,14.095571194431972
CO,nrs,1.5495120858355997
CO,sec,3.5471640278910903
CO,art,1.6866955807606168
CO,mov,0.1354301927573996
CO,fpd,0.35406100109618033
CO,slg,34.8552450343529
CO,pri,0.29814179358951043
CO,grd,0.2538885820171808
CO,pip,0.16524785567380965
CO,sle,3.1078801351990593
CO,osv,6.632104328946248
CO,trn,0.36842925783938596
CO,smn,1.440939137846205
CO,fmt,0.9430061972767902
CO,pet,0.11475869695937976
CO,mvt,2.102197482990188
CO,cep,2.8305151377374997
CO,wst,0.5590046657968117
CO,mot,0.059038905909867205
CO,adm,7.309944502278657
CO,soc,1.5627097716627805
CO,alt,0.040728606414469785
CO,pmt,0.0808023640887978
CO,trk,1.3549783547993255
CO,fdd,4.576426778121727
CO,gmt,1.6590079358787928
CO,wtt,0.0018288472490595887
CO,wpd,0.2110915303431372
CO,wht,9.677327064680025
CO,wrh,0.5123681283434507
CO,ott,5.333275721308686
CO,che,0.5346022162892652
CO,air,1.812089590110562
CO,mmf,0.8982912438326596
CO,otr,1.1416321236159779
CO,min,0.46364479168947254
CT,ppd,0.32038231964111186
CT,res,1.819347919051294
CT,com,3.439477810445878
CT,amb,7.425602502231727
CT,fbp,0.5290819470203636
CT,rec,0.28866558861128916
CT,con,4.774983492194809
CT,agr,0.19190767150060234
CT,eec,0.8014284020814949
CT,fnd,2.1402099625915247
CT,pub,1.035231603107208
CT,hou,0.21788089813672726
CT,fbt,1.169924992868334
CT,ins,10.62166599350541
CT,tex,0.14723417433657005
CT,leg,1.3259903408151585
CT,fen,0.68838382663587
CT,uti,0.8437172781574692
CT,nmp,0.17914477026768627
CT,brd,1.8895235897975404
CT,bnk,2.8614000215964785
CT,ore,1.0716785089751684
CT,edu,4.781022632600577
CT,ote,4.108500263390284
CT,man,5.7642732748467616
CT,mch,1.4482768362198153
CT,dat,0.41159791661583295
CT,amd,0.8243185332656503
CT,hos,5.193749150838072
CT,rnt,0.3199948880313218
CT,pla,0.44745122216388833
CT,fof,0.026688922026561233
CT,fin,0.012190174601938724
CT,tsv,6.81744468851217
CT,nrs,1.7239880475370377
CT,sec,12.244797344066995
CT,art,0.5716663835028452
CT,mov,0.6077170240934161
CT,fpd,0.15512206197476777
CT,slg,9.373973617128543
CT,pri,0.3643212704598629
CT,grd,0.6594985305547741
CT,pip,0.04818223083657896
CT,sle,0.6708197030120934
CT,osv,3.3617346373735884
CT,trn,0.05536523769486207
CT,smn,0.005261160254565915
CT,fmt,2.516939530652991
CT,pet,0.048566812339020236
CT,mvt,1.4325950840985289
CT,cep,1.0827360698555661
CT,wst,0.4474868934556986
CT,mot,0.20966669773573085
CT,adm,4.4270115538302415
CT,soc,2.597306679712066
CT,alt,0.06682353559223396
CT,pmt,0.29618832393083117
CT,trk,0.5211281773298685
CT,fdd,1.4602763191928085
CT,gmt,1.1286705976802107
CT,wtt,0.10395028633600208
CT,wpd,0.06338170602062332
CT,wht,6.118861558822809
CT,wrh,0.6019451680107042
CT,ott,3.6290211409711186
CT,che,1.3975591732509756
CT,air,0.11350070659711173
CT,mmf,0.8688233559979932
CT,otr,0.7766232283133127
CT,min,0.036451006116646284
DE,ppd,0.0850942033708211
DE,res,0.4627593298470468
DE,com,0.5509423576100898
DE,amb,1.5462177752937036
DE,fbp,0.5214299198241882
DE,rec,0.04492657485281526
DE,con,1.56916514932977
DE,agr,0.04814136425123217
DE,eec,0.07068197800590999
DE,fnd,0.5499101386560086
DE,pub,0.06782131928888627
DE,hou,0.04608476093842255
DE,fbt,0.2533530953577469
DE,ins,0.7443585209695601
DE,tex,0.04147658243297338
DE,leg,0.9609578943213111
DE,fen,0.17732814838542268
DE,uti,0.33886974660417385
DE,nmp,0.05093416300949168
DE,brd,0.15977028393149473
DE,bnk,4.7355678841332285
DE,ore,0.2260471229135685
DE,edu,0.3433285740107231
DE,ote,0.040905920715409626
DE,man,1.6241298926833143
DE,mch,0.05529523559288701
DE,dat,0.058827856665718575
DE,amd,0.20540868903062323
DE,hos,2.066697031771029
DE,rnt,0.08952301504443419
DE,pla,0.12172396739289505
DE,fof,0.02245049589380937
DE,fin,0.005249843888490388
DE,tsv,1.6555467775399386
DE,nrs,0.6860253931372047
DE,sec,1.475851868003913
DE,art,0.16889352555864118
DE,mov,0.006222214048302302
DE,fpd,0.030299310153963255
DE,slg,4.268831676294028
DE,pri,0.021502807428406462
DE,grd,0.054282281971262926
DE,pip,0.000343273439604948
DE,sle,0.36818955322715863
DE,osv,0.8492716660106983
DE,trn,0.07116552594652802
DE,smn,0.0002884124634010728
DE,fmt,0.10996871334424468
DE,pet,0.14592107177287597
DE,mvt,0.3097312219252957
DE,cep,0.36434731191412456
DE,wst,0.09527217734024299
DE,mot,0.00404830328100037
DE,adm,1.1581872854639903
DE,soc,0.4652783874441951
DE,alt,0.0032358904127496035
DE,pmt,0.02050793092341506
DE,trk,0.16394320104673202
DE,fdd,0.4423440324095577
DE,gmt,0.24456927300225084
DE,wtt,0.00017917078693552318
DE,wpd,0.01942882954903953
DE,wht,0.9789193108913908
DE,wrh,0.26209733576836874
DE,ott,0.7855647710816392
DE,che,0.24847811161295708
DE,air,0.015070755483599072
DE,mmf,0.08352915498540313
DE,otr,0.20464983384356253
DE,min,0.0017347317281878525
DC,ppd,0.00016270997139838448
DC,res,3.6766451593690506
DC,com,2.9943481443019806
DC,amb,1.5127266195627092
DC,fbp,0.012708788652884502
DC,rec,0.5013213107358128
DC,con,1.2684060848081486
DC,eec,0.0018676118502386138
DC,fnd,3.5993510831997515
DC,pub,0.8598347687205814
DC,hou,0.2295541305811717
DC,fbt,0.15955089798237512
DC,ins,0.6808165866556545
DC,tex,0.0026367983405648876
DC,leg,6.239308288650947
DC,fen,1.1567118596474426
DC,uti,0.30731043070699204
DC,nmp,0.009159132233956766
DC,brd,1.052321354469344
DC,bnk,1.2499306451664258
DC,ore,1.1624062683613083
DC,edu,3.6281898130367294
DC,ote,0.0013062662583355935
DC,man,0.6689447277122921
DC,mch,0.006229666723483507
DC,dat,0.6882703735542512
DC,amd,0.6564432824130617
DC,hos,2.7742256319837475
DC,rnt,0.04222589517612468
DC,pla,0.0002454002364652656
DC,fof,0.0003323580350582554
DC,fin,0.02178067397224922
DC,tsv,9.005373003831846
DC,nrs,0.9208503679817571
DC,sec,1.056075213582542
DC,art,0.39602875205356125
DC,mov,0.06483271440579036
DC,fpd,0.007647629648146637
DC,slg,15.839742778791114
DC,pri,0.01912178913530294
DC,grd,0.0662609058590325
DC,pip,0.002515766165687695
DC,sle,1.0935738234925778
DC,osv,2.0192085964920508
DC,trn,0.1894503865552636
DC,fmt,0.00550748684493974
DC,mvt,0.19522447887423947
DC,cep,0.018934681655746386
DC,wst,0.02864451749730214
DC,adm,2.876917648959706
DC,soc,0.3083381553019239
DC,alt,0.0008149049276071051
DC,pmt,0.003258072690701709
DC,trk,0.017575586230367066
DC,fdd,23.840211081970036
DC,gmt,0.15390791663012712
DC,wtt,0.0017656541718834645
DC,wpd,0.00012468040914140552
DC,wht,0.6802018300711515
DC,wrh,0.0017595878726967184
DC,ott,0.49639926948737445
DC,che,0.04199373653722212
DC,air,0.01893079433708335
DC,mmf,0.00440231011025009
DC,otr,0.09651040870874375
FL,ppd,0.6596256852313993
FL,res,30.949465038000493
FL,com,9.699530727837383
FL,amb,37.04885612727354
FL,fbp,2.709044657684195
FL,rec,3.3539264662614654
FL,con,31.524378415858102
FL,agr,1.8227282604631705
FL,eec,0.8289554075889316
FL,fnd,8.582755315345517
FL,pub,3.3931421239760904
FL,hou,1.413468072444599
FL,fbt,6.652002300923406
FL,ins,16.783409739879538
FL,tex,0.23933455718100485
FL,leg,11.233040950645771
FL,fen,2.7675856504637157
FL,uti,3.3001956872951923
FL,nmp,1.5027800536297375
FL,brd,6.437350317657321
FL,bnk,6.994321130175557
FL,ore,6.990122598238233
FL,edu,8.113111098241292
FL,ote,2.302721325136289
FL,man,13.781635211984359
FL,mch,2.052631582163663
FL,dat,2.8791088845694133
FL,amd,6.469851499517639
FL,oil,0.011416952711039124
FL,hos,21.116072117137968
FL,rnt,2.8576181639573868
FL,pla,0.740945503350246
FL,fof,1.6188565423026036
FL,fin,0.09011715228858108
FL,tsv,29.32117717567219
FL,nrs,7.009026791638596
FL,sec,8.920782762231237
FL,art,5.905505801491088
FL,mov,0.9127284719465251
FL,fpd,0.66937727295292
FL,slg,80.91678545102431
FL,pri,0.9100761033086467
FL,grd,0.7708341112104627
FL,pip,0.04153277656142675
FL,sle,6.202543685740082
FL,osv,21.368237159531326
FL,trn,0.43905231813469764
FL,smn,0.05073072793646925
FL,fmt,2.3928171909255256
FL,pet,0.49959630591845716
FL,mvt,8.140538903658944
FL,cep,4.734897396439322
FL,wst,1.4776533899025168
FL,mot,0.37886395458659816
FL,adm,28.60176054641251
FL,soc,6.54078096361679
FL,alt,0.21903017768674424
FL,pmt,0.38476058490919757
FL,trk,3.0023092288395983
FL,fdd,11.242589293641513
FL,gmt,6.420292841292397
FL,wtt,1.427849826797897
FL,wpd,0.7651943448074309
FL,wht,31.10899449276528
FL,wrh,2.0382358545775747
FL,ott,20.650605836924456
FL,che,2.1684434226768787
FL,air,4.337030445114381
FL,mmf,2.7535801872013175
FL,otr,6.593822611564031
FL,min,0.2738276797834626
GA,ppd,1.6047828538464328
GA,res,4.952885920456884
GA,com,7.79851517043757
GA,amb,14.84754267737548
GA,fbp,5.197821889587708
GA,rec,0.9817969236935093
GA,con,13.43241917218092
GA,agr,0.46176727403116175
GA,eec,1.4327956711032375
GA,fnd,5.226186038842031
GA,pub,3.2273038097844906
GA,hou,0.5551718381797428
GA,fbt,2.819974572157537
GA,ins,9.217021822038484
GA,tex,2.9142174401441903
GA,leg,2.980010127258551
GA,fen,1.680227111576369
GA,uti,2.7566006968119536
GA,nmp,1.0512945016533222
GA,brd,6.621354038909969
GA,bnk,11.86038525237629
GA,ore,2.7407484672238405
GA,edu,4.938342295621367
GA,ote,3.5531705343532036
GA,man,9.285070107787499
GA,mch,1.7441812126374587
GA,dat,1.8212601315760273
GA,amd,2.186025971449506
GA,hos,10.62075056088859
GA,rnt,1.0122700493080135
GA,pla,1.56775768838858
GA,fof,0.707480958760456
GA,fin,0.06621839172750349
GA,tsv,16.03526670170619
GA,nrs,3.5255310948165524
GA,sec,3.3561019516028283
GA,art,1.1618152819560876
GA,mov,1.5176584791996732
GA,fpd,0.5760748241207378
GA,slg,56.8011400559825
GA,pri,0.7285919434892978
GA,grd,0.23714576969537943
GA,pip,0.05245413379616953
GA,sle,5.330381978960783
GA,osv,9.066359674194038
GA,trn,0.5884772490568246
GA,smn,0.03300634863301899
GA,fmt,1.8755882113581528
GA,pet,0.159100119961801
GA,mvt,3.4481323126346863
GA,cep,1.1175014689528986
GA,wst,0.5625526694701649
GA,mot,1.7767631733195683
GA,adm,14.709609128825493
GA,soc,1.8464177923605094
GA,alt,0.10649635484476526
GA,pmt,0.5038684130129527
GA,trk,3.245519759650837
GA,fdd,8.25429009215166
GA,gmt,2.721221921706559
GA,wtt,0.02582330022849552
GA,wpd,1.1442221945767082
GA,wht,20.030032500266085
GA,wrh,2.2819406332756835
GA,ott,8.746040755743302
GA,che,2.348590489621645
GA,air,5.511115385199735
GA,mmf,1.0466566757866833
GA,otr,2.9050436246684375
GA,min,0.39214015684853726
HI,ppd,0.006000665862975235
HI,res,10.116311364209208
HI,com,0.5401014560256155
HI,amb,2.316408919498478
HI,fbp,0.3067515680951599
HI,rec,0.16730271021985305
HI,con,3.3761301306777813
HI,agr,0.31996556957400984
HI,eec,0.002060813076125367
HI,fnd,1.5264882705857135
HI,pub,0.09051516157199978
HI,hou,0.09508297924167913
HI,fbt,0.519525820853352
HI,ins,0.7592672009627056
HI,tex,0.013753519522044995
HI,leg,0.37094426823734705
HI,fen,0.48778135069076606
HI,uti,0.512526149571084
HI,nmp,0.07849867391577756
HI,brd,0.4269719872822475
HI,bnk,0.5195241276459311
HI,ore,0.4689893006223327
HI,edu,0.7591963923906716
HI,ote,0.05056438026565054
HI,man,0.9645260803039182
HI,mch,0.004770427132077449
HI,dat,0.04899255759641799
HI,amd,1.0600487935161982
HI,hos,1.5514490401463104
HI,rnt,0.341328841305975
HI,pla,0.022091806382947436
HI,fof,0.06413450342919141
HI,fin,0.001478979010646578
HI,tsv,1.3922804455761615
HI,nrs,0.5150036577833838
HI,sec,0.19448964102733735
HI,art,0.26066695513504573
HI,mov,0.13539685637019622
HI,fpd,0.020006812126298
HI,slg,39.08699294096268
HI,pri,0.03601001893793818
HI,grd,0.1003940706651944
HI,sle,3.843618099065218
HI,osv,2.0074783248872397
HI,smn,0.00022222873146501517
HI,fmt,0.02403294739047333
HI,pet,0.10013446876252546
HI,mvt,0.6372769893355734
HI,cep,0.02011284555177402
HI,wst,0.15949246335504483
HI,mot,0.00017696520439882652
HI,adm,2.0516565223914394
HI,soc,0.34076519064402916
HI,alt,0.01909336804214721
HI,pmt,0.00042611739863886844
HI,trk,0.2239246413238878
HI,fdd,2.7908951603203342
HI,gmt,0.5010018443176164
HI,wtt,0.16830665348314558
HI,wpd,0.010752722337672644
HI,wht,1.4144634356227475
HI,wrh,0.038058091495281644
HI,ott,1.615481697946776
HI,che,0.024131721444578782
HI,air,1.0073594647179451
HI,mmf,0.04567698007559583
HI,otr,0.5635358473467884
HI,min,0.020800439009770928
ID,ppd,0.17791172774992198
ID,res,1.2118952185130902
ID,com,0.45831338201081273
ID,amb,2.046175131073018
ID,fbp,0.9743923804897157
ID,rec,0.05389624887745417
ID,con,2.2315796038422295
ID,agr,0.7167636105417046
ID,eec,0.10013446985450322
ID,fnd,0.7405351365205204
ID,pub,0.13387885829061136
ID,hou,0.04142941283126768
ID,fbt,0.4736609358491866
ID,ins,0.7999976255283713
ID,tex,0.013393808026800598
ID,leg,0.20262039686040206
ID,fen,0.23844751975813425
ID,uti,0.3503495997237915
ID,nmp,0.0901160788661087
ID,brd,0.2694923309083768
ID,bnk,0.7231641667044801
ID,ore,0.20178422604700907
ID,edu,0.4498711578813556
ID,ote,0.0523146857363846
ID,man,0.5994246676360376
ID,mch,0.18777696823967635
ID,dat,0.1333913293624926
ID,amd,0.3217529246881941
ID,oil,0.0043971967843849
ID,hos,1.7551908424126381
ID,rnt,0.08918985314266928
ID,pla,0.09767473361259947
ID,fof,0.3581213399718442
ID,fin,0.014048443937401612
ID,tsv,2.009677624377755
ID,nrs,0.5826953118596296
ID,sec,0.2508089286888063
ID,art,0.17256899802021022
ID,mov,0.01835582154865179
ID,fpd,0.06837426730332653
ID,slg,4.152682510867901
ID,pri,0.05262091687440161
ID,grd,0.05563512311470209
ID,pip,0.002883031299364732
ID,sle,0.3827610759526382
ID,osv,1.1491864246491872
ID,trn,0.18060178506781466
ID,smn,0.012587972854971565
ID,fmt,0.3020734107380453
ID,pet,0.005735962577992664
ID,mvt,0.5791759839367506
ID,cep,1.8344369059635963
ID,wst,0.19396836572560652
ID,mot,0.07470322204935546
ID,adm,1.6641337602004957
ID,soc,0.43508682248465685
ID,alt,0.015082217783985028
ID,pmt,0.03214229484028313
ID,trk,0.5832127882010488
ID,fdd,0.9326831889322243
ID,gmt,0.45647444768350587
ID,wtt,0.0018555501516821524
ID,wpd,0.3652879702699256
ID,wht,2.0873867710759537
ID,wrh,0.08881861935977685
ID,ott,1.4656038933728543
ID,che,0.22591669940171677
ID,air,0.09233377134619203
ID,mmf,0.091235695779494
ID,otr,0.24768281963022296
ID,min,0.09335206852742696
IL,ppd,1.7388060156404925
IL,res,10.048545847680929
IL,com,10.775954784195925
IL,amb,19.386080673661247
IL,fbp,5.983812204424066
IL,rec,2.1981575467866685
IL,con,19.49412392468351
IL,agr,0.3985712903173087
IL,eec,2.459417518485502
IL,fnd,6.744748311571171
IL,pub,2.7537009790290807
IL,hou,0.8486451017485049
IL,fbt,3.82002057692138
IL,ins,14.704532614624162
IL,tex,0.19867957330588235
IL,leg,6.9752457178307505
IL,fen,2.1540423656922743
IL,uti,4.066453155050008
IL,nmp,1.2078745879478328
IL,brd,3.879582909804955
IL,bnk,10.718968840682308
IL,ore,4.191314356502385
IL,edu,9.936280405742803
