r,h,value
SD,hh3,1.487302199130321
SD,hh4,4.383508060036175
SD,hh5,11.17497785095026
TN,hh1,1.8081043158776946
TN,hh2,4.791180822319531
TN,hh3,3.2778703822687234
TN,hh4,18.698400424271586
TN,hh5,67.94462587150173
TX,hh1,9.856416593886557
TX,hh2,22.3150482734924
TX,hh3,25.571222403457885
TX,hh4,113.6926401730542
TX,hh5,139.81531140044726
UT,hh1,0.5172928549234438
UT,hh2,1.2522350466440277
UT,hh3,2.3214059837428778
UT,hh4,10.620656586180493
UT,hh5,9.615944249317591
VT,hh1,0.1970439124636651
VT,hh2,0.4503451904499088
VT,hh3,1.0417954035754151
VT,hh4,2.932364918847039
VT,hh5,3.993780003921526
VA,hh1,2.473809999941753
VA,hh2,5.736170875844397
VA,hh3,4.788890209880293
VA,hh4,24.784925342025694
VA,hh5,113.58902335672985
WA,hh1,2.5275395597682553
WA,hh2,3.674041243126266
WA,hh3,8.59885942273454
WA,hh4,20.74771562443068
WA,hh5,95.68632022749314
WV,hh1,0.4296514156869102
WV,hh2,0.9061277115675632
WV,hh3,0.973886376155156
WV,hh4,2.734497825701685
WV,hh5,4.303952498780503
WI,hh1,0.7713339769512743
WI,hh2,2.856473198168292
WI,hh3,4.826525409493773
WI,hh4,20.887451420525036
WI,hh5,57.273158665622624
WY,hh1,0.1562832812843185
WY,hh2,0.671266216855659
WY,hh3,0.5115084796087959
WY,hh4,2.2816300363507906
WY,hh5,3.3569387788856977
