r,g,value
NM,sec,1.9630342203
NM,art,0.4938831119
NM,mov,0.4235409182
NM,fpd,0.2567846416
NM,slg,7.44518023
NM,pri,0.3114815008
NM,grd,0.4321895499
NM,pip,0.0026654236
NM,sle,0.4322980159
NM,osv,2.4635144688
NM,trn,0.0399400513
NM,smn,1.8934251041
NM,fmt,1.0739242553
NM,pet,1.3722497406
NM,cep,0.9254205009
NM,wst,0.6410537161
NM,mot,1.5034014696
NM,adm,2.8849807802
NM,soc,0.9639503752
NM,alt,0.043231569
NM,pmt,0.21334597
NM,trk,0.1847089802
NM,fdd,2.5530021058
NM,wtt,0.1246578384
NM,wpd,0.3300801985
NM,wht,0.1993537144
NM,wrh,0.4906431614
NM,ott,0.024118526
NM,che,2.7194124678
NM,air,0.6348161095
NM,mmf,0.5038348651
NM,otr,0.6589347914
NM,min,0.2087846416
NY,ppd,6.1591584684
NY,res,40.3991790453
NY,com,23.1589277018
NY,amb,44.2378982732
NY,fbp,29.0046196482
NY,rec,7.5868973945
NY,con,56.3520078491
NY,agr,10.719128987
NY,eec,3.4817070495
NY,fnd,53.4004686529
NY,pub,12.5829038834
NY,hou,77.4964251182
NY,ins,49.126610712
NY,tex,1.699629706
NY,leg,16.8613497049
NY,fen,3.7570730243
NY,uti,7.2783324218
NY,nmp,3.7039796887
NY,brd,33.9859961271
NY,bnk,57.2916122859
NY,ore,65.3984252155
NY,edu,15.1124847096
NY,ote,6.0895688257
NY,man,21.685485116
NY,mch,7.7055799522
NY,dat,17.5237239994
NY,amd,9.5090332465
NY,oil,1.7578635288
NY,hos,41.2416099677
NY,rnt,13.7987469302
NY,pla,7.4949943381
NY,fof,1.3216745604
NY,fin,8.3410248759
NY,tsv,96.5789723058
NY,nrs,9.4239008838
NY,sec,29.7946558943
NY,art,9.4240851033
NY,mov,10.0024313175
NY,fpd,3.0473383097
NY,slg,278.2122826378
NY,pri,3.8165337384
NY,grd,4.2932869653
NY,pip,4.84799e-05
NY,sle,7.0071321584
NY,osv,38.4462608556
NY,trn,0.2927432103
NY,smn,0.0636585254
NY,fmt,10.358371103
NY,pet,23.7767694748
NY,cep,6.823650314
NY,wst,5.6063266613
NY,mot,12.5509528566
NY,adm,47.6736857406
NY,soc,8.8142566062
NY,alt,0.5305062241
NY,pmt,4.2545246495
NY,trk,1.6239148058
NY,fdd,91.0721060532
NY,wtt,1.1499884145
NY,wpd,4.0064028896
NY,wht,3.0933001433
NY,wrh,5.9199237735
NY,ott,0.295162824
NY,che,22.852413111
NY,air,8.5776629753
NY,mmf,13.5374569817
NY,otr,10.7398614302
NY,min,2.2989169373
NC,ppd,3.6675577989
NC,res,16.3814804222
NC,com,7.9544758232
NC,amb,17.0379967172
NC,fbp,8.9059134389
NC,rec,3.0176398039
NC,con,29.051881618
NC,agr,14.5546749022
NC,eec,2.3041297981
NC,fnd,4.8970961901
NC,pub,4.2360344765
NC,hou,33.676564032
NC,ins,15.7507028264
NC,tex,1.0816791903
NC,leg,6.7859671846
NC,fen,0.9728783052
NC,uti,1.7109785221
NC,nmp,1.5969735752
NC,brd,14.4581254459
NC,bnk,14.6434346004
NC,ore,19.1715036034
NC,edu,5.8871756706
NC,ote,4.1921863016
NC,man,8.7309424581
NC,mch,5.3659107735
NC,dat,6.5125719274
NC,amd,3.2841649023
NC,oil,1.0624891071
NC,hos,16.1597305639
NC,rnt,4.9719295073
NC,pla,4.4748267579
NC,fof,1.1730456619
NC,fin,3.1906067707
NC,tsv,29.4034442896
NC,nrs,4.456339427
NC,sec,7.8952787127
NC,art,2.4968855615
NC,mov,1.6531059457
NC,fpd,1.3525530683
NC,slg,22.4395142384
NC,pri,1.2743687869
NC,grd,1.9640776248
NC,pip,2.9339e-06
NC,sle,1.456826222
NC,osv,13.9990915061
NC,trn,0.148639633
NC,smn,0.0463441936
NC,fmt,6.5925128484
NC,pet,11.9754829815
NC,cep,4.0881586259
NC,wst,2.695715001
NC,mot,10.0767770086
NC,adm,13.7163004568
NC,soc,3.7003828958
NC,alt,0.1994026324
NC,pmt,3.8663245375
NC,trk,0.7282822262
NC,fdd,7.6946595428
NC,wtt,0.5631615561
NC,wpd,1.2789706122
NC,wht,1.7325087463
NC,wrh,2.5123262204
NC,ott,0.1212624019
NC,che,11.6515808432
NC,air,2.1725886356
NC,mmf,1.908366683
NC,otr,3.6565458785
NC,min,1.4322554742
ND,ppd,0.2978905263
ND,res,1.3829923426
ND,com,0.7230725554
ND,amb,2.1432449743
ND,fbp,1.5205600944
ND,rec,0.235562934
ND,con,4.9463624858
ND,agr,0.4802992369
ND,eec,0.2368851794
ND,fnd,0.8846510381
ND,pub,0.3733289172
ND,hou,2.7236771627
ND,ins,2.0189028244
ND,tex,0.0718960924
ND,leg,0.6518423543
ND,fen,0.1361127297
ND,uti,0.1668990542
ND,nmp,0.226314491
ND,brd,1.2126776944
ND,bnk,1.6137315843
ND,ore,2.035327476
ND,edu,0.6879548577
ND,ote,0.3784771555
ND,man,1.7020874026
ND,mch,1.294084065
ND,dat,0.5147450014
ND,amd,0.2479038763
ND,oil,0.1813439777
ND,hos,1.8558788567
ND,rnt,0.7320432229
ND,pla,0.5204725657
ND,fof,0.1417737414
ND,fin,0.4026000647
ND,tsv,3.0786715527
ND,nrs,0.4256514325
ND,sec,1.2799151127
ND,art,0.2283626309
ND,mov,0.1322649047
ND,fpd,0.1330420334
ND,slg,3.5340504593
ND,pri,0.1483509677
ND,grd,0.1644001237
ND,pip,0.0034937363
ND,sle,0.1637685796
ND,osv,1.2954282996
ND,trn,0.0324784628
ND,smn,2.1554324828
ND,fmt,0.981297709
ND,pet,1.4569706062
ND,cep,0.3420789364
ND,wst,0.2418444227
ND,mot,0.8449453757
ND,adm,1.736945637
ND,soc,0.3994075742
ND,alt,0.0238565151
ND,pmt,0.3628903661
ND,trk,0.1171617011
ND,fdd,1.7054028506
ND,wtt,0.0353664887
ND,wpd,0.2831622302
ND,wht,0.2149275493
ND,wrh,0.3319164226
ND,ott,0.0104750134
ND,che,1.3730490706
ND,air,0.3497718337
ND,mmf,0.1877045921
ND,otr,0.6056728615
ND,min,0.0682960255
OH,ppd,3.9553165257
OH,res,20.63692511
OH,com,8.2442699665
OH,amb,26.3434128551
OH,fbp,13.5279382468
OH,rec,4.0986691647
OH,con,29.4858657159
OH,agr,9.0924366549
OH,eec,2.4576344889
OH,fnd,5.3574379163
OH,pub,4.4516182353
OH,hou,36.662896038
OH,ins,21.2597908694
OH,tex,0.9251240587
OH,leg,7.3384389202
OH,fen,1.3335468813
OH,uti,3.0902164228
OH,nmp,1.924973174
OH,brd,13.6096943752
OH,bnk,16.9458164478
OH,ore,25.5968239584
OH,edu,8.3374789802
OH,ote,6.1781243014
OH,man,10.708267059
OH,mch,7.8785267899
OH,dat,6.9107641334
OH,amd,4.1836834821
OH,oil,5.6904484407
OH,hos,23.8351329835
OH,rnt,6.3148729695
OH,pla,5.1487869537
OH,fof,0.8111929836
OH,fin,4.3311569802
OH,tsv,35.0445569877
OH,nrs,5.4474170271
OH,sec,9.3611460734
OH,art,2.9520481594
OH,mov,1.6991995387
OH,fpd,1.0784048769
OH,slg,27.9850600769
OH,pri,1.2363549307
OH,grd,1.8557550706
OH,pip,0.0018924006
OH,sle,3.1160124443
OH,osv,15.077804222
OH,trn,0.2201632007
OH,smn,0.9896831574
OH,fmt,6.3392531539
OH,pet,3.9323300299
OH,cep,4.0225443242
OH,wst,2.3569615845
OH,mot,16.5763923419
OH,adm,16.526670815
OH,soc,5.103774047
OH,alt,0.417897428
OH,pmt,6.1840307236
OH,trk,1.0288114185
OH,fdd,8.4179806129
OH,wtt,0.4625260509
OH,wpd,1.6534132689
OH,wht,2.2260643431
OH,wrh,2.6896476577
OH,ott,0.1473010383
OH,che,15.5892032665
OH,air,3.0124716308
OH,mmf,2.1874981275
OH,otr,4.8897919601
OH,min,2.01965432
OK,ppd,0.960704011
OK,res,7.029340557
OK,com,2.482354737
OK,amb,7.7129741691
OK,fbp,4.2722505768
OK,rec,1.0381341396
OK,con,11.7096452059
OK,agr,1.5175254951
OK,eec,0.6219127093
OK,fnd,3.5618868176
OK,pub,1.3411145236
OK,hou,13.3726753952
OK,ins,5.725519969
OK,tex,0.3070613339
OK,leg,1.8725989332
OK,fen,0.3416088143
OK,uti,0.5888877063
OK,nmp,0.4492610112
OK,brd,4.1069739685
OK,bnk,5.5267000924
OK,ore,6.6620589834
OK,edu,2.6013694815
OK,ote,1.5913118064
OK,man,4.9025350397
OK,mch,2.8952385214
OK,dat,1.9525944339
OK,amd,1.0237945051
OK,oil,2.0673058863
OK,hos,7.271406565
OK,rnt,2.1153152123
OK,pla,1.378859727
OK,fof,0.2271390628
OK,fin,0.9892441037
OK,tsv,10.0181483206
OK,nrs,1.7538802767
OK,sec,3.7205310948
OK,art,0.8728928832
OK,mov,0.5886322789
OK,fpd,0.4283169752
OK,slg,16.19617014
OK,pri,0.4862450111
OK,grd,0.6582064908
OK,pip,0.0150762292
OK,sle,0.6279894901
OK,osv,4.5804626756
OK,trn,0.0706204342
OK,smn,4.2552699954
OK,fmt,2.3623242074
OK,pet,1.9122592753
OK,cep,1.0190089051
OK,wst,0.8551406471
OK,mot,3.4764914215
OK,adm,4.6510238234
OK,soc,1.6762080459
OK,alt,0.1009361331
OK,pmt,1.5919225897
OK,trk,0.3214740392
OK,fdd,5.4795207151
OK,wtt,0.1991266492
OK,wpd,0.5094718887
OK,wht,0.5492293791
OK,wrh,0.7653073153
OK,ott,0.0453869308
OK,che,4.7646681582
OK,air,0.752831075
OK,mmf,0.7598147737
OK,otr,1.4953649791
OK,min,0.270417323
OR,ppd,0.6054437077
OR,res,6.7309166425
OR,com,3.098490783
OR,amb,8.1592841496
OR,fbp,5.5113563206
OR,rec,1.6638832768
OR,con,10.6310682767
OR,agr,2.2442304061
OR,eec,0.8321725613
OR,fnd,4.0858161218
OR,pub,1.9860620035
OR,hou,16.7375184297
OR,ins,6.0910670138
OR,tex,0.3329180244
OR,leg,2.3045421193
OR,fen,0.4355647477
OR,uti,2.7129181336
OR,nmp,0.6255839342
OR,brd,4.2136219035
OR,bnk,6.632359045
OR,ore,8.6650880694
OR,edu,3.4112183611
OR,ote,1.4058170341
OR,man,3.4095103176
OR,mch,2.7132021916
OR,dat,1.6929100879
OR,amd,1.4164381074
OR,oil,0.3281210998
OR,hos,8.9488385182
OR,rnt,2.1742257989
OR,pla,1.5108032566
OR,fof,0.4928676673
OR,fin,1.6322560927
OR,tsv,12.6325300378
OR,nrs,1.8412889477
OR,sec,2.7236032813
OR,art,1.0854087586
OR,mov,0.5303864141
OR,fpd,0.4127134506
OR,slg,25.484465063
OR,pri,0.4819126426
OR,grd,0.5770118223
OR,sle,1.1463244766
OR,osv,4.6831501285
OR,trn,0.0700035254
OR,smn,0.0082219162
OR,fmt,1.9255857419
OR,pet,3.7573621251
OR,cep,3.9158513668
OR,wst,0.813988712
OR,mot,3.253800195
OR,adm,5.5435802952
OR,soc,1.7028158489
OR,alt,0.2191828482
OR,pmt,1.3718860395
OR,trk,0.354337473
OR,fdd,7.0758626245
OR,wtt,0.1979813793
OR,wpd,0.7959389393
OR,wht,0.6564556682
OR,wrh,0.9215768722
OR,ott,0.0430843693
OR,che,5.6957887421
OR,air,1.10530144
OR,mmf,0.7327590221
OR,otr,1.6551219418
OR,min,0.3712887575
PA,ppd,4.3343457491
PA,res,21.4813657073
PA,com,9.212959527
PA,amb,27.225238767
PA,fbp,20.1183700787
PA,rec,4.6940285457
PA,con,42.1713983118
PA,agr,8.5821312685
PA,eec,2.5407310378
PA,fnd,11.0168557806
PA,pub,6.8849064661
PA,hou,44.975895605
PA,ins,24.1421627155
PA,tex,1.058672834
PA,leg,7.9851505815
PA,fen,1.5731068113
PA,uti,4.8472283184
PA,nmp,2.1261554417
PA,brd,19.8459907239
PA,bnk,24.6496126855
PA,ore,30.4991167875
PA,edu,8.7954314194
PA,ote,4.1220899747
PA,man,11.7255661423
PA,mch,5.9508299512
PA,dat,7.3576142805
PA,amd,4.7158305419
PA,oil,2.057979532
PA,hos,26.903263339
PA,rnt,7.9665031124
PA,pla,5.0718796307
PA,fof,0.9395956138
PA,fin,6.485117851
PA,tsv,39.7879291123
PA,nrs,6.0559335794
PA,sec,8.7450577005
PA,art,4.753498288
PA,mov,4.4773011461
PA,fpd,1.4653916666
PA,slg,62.8907316781
PA,pri,1.6754191431
PA,grd,1.7828411636
PA,pip,0.0037570955
PA,sle,3.7583816376
PA,osv,28.5269726849
PA,trn,0.2374917084
PA,smn,2.5730374304
PA,fmt,6.2028694036
PA,pet,3.7220490361
PA,cep,4.2571631952
PA,wst,2.5839821886
PA,mot,9.7441452079
PA,adm,23.1887330281
PA,soc,5.6737717237
PA,alt,0.3257578645
PA,pmt,5.4452832126
PA,trk,1.1232134426
PA,fdd,17.0478360375
PA,wtt,0.7710364582
PA,wpd,1.8116174004
PA,wht,2.2406331885
PA,wrh,2.8633448683
PA,ott,0.1687913059
PA,che,13.5121176129
PA,air,3.8717479939
PA,mmf,2.4103813799
PA,otr,6.0243455421
PA,min,2.7772211597
RI,ppd,0.352722208
RI,res,2.2196864257
RI,com,1.1126631823
RI,amb,2.5036011153
RI,fbp,2.2507132227
RI,rec,0.4016114572
RI,con,2.8606540558
RI,agr,0.5334813133
RI,eec,0.1448298235
RI,fnd,1.4918497682
RI,pub,0.5163040161
RI,hou,3.9884968374
RI,ins,2.2031440081
RI,tex,0.1174591776
RI,leg,0.6865856912
RI,fen,0.1281945883
RI,uti,0.179641332
RI,nmp,0.2081913552
RI,brd,1.5917926005
RI,bnk,1.798252244
RI,ore,2.6392572776
RI,edu,0.7815964914
RI,ote,0.4801778555
RI,man,0.9011803035
RI,mch,0.3761866611
RI,dat,0.7879475224
RI,amd,0.4149326403
RI,oil,0.1270026129
RI,hos,2.2851975812
RI,rnt,0.6646223406
RI,pla,0.4580734226
RI,fof,0.0140062703
RI,fin,0.4443371745
RI,tsv,4.2589906723
RI,nrs,0.5238313478
RI,sec,0.796455811
RI,art,0.317195424
RI,mov,0.1756219892
RI,fpd,0.1342551033
RI,slg,5.5324267728
RI,pri,0.1777171923
RI,grd,0.2408360218
RI,sle,0.240015009
RI,osv,1.5616546736
RI,trn,0.0158036984
RI,smn,0.0003808007
RI,fmt,0.5282497528
RI,pet,1.2002646767
RI,cep,0.311121586
RI,wst,0.2889156317
RI,mot,0.7052439014
RI,adm,1.7043106071
RI,soc,0.4915035271
RI,alt,0.025703407
RI,pmt,0.2892987794
RI,trk,0.0887985718
RI,fdd,2.2569454269
RI,wtt,0.0645444302
RI,wpd,0.1830798212
RI,wht,0.1505171351
RI,wrh,0.2873181556
RI,ott,0.0136694231
RI,che,1.3094518578
RI,air,0.5128396284
RI,mmf,0.3058343208
RI,otr,0.3928376689
RI,min,0.0846666845
SC,ppd,1.8696565304
SC,res,7.5422419343
SC,com,2.9951841044
SC,amb,8.343976413
SC,fbp,9.1803212395
SC,rec,1.9730098017
SC,con,14.1333486602
SC,agr,2.9193186998
SC,eec,1.0220686965
SC,fnd,4.167691208
SC,pub,1.8175197837
SC,hou,19.1344264344
SC,ins,6.735542861
SC,tex,0.5676495804
SC,leg,2.5704085726
SC,fen,0.4806471343
SC,uti,0.802967797
SC,nmp,0.8298757137
SC,brd,5.9473883551
SC,bnk,7.3049008016
SC,ore,8.8908972165
SC,edu,3.4019790821
SC,ote,4.3816386931
SC,man,5.2072015336
SC,mch,2.1877960448
SC,dat,2.7765053873
SC,amd,1.6545769884
SC,oil,0.5978297822
SC,hos,9.1979929545
SC,rnt,2.648739276
SC,pla,1.9179221556
SC,fof,0.6856259253
SC,fin,1.5264615131
SC,tsv,12.4868021667
SC,nrs,2.3872349211
SC,sec,3.4639070345
SC,art,1.4573400881
SC,mov,0.8123832014
SC,fpd,0.4888759938
SC,slg,17.6496709173
SC,pri,0.5849976972
SC,grd,0.8536145697
SC,pip,1.0138e-06
SC,sle,0.8274289938
SC,osv,6.4856421613
SC,trn,0.0759261854
SC,smn,0.0568211423
SC,fmt,3.0330593335
SC,pet,5.2165904466
SC,cep,1.4244786228
SC,wst,1.2123318951
SC,mot,6.7747576842
SC,adm,6.1390516958
SC,soc,1.81163843
SC,alt,0.1032767135
SC,pmt,2.1886996059
SC,trk,0.370242874
SC,fdd,7.6973063826
SC,wtt,0.1909542413
SC,wpd,1.0365364397
SC,wht,0.8218804736
SC,wrh,1.1311036507
SC,ott,0.0629323196
SC,che,7.3126046615
SC,air,1.5149175204
SC,mmf,0.9398915603
SC,otr,1.6594710746
SC,min,0.7606747292
SD,ppd,0.3190918927
SD,res,1.318020683
SD,com,0.697279663
SD,amb,2.3535433453
SD,fbp,1.3485578925
SD,rec,0.3490420426
SD,con,3.1358069264
SD,agr,0.4975396982
SD,eec,0.1372892072
SD,fnd,0.4823112772
SD,pub,0.3393228308
SD,hou,2.8978088904
SD,ins,1.5125259535
SD,tex,0.0754928117
SD,leg,0.627985346
SD,fen,0.1325977254
SD,uti,0.1570280415
SD,nmp,0.1109906674
SD,brd,1.0642389857
SD,bnk,1.764335404
SD,ore,2.3617958272
SD,edu,0.7029515812
SD,ote,0.2492064353
SD,man,1.0616674089
SD,mch,0.6486168997
SD,dat,0.8548517572
SD,amd,0.3238762071
SD,oil,0.0451564774
SD,hos,2.067869393
SD,rnt,0.4730130886
SD,pla,0.4000611092
SD,fof,0.1838065235
SD,fin,0.2756420652
SD,tsv,3.2800137654
SD,nrs,0.4715649091
SD,sec,1.0864791017
SD,art,0.2872536801
SD,mov,0.1589827949
SD,fpd,0.1149400769
SD,slg,2.2100506814
SD,pri,0.1229749727
SD,grd,0.1678080207
SD,pip,5.4839e-06
SD,sle,0.1843251241
SD,osv,1.1939650164
SD,trn,0.0181758715
SD,smn,0.0038914107
SD,fmt,0.4839510575
SD,pet,1.0570123097
SD,cep,0.2411227722
SD,wst,0.2188307192
SD,mot,0.77206074
SD,adm,1.6374653796
SD,soc,0.4422703976
SD,alt,0.0229629333
SD,pmt,0.2834583195
SD,trk,0.0813600311
SD,fdd,0.797413936
SD,wtt,0.0546722242
SD,wpd,0.1967039913
SD,wht,0.170505951
SD,wrh,0.2981796568
SD,ott,0.0098653067
SD,che,1.0956857473
SD,air,0.3383519978
SD,mmf,0.2616295772
SD,otr,0.4125182362
SD,min,0.0871020734
TN,ppd,2.8515969089
TN,res,11.379315459
TN,com,4.3583914621
TN,amb,14.3662432042
TN,fbp,9.9434883853
TN,rec,2.2264338633
TN,con,15.6245821116
TN,agr,7.8041659735
TN,eec,1.5671347752
TN,fnd,3.3776924193
TN,pub,8.3115928441
TN,hou,25.5518273342
TN,ins,12.304909243
TN,tex,0.695222235
TN,leg,4.4152263788
TN,fen,0.9897325921
TN,uti,7.4709409683
TN,nmp,1.1456932444
TN,brd,8.155044914
TN,bnk,10.9167020354
TN,ore,17.9198999998
TN,edu,5.1502212641
TN,ote,2.3017603412
TN,man,8.5929123295
TN,mch,4.4908060295
TN,dat,3.8512805099
TN,amd,2.3610968148
TN,oil,1.4057841371
TN,hos,14.0009474489
TN,rnt,4.6045320137
TN,pla,3.5488467134
TN,fof,0.8592169691
TN,fin,2.277067839
TN,tsv,21.8542594955
TN,nrs,3.1806803508
TN,sec,6.2648251013
TN,art,2.1564697714
TN,mov,1.4216450719
TN,fpd,0.7920013117
TN,slg,19.3235384845
TN,pri,0.7864464032
TN,grd,1.0897900368
TN,pip,7.4463e-06
TN,sle,1.4782260058
TN,osv,10.1638597042
TN,trn,0.1700466277
TN,smn,0.027260795
TN,fmt,4.7260659747
TN,pet,4.0287745883
TN,cep,4.4119311771
TN,wst,1.464184152
TN,mot,15.5009940802
TN,adm,10.8503602574
TN,soc,3.0486490832
TN,alt,0.1708772595
TN,pmt,4.266271809
TN,trk,0.8394083625
TN,fdd,5.3072662244
TN,wtt,0.2766351987
TN,wpd,1.171292882
TN,wht,1.5293917182
TN,wrh,1.9658388517
TN,ott,0.1024512816
TN,che,8.4930020543
TN,air,2.2521008771
TN,mmf,1.5020380141
TN,otr,3.9054733165
TN,min,0.4640372253
TX,ppd,8.484319842
TX,res,38.1748955061
TX,com,11.8902684336
TX,amb,23.9895723779
TX,fbp,34.5040802688
TX,rec,8.9172033133
TX,con,48.4460946653
TX,agr,9.4467968348
TX,eec,8.9378207196
TX,fnd,5.1245294873
TX,pub,7.6740193885
TX,hou,63.9892116461
TX,ins,34.1243605971
TX,tex,2.9569626003
TX,leg,9.1050024389
TX,fen,2.0765430165
TX,uti,4.9029014357
TX,nmp,2.5678301204
TX,brd,16.8731639729
TX,bnk,37.2981472075
TX,ore,35.8085562451
TX,edu,14.1974622384
TX,ote,12.3207820481
TX,man,32.5093121754
TX,mch,15.3454103229
TX,dat,10.809328735
TX,amd,6.9289071774
TX,oil,9.2516793676
TX,hos,27.5400050539
TX,rnt,9.8188783634
TX,pla,10.815706708
TX,fof,0.6881081368
TX,fin,5.2393215657
TX,tsv,42.4892760729
TX,nrs,6.833529779
TX,sec,41.2845772119
TX,art,7.3297112826
TX,mov,5.1720536567
TX,fpd,3.2953142559
TX,slg,23.481660954
TX,pri,3.7041039854
TX,grd,4.5275017543
TX,pip,0.0360341448
TX,sle,2.3316235706
TX,osv,19.4521589731
TX,trn,0.2776512296
TX,smn,22.3026676509
TX,fmt,13.7769466325
TX,pet,2.6444572251
TX,cep,15.763953687
TX,wst,3.2491244455
TX,mot,21.7478989535
TX,adm,21.8895528626
TX,soc,8.220478483
TX,alt,0.9201407707
TX,pmt,9.7443256176
TX,trk,1.3860216212
TX,fdd,8.052018623
TX,wtt,0.5967108358
TX,wpd,4.2403976379
TX,wht,2.9587385157
TX,wrh,3.827382061
TX,ott,0.1839416053
TX,che,17.3119792847
TX,air,3.7285042979
TX,mmf,5.9153162291
TX,otr,7.4096514946
TX,min,2.5344052281
UT,ppd,0.8562585377
UT,res,4.3362727918
UT,com,2.8955081994
UT,amb,4.7238345551
UT,fbp,4.8956528537
UT,rec,1.2128236602
UT,con,11.7029567217
UT,agr,1.5944298686
UT,eec,0.751701747
UT,fnd,1.93947411
UT,pub,1.5568323979
UT,hou,9.8991061515
UT,ins,5.0558935945
UT,tex,0.2674311062
UT,leg,1.7384609456
UT,fen,0.336128835
UT,uti,1.1302349321
UT,nmp,0.4380705748
UT,brd,3.1789531793
UT,bnk,4.7954409555
UT,ore,6.4138837884
UT,edu,1.6955043584
UT,ote,1.6808961385
UT,man,3.2786535463
UT,mch,1.1893634961
UT,dat,1.7654627537
UT,amd,1.2275371673
UT,oil,1.5178302643
UT,hos,4.6656110317
UT,rnt,1.8386903052
UT,pla,1.3985000059
UT,fof,0.2340491157
UT,fin,0.9068544518
UT,tsv,10.2637890673
UT,nrs,1.0882896518
UT,sec,4.4687885315
UT,art,0.8479416853
UT,mov,0.4458816338
UT,fpd,0.3031651916
UT,slg,10.0301434267
UT,pri,0.3774615864
UT,grd,0.5763825207
UT,pip,0.0003966352
UT,sle,0.5063238056
UT,osv,3.4122471777
UT,trn,0.0591560196
UT,smn,0.6267376514
UT,fmt,1.6178708345
UT,pet,1.663303753
UT,cep,1.3403192155
UT,wst,0.7055295292
UT,mot,2.8044170362
UT,adm,4.420804169
UT,soc,0.9764214297
UT,alt,0.0745019966
UT,pmt,1.1630863391
UT,trk,0.3018408209
UT,fdd,3.0474371729
UT,wtt,0.2134723072
UT,wpd,0.6822617777
UT,wht,0.5718360122
UT,wrh,0.6929149929
UT,ott,0.0335983713
UT,che,3.3866449639
UT,air,0.8066333051
UT,mmf,0.7465055661
UT,otr,1.427111999
UT,min,0.5499292876
VT,ppd,0.174950149
VT,res,1.2811192201
VT,com,0.605935954
VT,amb,1.8800768733
VT,fbp,1.2833233116
VT,rec,0.3045764816
VT,con,2.2558626002
VT,agr,0.4438235046
VT,eec,0.0990208244
VT,fnd,0.7512486942
VT,pub,0.3688789203
VT,hou,3.0989767313
VT,ins,1.2100608211
VT,tex,0.047618207
VT,leg,0.4135250691
VT,fen,0.0925298957
VT,uti,0.2556758072
VT,nmp,0.1092699995
VT,brd,0.9234733646
VT,bnk,1.143076266
VT,ore,1.7589271199
VT,edu,0.5442253458
VT,ote,0.2852108886
VT,man,0.9509082625
VT,mch,0.3882903057
VT,dat,0.3879227409
VT,amd,0.2814891311
VT,oil,0.0420527671
VT,hos,1.7949640554
VT,rnt,0.4366494425
VT,pla,0.2409269798
VT,fof,0.0756898409
VT,fin,0.2796198695
VT,tsv,2.2590435778
VT,nrs,0.4000267453
VT,sec,0.493983667
VT,art,0.2055643499
VT,mov,0.1098919947
VT,fpd,0.0776175177
VT,slg,4.0109918473
VT,pri,0.0628438323
VT,grd,0.1129842455
VT,sle,0.2065922139
VT,osv,1.1394648253
VT,trn,0.0106367911
VT,smn,0.0035538272
VT,fmt,0.3603170945
VT,pet,0.5157532988
VT,cep,0.6876487327
VT,wst,0.1610904259
VT,mot,0.5575400017
VT,adm,1.0405124816
VT,soc,0.3791191841
VT,alt,0.0129978925
VT,pmt,0.1701408357
VT,trk,0.0592324067
VT,fdd,1.1336304847
VT,wtt,0.0356111761
VT,wpd,0.1236931278
VT,wht,0.1009301295
VT,wrh,0.1769402177
VT,ott,0.0103099266
VT,che,0.6452265985
VT,air,0.2606004718
VT,mmf,0.13367983
VT,otr,0.2572116212
VT,min,0.047837916
VA,ppd,3.7197901824
VA,res,15.991558311
VA,com,16.028047926
VA,amb,14.86297693
VA,fbp,9.7686484753
VA,rec,4.000704393
VA,con,34.5739818631
VA,agr,12.5163359518
VA,eec,1.4771568884
VA,fnd,5.2551880642
VA,pub,4.1803506245
VA,hou,33.5507679953
VA,ins,15.1835196355
VA,tex,0.6606875751
VA,leg,6.2986527998
VA,fen,0.9824044678
VA,uti,1.6256982851
VA,nmp,1.5647226319
VA,brd,17.429654324
VA,bnk,13.9668673572
VA,ore,19.6380198816
VA,edu,6.0355115329
VA,ote,1.6137958352
VA,man,7.0526102746
VA,mch,2.9696140193
VA,dat,6.3102706229
VA,amd,4.9385536125
VA,oil,1.2247868303
VA,hos,13.9999501065
VA,rnt,6.887156403
VA,pla,2.8181885483
VA,fof,1.1490307726
VA,fin,2.4399813221
VA,tsv,35.1101993307
VA,nrs,3.7534951437
VA,sec,9.065469708
VA,art,3.5203085268
VA,mov,1.7444612377
VA,fpd,0.8650580907
VA,slg,24.0803657545
VA,pri,1.6459332165
VA,grd,2.0082746209
VA,pip,5.46774e-05
VA,sle,1.8551743519
VA,osv,17.1456697112
VA,trn,0.1536206867
VA,smn,0.1177850278
VA,fmt,5.703480883
VA,pet,14.7219185603
VA,cep,3.0403277828
VA,wst,3.515181523
VA,mot,7.2154796282
VA,adm,15.6879374169
VA,soc,3.0795425093
VA,alt,0.1854270995
VA,pmt,1.7818669218
VA,trk,0.8024659297
VA,fdd,8.2573185042
VA,wtt,0.4270623047
VA,wpd,1.646881647
VA,wht,1.1671589265
VA,wrh,2.0544135614
VA,ott,0.1101629985
VA,che,12.8044372302
VA,air,2.6351836293
VA,mmf,2.0156776046
VA,otr,3.4512550059
VA,min,1.3800097018
WA,ppd,2.1581363551
WA,res,8.8290853118
WA,com,6.1743644789
WA,amb,10.5789846092
WA,fbp,13.1129114866
WA,rec,3.3187082653
WA,con,18.4996880411
WA,agr,3.0795774392
WA,eec,1.6651841187
WA,fnd,2.7470097692
WA,pub,9.4550202328
WA,hou,22.9151801199
WA,ins,12.0090132839
WA,tex,0.6791459349
WA,leg,4.2175619875
WA,fen,0.791849181
WA,uti,4.7932231878
WA,nmp,0.9591909301
WA,brd,8.7640137525
WA,bnk,14.1646042156
WA,ore,14.2100711526
WA,edu,5.3864113679
WA,ote,7.980571835
WA,man,8.1218372912
WA,mch,3.0345067558
