r,s,value
KY,leg,0.00366321956624887
KY,uti,0.07293153801707332
KY,nmp,0.011188602250300748
KY,brd,0.004560385395611312
KY,bnk,0.016479905141813744
KY,ore,0.02189809292777914
KY,edu,0.023444226018043076
KY,ote,0.007874015748031498
KY,man,0.013485824719544924
KY,mch,0.009128371529220584
KY,dat,0.009892605566034102
KY,amd,0.02258265655075192
KY,oil,0.0947808069171304
KY,hos,0.0137333014193053
KY,rnt,0.026103367313579217
KY,pla,0.006596984958536853
KY,fof,0.02234573502722323
KY,fin,0.004455801122531353
KY,tsv,0.006871091194198426
KY,nrs,0.014270119498761016
KY,sec,0.007851673977621907
KY,art,0.013309285403321101
KY,mov,0.024341620657264303
KY,fpd,0.004918677859391394
KY,pri,0.008617804551539491
KY,grd,0.011141016019254161
KY,pip,0.06784181356002834
KY,osv,0.014796910923775275
KY,trn,0.017718770050836583
KY,smn,0.01898550317205964
KY,fmt,0.008397182654770172
KY,pet,0.0065333494329528246
KY,mvt,0.010032667501646287
KY,cep,0.022617594539002285
KY,wst,0.016773417318376446
KY,mot,0.00583093801463017
KY,adm,0.004217383850505743
KY,soc,0.005145252721391277
KY,alt,0.01790036947381832
KY,pmt,0.010874118786459155
KY,trk,0.01081501281981343
KY,gmt,0.01272289304196054
KY,wtt,0.014726277372262776
KY,wpd,0.0060157891327083084
KY,wht,0.00686806628587302
KY,wrh,0.006232770955772386
KY,ott,0.01471579010251934
KY,che,0.017476846939654785
KY,air,0.016505048904711533
KY,mmf,0.009847496201589975
KY,otr,0.009323882224645582
KY,min,0.02797772237413543
LA,ppd,0.00922442306755374
LA,res,0.005490555877940016
LA,com,0.004192480692523127
LA,amb,0.0075592883529996225
LA,fbp,0.007293578918954378
LA,rec,0.025407678703226622
LA,con,0.0052401164893313285
LA,agr,0.023192693118367042
LA,eec,0.009018712622982443
LA,pub,0.012558444668909001
LA,hou,0.12380870246503578
LA,fbt,0.014199176157014779
LA,ins,0.006582187574195549
LA,tex,0.01196845958884821
LA,leg,0.00366321956624887
LA,uti,0.07293153801707332
LA,nmp,0.011188602250300748
LA,brd,0.004560385395611312
LA,bnk,0.016479905141813744
LA,ore,0.02189809292777914
LA,edu,0.023444226018043076
LA,ote,0.007874015748031498
LA,man,0.013485824719544924
LA,mch,0.009128371529220584
LA,dat,0.009892605566034102
LA,amd,0.02258265655075192
LA,oil,0.0947808069171304
LA,hos,0.0137333014193053
LA,rnt,0.026103367313579217
LA,pla,0.006596984958536853
LA,fof,0.02234573502722323
