r,g,value
CA,mch,4.517873062331429
CA,dat,67.90245661241065
CA,amd,8.947640446421861
CA,oil,2.1610761551282227
CA,hos,33.35208724209926
CA,rnt,12.828521496505418
CA,pla,3.4059295856003535
CA,fof,11.025865907927708
CA,fin,6.048222273874504
CA,tsv,145.78199959393416
CA,nrs,7.078697403859863
CA,sec,16.738804045546786
CA,art,9.916082927637227
CA,mov,37.584804913217226
CA,fpd,1.4273539410231075
CA,slg,92.67831163938556
CA,pri,2.9227832202801833
CA,grd,6.767939021127672
CA,sle,4.3930347453986
CA,osv,42.20913406678349
CA,smn,1.1347258952933712
CA,fmt,9.145223508509702
CA,pet,13.944555532941244
CA,mvt,10.466648217327602
CA,cep,62.46873118741703
CA,wst,5.010756599118782
CA,mot,7.247219243922126
CA,adm,37.1411712303964
CA,soc,6.914762940887286
CA,alt,2.1249780251622985
CA,pmt,1.695787682881622
CA,trk,8.345885420588324
CA,fdd,17.370118948404794
CA,gmt,7.718061510925029
CA,wtt,0.8265458385317213
CA,wpd,1.5669821607042487
CA,wht,71.45822382270951
CA,wrh,4.760833960493706
CA,ott,36.8715668614214
CA,che,54.38221975276106
CA,air,5.707806816935008
CA,mmf,6.264100163374078
CA,otr,12.944821998223492
CA,min,0.8350234828412799
CO,ppd,0.18016259422129055
CO,res,8.829856971701787
CO,com,7.264929557115762
CO,amb,10.797065812258817
CO,fbp,4.268288320490209
CO,rec,2.1442795072613676
CO,con,22.897625676057086
CO,agr,2.0154449233485963
CO,eec,0.3336558139433268
CO,fnd,4.404156669718502
CO,pub,4.250600366902399
CO,hou,22.116965235339634
CO,fbt,1.9809707235849192
CO,ins,6.145332643493515
CO,tex,0.1438304166629395
CO,leg,2.2231271868752422
CO,fen,0.719573305701453
CO,uti,0.890584538590492
CO,nmp,0.7085848860632323
CO,brd,5.065852530331054
CO,bnk,6.724330362848743
CO,ore,15.565410340312797
CO,edu,2.9694883735824478
CO,ote,3.045851472007796
CO,man,6.472576048668784
CO,mch,0.9672943887669753
CO,dat,3.5008294198096257
CO,amd,2.144811049794806
CO,oil,10.64280539296001
CO,hos,7.565175274234494
CO,rnt,2.7516210928693043
CO,pla,0.8088163153434575
CO,fof,0.19622595504718043
CO,fin,2.397484033725873
CO,tsv,20.153271017578685
CO,nrs,1.4395336997534267
CO,sec,3.3556281204703877
CO,art,3.078713468509829
CO,mov,0.28043002588736776
CO,fpd,0.5275271916094918
CO,slg,28.850642530353696
CO,pri,0.42235568758048675
CO,grd,0.667687078191702
CO,pip,2.252413330932006
CO,sle,1.5765811448098122
CO,osv,9.377746485440355
CO,trn,0.6624370052122426
CO,smn,1.3551561364728186
CO,fmt,1.621455739997217
CO,pet,2.288440856012768
CO,mvt,2.3367429698522377
CO,cep,3.6067192550410785
CO,wst,1.2379018191410787
CO,mot,0.21135901740977608
CO,adm,8.072718371710922
CO,soc,1.5765621556079445
CO,alt,0.06164136019560788
CO,pmt,0.2420504306016133
CO,trk,1.938377002867496
CO,fdd,7.745655019798129
CO,gmt,1.7227727340852472
CO,wpd,0.3503535009753459
CO,wht,15.745007179843459
CO,wrh,0.6167111609620628
CO,ott,8.11224168565785
CO,che,1.2455994327483513
CO,air,3.653766934174726
CO,mmf,2.1374598663630224
CO,otr,1.6990268260948593
CO,min,0.9718320740235402
CT,ppd,0.9590451994870125
CT,res,5.107297041440558
CT,com,4.122372546883128
CT,amb,10.15384305787853
CT,fbp,2.2931121454099426
CT,rec,1.400911537978411
CT,con,9.640171956326078
CT,agr,0.64818047921323
CT,eec,1.3954655498727144
CT,fnd,2.816437901322038
CT,pub,1.7104470660632067
CT,hou,18.29044513173055
CT,fbt,1.7292337143400887
CT,ins,36.359771985793905
CT,tex,0.3742142219753576
CT,leg,2.336125109808492
CT,fen,0.5203349956324272
